n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,18,0.006,0.4818346410887758,0.5948183760683761,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3406188189983368, 0.3474612832069397, 0.3510269522666931, 0.34781643748283386, 0.3495752513408661, 0.3501848578453064, 0.3421625792980194, 0.3494521379470825, 0.35084396600723267, 0.3476536273956299, 0.34811463952064514, 0.3408023715019226, 0.3403991162776947, 0.3459298014640808, 0.34160396456718445, 0.34630465507507324, 0.3468177020549774, 0.3491688072681427, 0.35043251514434814, 0.3489306569099426, 0.33902549743652344, 0.3474436104297638, 0.35009053349494934, 0.3416415750980377, 0.34148719906806946, 0.348881334066391, 0.3423130512237549, 0.3474164605140686, 0.3494969606399536, 0.34061717987060547]",raw,Pre-32
1,bernoulli,6,0.004,0.4666215894703728,0.6039570378745054,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.41264617443084717, 0.4068862795829773, 0.4063410758972168, 0.4160882830619812, 0.41424041986465454, 0.4123933017253876, 0.4066428542137146, 0.4138999879360199, 0.40587449073791504, 0.41364309191703796, 0.41331371665000916, 0.41508418321609497, 0.4159857928752899, 0.406980037689209, 0.41541606187820435, 0.41115015745162964, 0.41528379917144775, 0.41455501317977905, 0.4151375889778137, 0.4149896800518036, 0.40673789381980896, 0.41285020112991333, 0.41504955291748047, 0.40670129656791687, 0.41309449076652527, 0.4143119752407074, 0.4147469997406006, 0.4071601927280426, 0.413216769695282, 0.4151016175746918]",raw,Pre-32
1,bernoulli,36,0.012,0.4195029719819196,0.7298898819811368,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.13594411313533783, 0.13627998530864716, 0.13468419015407562, 0.12947331368923187, 0.1271914392709732, 0.13795992732048035, 0.132908433675766, 0.12813644111156464, 0.12730395793914795, 0.13717111945152283, 0.1323562115430832, 0.12758769094944, 0.13829806447029114, 0.13769616186618805, 0.13607417047023773, 0.1401781290769577, 0.12667147815227509, 0.13261565566062927, 0.131616473197937, 0.13645868003368378, 0.14063598215579987, 0.13665202260017395, 0.1408538669347763, 0.12889960408210754, 0.14070168137550354, 0.1340170055627823, 0.12839381396770477, 0.13055017590522766, 0.13381485641002655, 0.12931165099143982]",raw,Pre-32
1,bernoulli,46,0.006,0.4375134874717184,0.7088122605363985,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.34378179907798767, 0.33386075496673584, 0.34379732608795166, 0.3359468877315521, 0.3443094491958618, 0.34432652592658997, 0.33601510524749756, 0.3456026613712311, 0.3442920446395874, 0.34491509199142456, 0.33687296509742737, 0.33593592047691345, 0.34378892183303833, 0.343217670917511, 0.34578391909599304, 0.33750995993614197, 0.3370303213596344, 0.3341401219367981, 0.345584899187088, 0.343441903591156, 0.3437504470348358, 0.34377506375312805, 0.34493789076805115, 0.34371453523635864, 0.3435097336769104, 0.3468345105648041, 0.3454882800579071, 0.33633387088775635, 0.34325680136680603, 0.344259113073349]",raw,Pre-32
1,bernoulli,24,0.008,0.4369847124162332,0.6638511678435632,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.2763915956020355, 0.27630969882011414, 0.2741801142692566, 0.28025224804878235, 0.26673558354377747, 0.2752220332622528, 0.26954349875450134, 0.27639901638031006, 0.27589136362075806, 0.27651262283325195, 0.27543625235557556, 0.2643175721168518, 0.2750255763530731, 0.2780134975910187, 0.276286780834198, 0.27569279074668884, 0.27622541785240173, 0.2747528553009033, 0.2727935314178467, 0.27560365200042725, 0.2675660252571106, 0.27254268527030945, 0.26448068022727966, 0.26818010210990906, 0.2786695957183838, 0.2764200270175934, 0.27465617656707764, 0.266487717628479, 0.2729465067386627, 0.26449573040008545]",raw,Pre-32
1,bernoulli,12,0.005,0.4421193936472173,0.7228031953522149,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.38021767139434814, 0.3713774085044861, 0.3726659417152405, 0.38157474994659424, 0.37317562103271484, 0.38170528411865234, 0.3694387376308441, 0.380801796913147, 0.3780333399772644, 0.381844162940979, 0.3734170198440552, 0.3796732425689697, 0.3710521161556244, 0.37276825308799744, 0.37210577726364136, 0.38106289505958557, 0.37724006175994873, 0.38042864203453064, 0.380961537361145, 0.37123361229896545, 0.38025280833244324, 0.37148618698120117, 0.3811682164669037, 0.3783353865146637, 0.37964993715286255, 0.37887153029441833, 0.3691592514514923, 0.3790850341320038, 0.3774906098842621, 0.381430059671402]",raw,Pre-32
1,bernoulli,19,0.006,0.4579063091576122,0.6185888420065635,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3374733328819275, 0.34392231702804565, 0.34411168098449707, 0.34702545404434204, 0.3472069799900055, 0.3477837145328522, 0.34571242332458496, 0.34588706493377686, 0.3349843919277191, 0.34642350673675537, 0.3469450771808624, 0.34458696842193604, 0.33769935369491577, 0.34731608629226685, 0.34774672985076904, 0.34632182121276855, 0.3373292088508606, 0.3447660803794861, 0.33596113324165344, 0.3435958921909332, 0.33672285079956055, 0.3445131778717041, 0.3364410996437073, 0.33874863386154175, 0.3437737226486206, 0.3472699224948883, 0.34483522176742554, 0.34682056307792664, 0.3460480272769928, 0.33700159192085266]",raw,Pre-32
1,bernoulli,7,0.004,0.4389743485657567,0.7162861136999068,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4050012528896332, 0.4151197075843811, 0.4133240580558777, 0.4136776328086853, 0.4148257374763489, 0.4138425886631012, 0.4164559245109558, 0.41675570607185364, 0.40532124042510986, 0.4151723086833954, 0.4148147702217102, 0.4148542582988739, 0.4140462279319763, 0.4153901934623718, 0.4053446352481842, 0.4170859158039093, 0.40593451261520386, 0.40416914224624634, 0.41319677233695984, 0.41603949666023254, 0.4133821427822113, 0.4053507149219513, 0.41303035616874695, 0.4138270616531372, 0.41324639320373535, 0.40341341495513916, 0.4141760766506195, 0.41428402066230774, 0.41488438844680786, 0.4169957637786865]",raw,Pre-32
1,bernoulli,37,0.012,0.4018678535787102,0.8016834128677969,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.12322176992893219, 0.13104435801506042, 0.13314703106880188, 0.12196464091539383, 0.13082891702651978, 0.13436126708984375, 0.1343345046043396, 0.1317843645811081, 0.13525184988975525, 0.13342918455600739, 0.13363321125507355, 0.1334005743265152, 0.13288021087646484, 0.13239799439907074, 0.1233157142996788, 0.13293088972568512, 0.12656432390213013, 0.13849271833896637, 0.13445277512073517, 0.13181379437446594, 0.1287425011396408, 0.124358631670475, 0.13436934351921082, 0.12322777509689331, 0.12354109436273575, 0.1311972290277481, 0.13485760986804962, 0.12305806577205658, 0.13222968578338623, 0.13341213762760162]",raw,Pre-32
1,bernoulli,47,0.006,0.4689832583847365,0.6390757836540969,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3421992063522339, 0.34317323565483093, 0.33618485927581787, 0.34442880749702454, 0.3450722098350525, 0.34313175082206726, 0.34076568484306335, 0.34176892042160034, 0.3448653519153595, 0.34314751625061035, 0.3355659246444702, 0.3370439410209656, 0.3438844680786133, 0.3386547267436981, 0.3459073603153229, 0.343445360660553, 0.34341761469841003, 0.3423914313316345, 0.34526118636131287, 0.34250810742378235, 0.3448061943054199, 0.34203237295150757, 0.3445797860622406, 0.33752909302711487, 0.3440208435058594, 0.33783847093582153, 0.34573930501937866, 0.34535208344459534, 0.3340677320957184, 0.34362295269966125]",raw,Pre-32
