n_samples,model_type,seed,lambda_tau,rmse_naive,rmse_rasch,rmse_amortized,auc_naive,auc_rasch,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,40,0.005,0.4373371297942405,0.4310020971258261,0.441092844065899,0.5,0.6302498144941875,0.6747835765520651,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6116044521331787, 2.6763346195220947, 2.116302251815796, 2.8199009895324707, 2.6114518642425537, 2.2832510471343994, 2.1355538368225098, 2.744351863861084, 2.8975977897644043, 2.584176778793335, 2.1374497413635254, 2.5411977767944336, 2.5677664279937744, 2.5970380306243896, 2.3025715351104736, 2.622516393661499, 2.2750160694122314, 2.7345571517944336, 2.7096357345581055, 2.8959598541259766, 2.096808433532715, 2.6790542602539062, 2.6164541244506836, 2.622419595718384, 2.6134088039398193, 2.0805270671844482, 2.6375553607940674, 2.853610038757324, 2.671963691711426, 2.4271388053894043]",raw,Pre-32
1,beta,41,0.005,0.4501005391553943,0.451156797611258,0.4519592779296267,0.5,0.6280462427745664,0.6953179190751446,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.720829725265503, 2.82753586769104, 2.108384609222412, 2.8170390129089355, 2.1002354621887207, 2.4739270210266113, 2.7063896656036377, 2.186262607574463, 2.672477960586548, 2.7631125450134277, 2.6973588466644287, 2.6486053466796875, 2.697017192840576, 2.6773712635040283, 2.729346513748169, 2.1382713317871094, 2.6314125061035156, 2.719334363937378, 2.7793755531311035, 2.727799892425537, 2.768174409866333, 2.595000982284546, 2.8307433128356934, 2.1511576175689697, 2.853078842163086, 2.106006622314453, 2.1367299556732178, 2.6024248600006104, 2.64286470413208, 2.5064399242401123]",raw,Pre-32
1,beta,6,0.004,0.4473942734051274,0.4569317472990867,0.4497866979356656,0.5,0.5864618122425099,0.6858255527656567,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9317586421966553, 2.6703035831451416, 2.5132040977478027, 2.8416924476623535, 2.28387713432312, 2.658276081085205, 2.5610997676849365, 2.746245861053467, 2.6676506996154785, 2.2176475524902344, 2.7832882404327393, 2.591899871826172, 2.293398141860962, 2.293581485748291, 2.6798009872436523, 2.579590082168579, 2.944040536880493, 2.687965154647827, 2.211254119873047, 2.5960373878479004, 2.1811909675598145, 2.6962456703186035, 2.7103328704833984, 2.322614908218384, 2.2104458808898926, 2.7005062103271484, 2.5625383853912354, 2.3193812370300293, 2.684279680252075, 2.216846227645874]",raw,Pre-32
1,beta,14,0.03,0.4398305670759764,0.4374393182633064,0.4806315758680658,0.5,0.5868188277957463,0.6162586984220328,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.7510148286819458, 1.7185282707214355, 1.3328137397766113, 1.3677197694778442, 1.7142143249511719, 1.926481008529663, 1.6757625341415405, 1.3595104217529297, 1.7974908351898193, 1.7251406908035278, 1.2631365060806274, 1.303226351737976, 1.779956579208374, 2.014523506164551, 1.984053134918213, 1.7501198053359985, 1.7457212209701538, 1.9015864133834839, 1.3368465900421143, 1.8006786108016968, 1.309916615486145, 1.3593496084213257, 1.8525164127349854, 1.280611515045166, 1.2837483882904053, 1.6608760356903076, 1.731685996055603, 1.7062710523605347, 1.868226170539856, 1.944841742515564]",raw,Pre-32
1,beta,7,0.004,0.4507387898247069,0.4435920776840887,0.4262705275271594,0.5,0.6021884239080739,0.7367734463104636,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.1039819717407227, 2.7455315589904785, 2.53411865234375, 2.6921629905700684, 2.771085023880005, 2.161255121231079, 2.085792303085327, 2.6545217037200928, 2.153873920440674, 2.6789259910583496, 2.4622044563293457, 2.1612415313720703, 2.592059850692749, 2.193549633026123, 2.1802384853363037, 2.7799601554870605, 2.6112027168273926, 2.398695707321167, 2.6014020442962646, 2.83910870552063, 2.725918769836426, 2.60449481010437, 2.532093048095703, 2.5539846420288086, 2.6905901432037354, 2.928093433380127, 2.1337172985076904, 2.195974111557007, 2.109724760055542, 2.827871084213257]",raw,Pre-32
1,beta,46,0.006,0.4497301590695415,0.4549387280373835,0.4679613472634826,0.5,0.6324588240706661,0.6756302907618698,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.119995594024658, 2.131676197052002, 2.8143150806427, 2.587261915206909, 2.7721731662750244, 2.13895583152771, 2.625631093978882, 2.798471450805664, 2.5023162364959717, 2.1355040073394775, 2.6053459644317627, 2.0518484115600586, 2.5228495597839355, 2.666050910949707, 2.668686628341675, 2.7038328647613525, 2.580589771270752, 2.503566026687622, 2.6891138553619385, 2.5565788745880127, 2.8868048191070557, 2.444553852081299, 2.376631259918213, 2.5803744792938232, 2.042245388031006, 2.456153392791748, 2.1771068572998047, 2.0587897300720215, 2.8752663135528564, 2.5503721237182617]",raw,Pre-32
1,beta,15,0.03,0.4474374699193606,0.4583446671067153,0.4383132052544403,0.5,0.6339580778887136,0.7262743037309511,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.8848696947097778, 1.681954264640808, 1.6148490905761719, 1.3020777702331543, 1.5898380279541016, 1.4599250555038452, 1.284359097480774, 1.7893412113189697, 1.605390191078186, 1.6635433435440063, 1.679848313331604, 1.9996999502182007, 1.7615619897842407, 1.2645480632781982, 1.3224478960037231, 1.3547871112823486, 1.4388351440429688, 1.6496614217758179, 1.6731960773468018, 1.6787443161010742, 1.5432422161102295, 1.731374740600586, 1.2529796361923218, 1.9920634031295776, 1.833310842514038, 1.6775798797607422, 1.983493685722351, 1.8668133020401, 1.376255989074707, 1.802278757095337]",raw,Pre-32
1,beta,47,0.006,0.4373918127081218,0.4256530708769511,0.4285367816163832,0.5,0.6442133932259396,0.7028797501032631,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.800105094909668, 2.8745124340057373, 2.1296277046203613, 2.1535606384277344, 2.523240566253662, 2.6759753227233887, 2.538766384124756, 2.604072093963623, 2.5793395042419434, 2.71480393409729, 2.630470037460327, 2.1788690090179443, 2.7954225540161133, 2.6805708408355713, 2.342649221420288, 2.6652708053588867, 2.7501676082611084, 2.181828737258911, 2.5885260105133057, 2.5170071125030518, 2.0975124835968018, 2.865614414215088, 2.0663323402404785, 2.157790422439575, 2.576233148574829, 2.534381866455078, 2.872586488723755, 2.0924856662750244, 2.150238275527954, 2.2923808097839355]",raw,Pre-32
1,beta,2,0.01,0.4308442930208589,0.4274192415608472,0.4389442379605552,0.5,0.6204102319480054,0.7080674974658636,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.517756938934326, 1.9808250665664673, 2.6670732498168945, 1.9461840391159058, 2.4445395469665527, 2.3920490741729736, 2.316448211669922, 2.665025472640991, 2.512477397918701, 2.1251156330108643, 2.472525119781494, 2.4554903507232666, 2.6025891304016113, 2.4343299865722656, 2.335827589035034, 2.4655728340148926, 1.9197978973388672, 2.512235641479492, 2.43782639503479, 2.4635121822357178, 2.4175643920898438, 1.9746805429458618, 2.408707618713379, 2.6650261878967285, 2.0033044815063477, 2.4190175533294678, 2.3946115970611572, 1.9723013639450073, 1.9366912841796875, 2.7237279415130615]",raw,Pre-32
1,beta,28,0.002,0.4582457747777098,0.4680580754437077,0.4204656407054533,0.5,0.6011967179122604,0.751130069018632,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.2198712825775146, 2.571049928665161, 2.6947009563446045, 2.397611618041992, 2.299726724624634, 2.701282262802124, 2.974245071411133, 2.7867207527160645, 2.3524343967437744, 2.638981580734253, 2.2061121463775635, 2.2663068771362305, 2.662327527999878, 2.608043909072876, 2.677138328552246, 2.2487123012542725, 2.617553472518921, 2.8495588302612305, 2.9865474700927734, 2.2815475463867188, 2.6911516189575195, 2.2297468185424805, 2.693881034851074, 2.799349308013916, 2.8539350032806396, 2.822079658508301, 2.837573766708374, 2.682996988296509, 2.916577100753784, 2.2355329990386963]",raw,Pre-32
