Loading Post-Revision Data...

Loading Pre-Revision Data...

==================================================
Tuning Scenario: Post-8
==================================================

--- Testing LAMBDA_TAU = 1.3 ---
Epoch  525 | Loss: 4.0836 | Train RMSE: 0.3625 AUC: 0.6483 | Test RMSE: 0.3105 AUC: 0.5845 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  550 | Loss: 3.9937 | Train RMSE: 0.3641 AUC: 0.6528 | Test RMSE: 0.3124 AUC: 0.5910 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  575 | Loss: 3.9158 | Train RMSE: 0.3655 AUC: 0.6571 | Test RMSE: 0.3141 AUC: 0.5970 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  600 | Loss: 3.8479 | Train RMSE: 0.3667 AUC: 0.6610 | Test RMSE: 0.3156 AUC: 0.6020 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  625 | Loss: 3.7883 | Train RMSE: 0.3679 AUC: 0.6646 | Test RMSE: 0.3169 AUC: 0.6063 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  650 | Loss: 3.7359 | Train RMSE: 0.3688 AUC: 0.6679 | Test RMSE: 0.3181 AUC: 0.6120 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  675 | Loss: 3.6895 | Train RMSE: 0.3697 AUC: 0.6712 | Test RMSE: 0.3192 AUC: 0.6169 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  700 | Loss: 3.6481 | Train RMSE: 0.3705 AUC: 0.6742 | Test RMSE: 0.3201 AUC: 0.6220 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  725 | Loss: 3.6112 | Train RMSE: 0.3712 AUC: 0.6771 | Test RMSE: 0.3209 AUC: 0.6257 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  750 | Loss: 3.5779 | Train RMSE: 0.3718 AUC: 0.6797 | Test RMSE: 0.3217 AUC: 0.6290 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  775 | Loss: 3.5478 | Train RMSE: 0.3723 AUC: 0.6821 | Test RMSE: 0.3223 AUC: 0.6323 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  800 | Loss: 3.5204 | Train RMSE: 0.3728 AUC: 0.6843 | Test RMSE: 0.3228 AUC: 0.6377 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  825 | Loss: 3.4954 | Train RMSE: 0.3732 AUC: 0.6865 | Test RMSE: 0.3233 AUC: 0.6422 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  850 | Loss: 3.4725 | Train RMSE: 0.3735 AUC: 0.6886 | Test RMSE: 0.3237 AUC: 0.6449 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  875 | Loss: 3.4513 | Train RMSE: 0.3738 AUC: 0.6905 | Test RMSE: 0.3241 AUC: 0.6482 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  900 | Loss: 3.4316 | Train RMSE: 0.3740 AUC: 0.6925 | Test RMSE: 0.3243 AUC: 0.6516 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  925 | Loss: 3.4132 | Train RMSE: 0.3741 AUC: 0.6943 | Test RMSE: 0.3246 AUC: 0.6544 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  950 | Loss: 3.3960 | Train RMSE: 0.3743 AUC: 0.6960 | Test RMSE: 0.3247 AUC: 0.6578 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  975 | Loss: 3.3797 | Train RMSE: 0.3744 AUC: 0.6977 | Test RMSE: 0.3249 AUC: 0.6612 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  999 | Loss: 3.3650 | Train RMSE: 0.3744 AUC: 0.6992 | Test RMSE: 0.3249 AUC: 0.6633 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch 1000 | Loss: 3.3644 | Train RMSE: 0.3744 AUC: 0.6992 | Test RMSE: 0.3249 AUC: 0.6634 | Tau (min/mean/max): 0.000/0.000/0.000
  Test RMSE: 0.3282 | Test AUC: 0.6576 | Active Dims: 0

--- Testing LAMBDA_TAU = 0.2 ---
Epoch    0 | Loss: 21.0535 | Train RMSE: 0.3824 AUC: 0.4210 | Test RMSE: 0.3290 AUC: 0.3301 | Tau (min/mean/max): 0.198/0.200/0.202
Epoch   25 | Loss: 12.1096 | Train RMSE: 0.3202 AUC: 0.5272 | Test RMSE: 0.2558 AUC: 0.4600 | Tau (min/mean/max): 0.233/0.247/0.253
Epoch   50 | Loss: 8.6547 | Train RMSE: 0.3196 AUC: 0.5732 | Test RMSE: 0.2561 AUC: 0.5507 | Tau (min/mean/max): 0.293/0.302/0.306
Epoch   75 | Loss: 7.2887 | Train RMSE: 0.3245 AUC: 0.5909 | Test RMSE: 0.2630 AUC: 0.5780 | Tau (min/mean/max): 0.338/0.342/0.346
Epoch  100 | Loss: 6.5497 | Train RMSE: 0.3290 AUC: 0.6018 | Test RMSE: 0.2689 AUC: 0.5893 | Tau (min/mean/max): 0.366/0.369/0.372
Epoch  125 | Loss: 6.0560 | Train RMSE: 0.3329 AUC: 0.6104 | Test RMSE: 0.2740 AUC: 0.6018 | Tau (min/mean/max): 0.382/0.387/0.395
Epoch  150 | Loss: 5.7560 | Train RMSE: 0.3364 AUC: 0.6174 | Test RMSE: 0.2783 AUC: 0.6121 | Tau (min/mean/max): 0.392/0.399/0.412
Epoch  175 | Loss: 5.3679 | Train RMSE: 0.3393 AUC: 0.6248 | Test RMSE: 0.2822 AUC: 0.6180 | Tau (min/mean/max): 0.396/0.406/0.422
Epoch  200 | Loss: 5.1435 | Train RMSE: 0.3419 AUC: 0.6305 | Test RMSE: 0.2853 AUC: 0.6223 | Tau (min/mean/max): 0.395/0.407/0.427
Epoch  225 | Loss: 4.9999 | Train RMSE: 0.3440 AUC: 0.6351 | Test RMSE: 0.2880 AUC: 0.6264 | Tau (min/mean/max): 0.389/0.403/0.427
Epoch  250 | Loss: 4.8417 | Train RMSE: 0.3459 AUC: 0.6410 | Test RMSE: 0.2905 AUC: 0.6293 | Tau (min/mean/max): 0.379/0.395/0.422
Epoch  275 | Loss: 4.7613 | Train RMSE: 0.3476 AUC: 0.6441 | Test RMSE: 0.2926 AUC: 0.6313 | Tau (min/mean/max): 0.365/0.383/0.413
Epoch  300 | Loss: 4.6384 | Train RMSE: 0.3490 AUC: 0.6495 | Test RMSE: 0.2943 AUC: 0.6337 | Tau (min/mean/max): 0.347/0.367/0.399
Epoch  325 | Loss: 4.5515 | Train RMSE: 0.3504 AUC: 0.6522 | Test RMSE: 0.2960 AUC: 0.6335 | Tau (min/mean/max): 0.326/0.347/0.381
Epoch  350 | Loss: 4.4745 | Train RMSE: 0.3516 AUC: 0.6557 | Test RMSE: 0.2975 AUC: 0.6322 | Tau (min/mean/max): 0.300/0.324/0.361
Epoch  375 | Loss: 4.4582 | Train RMSE: 0.3527 AUC: 0.6570 | Test RMSE: 0.2989 AUC: 0.6263 | Tau (min/mean/max): 0.271/0.298/0.337
Epoch  400 | Loss: 4.3810 | Train RMSE: 0.3537 AUC: 0.6590 | Test RMSE: 0.3002 AUC: 0.6217 | Tau (min/mean/max): 0.239/0.268/0.310
Epoch  425 | Loss: 4.3325 | Train RMSE: 0.3548 AUC: 0.6591 | Test RMSE: 0.3015 AUC: 0.6154 | Tau (min/mean/max): 0.203/0.235/0.280
Epoch  450 | Loss: 4.2985 | Train RMSE: 0.3559 AUC: 0.6569 | Test RMSE: 0.3028 AUC: 0.6057 | Tau (min/mean/max): 0.164/0.199/0.246
Epoch  475 | Loss: 4.2553 | Train RMSE: 0.3571 AUC: 0.6531 | Test RMSE: 0.3042 AUC: 0.5945 | Tau (min/mean/max): 0.122/0.159/0.209
Epoch  500 | Loss: 4.2011 | Train RMSE: 0.3583 AUC: 0.6480 | Test RMSE: 0.3058 AUC: 0.5847 | Tau (min/mean/max): 0.076/0.115/0.168
Epoch  525 | Loss: 4.1364 | Train RMSE: 0.3598 AUC: 0.6437 | Test RMSE: 0.3075 AUC: 0.5800 | Tau (min/mean/max): 0.026/0.068/0.123
Epoch  550 | Loss: 4.0563 | Train RMSE: 0.3614 AUC: 0.6426 | Test RMSE: 0.3095 AUC: 0.5808 | Tau (min/mean/max): 0.000/0.019/0.074
Epoch  575 | Loss: 3.9528 | Train RMSE: 0.3633 AUC: 0.6470 | Test RMSE: 0.3118 AUC: 0.5845 | Tau (min/mean/max): 0.000/0.001/0.021
Epoch  600 | Loss: 3.8577 | Train RMSE: 0.3651 AUC: 0.6528 | Test RMSE: 0.3138 AUC: 0.5918 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  625 | Loss: 3.7788 | Train RMSE: 0.3665 AUC: 0.6581 | Test RMSE: 0.3156 AUC: 0.6002 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  650 | Loss: 3.7122 | Train RMSE: 0.3678 AUC: 0.6629 | Test RMSE: 0.3171 AUC: 0.6061 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  675 | Loss: 3.6552 | Train RMSE: 0.3688 AUC: 0.6674 | Test RMSE: 0.3183 AUC: 0.6118 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  700 | Loss: 3.6060 | Train RMSE: 0.3697 AUC: 0.6715 | Test RMSE: 0.3194 AUC: 0.6179 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  725 | Loss: 3.5630 | Train RMSE: 0.3705 AUC: 0.6753 | Test RMSE: 0.3203 AUC: 0.6221 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  750 | Loss: 3.5253 | Train RMSE: 0.3712 AUC: 0.6790 | Test RMSE: 0.3211 AUC: 0.6265 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  775 | Loss: 3.4919 | Train RMSE: 0.3717 AUC: 0.6825 | Test RMSE: 0.3218 AUC: 0.6306 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  800 | Loss: 3.4620 | Train RMSE: 0.3721 AUC: 0.6856 | Test RMSE: 0.3223 AUC: 0.6348 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  825 | Loss: 3.4351 | Train RMSE: 0.3725 AUC: 0.6886 | Test RMSE: 0.3228 AUC: 0.6391 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  850 | Loss: 3.4106 | Train RMSE: 0.3728 AUC: 0.6913 | Test RMSE: 0.3231 AUC: 0.6446 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  875 | Loss: 3.3883 | Train RMSE: 0.3730 AUC: 0.6939 | Test RMSE: 0.3234 AUC: 0.6487 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  900 | Loss: 3.3678 | Train RMSE: 0.3732 AUC: 0.6963 | Test RMSE: 0.3236 AUC: 0.6539 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  925 | Loss: 3.3487 | Train RMSE: 0.3733 AUC: 0.6988 | Test RMSE: 0.3237 AUC: 0.6579 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  950 | Loss: 3.3310 | Train RMSE: 0.3733 AUC: 0.7009 | Test RMSE: 0.3238 AUC: 0.6622 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  975 | Loss: 3.3143 | Train RMSE: 0.3733 AUC: 0.7029 | Test RMSE: 0.3238 AUC: 0.6657 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  999 | Loss: 3.2992 | Train RMSE: 0.3733 AUC: 0.7046 | Test RMSE: 0.3238 AUC: 0.6696 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch 1000 | Loss: 3.2986 | Train RMSE: 0.3733 AUC: 0.7047 | Test RMSE: 0.3238 AUC: 0.6698 | Tau (min/mean/max): 0.000/0.000/0.000
  Test RMSE: 0.3270 | Test AUC: 0.6629 | Active Dims: 0

--- Testing LAMBDA_TAU = 0.1 ---
Epoch    0 | Loss: 21.1908 | Train RMSE: 0.3823 AUC: 0.6193 | Test RMSE: 0.3234 AUC: 0.6988 | Tau (min/mean/max): 0.198/0.200/0.202
Epoch   25 | Loss: 12.1742 | Train RMSE: 0.3168 AUC: 0.6115 | Test RMSE: 0.2478 AUC: 0.6629 | Tau (min/mean/max): 0.225/0.247/0.253
Epoch   50 | Loss: 8.7582 | Train RMSE: 0.3158 AUC: 0.6217 | Test RMSE: 0.2496 AUC: 0.6593 | Tau (min/mean/max): 0.287/0.303/0.308
Epoch   75 | Loss: 7.3450 | Train RMSE: 0.3210 AUC: 0.6297 | Test RMSE: 0.2574 AUC: 0.6663 | Tau (min/mean/max): 0.340/0.349/0.352
Epoch  100 | Loss: 6.4604 | Train RMSE: 0.3260 AUC: 0.6374 | Test RMSE: 0.2645 AUC: 0.6730 | Tau (min/mean/max): 0.380/0.383/0.387
Epoch  125 | Loss: 5.9468 | Train RMSE: 0.3305 AUC: 0.6437 | Test RMSE: 0.2705 AUC: 0.6798 | Tau (min/mean/max): 0.406/0.411/0.415
Epoch  150 | Loss: 5.4910 | Train RMSE: 0.3345 AUC: 0.6500 | Test RMSE: 0.2757 AUC: 0.6843 | Tau (min/mean/max): 0.426/0.433/0.440
Epoch  175 | Loss: 5.1126 | Train RMSE: 0.3381 AUC: 0.6555 | Test RMSE: 0.2804 AUC: 0.6902 | Tau (min/mean/max): 0.442/0.451/0.459
Epoch  200 | Loss: 4.9296 | Train RMSE: 0.3410 AUC: 0.6607 | Test RMSE: 0.2841 AUC: 0.6966 | Tau (min/mean/max): 0.454/0.465/0.475
Epoch  225 | Loss: 4.7175 | Train RMSE: 0.3434 AUC: 0.6656 | Test RMSE: 0.2872 AUC: 0.7009 | Tau (min/mean/max): 0.463/0.476/0.487
Epoch  250 | Loss: 4.6049 | Train RMSE: 0.3458 AUC: 0.6693 | Test RMSE: 0.2901 AUC: 0.7038 | Tau (min/mean/max): 0.470/0.483/0.497
Epoch  275 | Loss: 4.4501 | Train RMSE: 0.3478 AUC: 0.6746 | Test RMSE: 0.2926 AUC: 0.7090 | Tau (min/mean/max): 0.474/0.488/0.503
Epoch  300 | Loss: 4.2794 | Train RMSE: 0.3494 AUC: 0.6780 | Test RMSE: 0.2947 AUC: 0.7114 | Tau (min/mean/max): 0.475/0.490/0.507
Epoch  325 | Loss: 4.2029 | Train RMSE: 0.3509 AUC: 0.6826 | Test RMSE: 0.2966 AUC: 0.7157 | Tau (min/mean/max): 0.473/0.489/0.508
Epoch  350 | Loss: 4.1043 | Train RMSE: 0.3523 AUC: 0.6857 | Test RMSE: 0.2982 AUC: 0.7183 | Tau (min/mean/max): 0.470/0.486/0.508
Epoch  375 | Loss: 4.0639 | Train RMSE: 0.3535 AUC: 0.6894 | Test RMSE: 0.2998 AUC: 0.7210 | Tau (min/mean/max): 0.465/0.482/0.505
Epoch  400 | Loss: 3.9543 | Train RMSE: 0.3546 AUC: 0.6921 | Test RMSE: 0.3012 AUC: 0.7238 | Tau (min/mean/max): 0.457/0.475/0.500
Epoch  425 | Loss: 3.8889 | Train RMSE: 0.3556 AUC: 0.6957 | Test RMSE: 0.3023 AUC: 0.7284 | Tau (min/mean/max): 0.448/0.467/0.493
Epoch  450 | Loss: 3.8816 | Train RMSE: 0.3565 AUC: 0.6983 | Test RMSE: 0.3034 AUC: 0.7312 | Tau (min/mean/max): 0.437/0.456/0.484
Epoch  475 | Loss: 3.8203 | Train RMSE: 0.3573 AUC: 0.7007 | Test RMSE: 0.3045 AUC: 0.7330 | Tau (min/mean/max): 0.425/0.444/0.473
Epoch  500 | Loss: 3.7901 | Train RMSE: 0.3581 AUC: 0.7034 | Test RMSE: 0.3055 AUC: 0.7352 | Tau (min/mean/max): 0.411/0.431/0.462
Epoch  525 | Loss: 3.7393 | Train RMSE: 0.3589 AUC: 0.7055 | Test RMSE: 0.3064 AUC: 0.7359 | Tau (min/mean/max): 0.395/0.416/0.448
Epoch  550 | Loss: 3.6937 | Train RMSE: 0.3595 AUC: 0.7081 | Test RMSE: 0.3072 AUC: 0.7381 | Tau (min/mean/max): 0.377/0.399/0.433
Epoch  575 | Loss: 3.6880 | Train RMSE: 0.3601 AUC: 0.7100 | Test RMSE: 0.3079 AUC: 0.7385 | Tau (min/mean/max): 0.359/0.381/0.416
Epoch  600 | Loss: 3.6525 | Train RMSE: 0.3608 AUC: 0.7116 | Test RMSE: 0.3088 AUC: 0.7394 | Tau (min/mean/max): 0.339/0.362/0.398
Epoch  625 | Loss: 3.6249 | Train RMSE: 0.3613 AUC: 0.7129 | Test RMSE: 0.3094 AUC: 0.7397 | Tau (min/mean/max): 0.318/0.341/0.379
Epoch  650 | Loss: 3.6091 | Train RMSE: 0.3620 AUC: 0.7143 | Test RMSE: 0.3102 AUC: 0.7386 | Tau (min/mean/max): 0.295/0.319/0.358
Epoch  675 | Loss: 3.5947 | Train RMSE: 0.3625 AUC: 0.7157 | Test RMSE: 0.3108 AUC: 0.7397 | Tau (min/mean/max): 0.270/0.295/0.336
Epoch  700 | Loss: 3.5727 | Train RMSE: 0.3631 AUC: 0.7168 | Test RMSE: 0.3115 AUC: 0.7406 | Tau (min/mean/max): 0.244/0.270/0.312
Epoch  725 | Loss: 3.5502 | Train RMSE: 0.3636 AUC: 0.7177 | Test RMSE: 0.3122 AUC: 0.7422 | Tau (min/mean/max): 0.217/0.244/0.287
Epoch  750 | Loss: 3.5311 | Train RMSE: 0.3641 AUC: 0.7185 | Test RMSE: 0.3128 AUC: 0.7440 | Tau (min/mean/max): 0.188/0.216/0.261
Epoch  775 | Loss: 3.5143 | Train RMSE: 0.3647 AUC: 0.7192 | Test RMSE: 0.3135 AUC: 0.7444 | Tau (min/mean/max): 0.158/0.187/0.233
Epoch  800 | Loss: 3.4896 | Train RMSE: 0.3653 AUC: 0.7197 | Test RMSE: 0.3142 AUC: 0.7449 | Tau (min/mean/max): 0.126/0.156/0.204
Epoch  825 | Loss: 3.4703 | Train RMSE: 0.3658 AUC: 0.7200 | Test RMSE: 0.3149 AUC: 0.7455 | Tau (min/mean/max): 0.093/0.124/0.174
Epoch  850 | Loss: 3.4468 | Train RMSE: 0.3664 AUC: 0.7203 | Test RMSE: 0.3156 AUC: 0.7449 | Tau (min/mean/max): 0.058/0.090/0.142
Epoch  875 | Loss: 3.4219 | Train RMSE: 0.3670 AUC: 0.7207 | Test RMSE: 0.3163 AUC: 0.7447 | Tau (min/mean/max): 0.022/0.055/0.108
Epoch  900 | Loss: 3.3949 | Train RMSE: 0.3676 AUC: 0.7211 | Test RMSE: 0.3171 AUC: 0.7442 | Tau (min/mean/max): 0.000/0.019/0.073
Epoch  925 | Loss: 3.3662 | Train RMSE: 0.3682 AUC: 0.7216 | Test RMSE: 0.3178 AUC: 0.7443 | Tau (min/mean/max): 0.000/0.003/0.037
Epoch  950 | Loss: 3.3390 | Train RMSE: 0.3687 AUC: 0.7222 | Test RMSE: 0.3184 AUC: 0.7435 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  975 | Loss: 3.3147 | Train RMSE: 0.3691 AUC: 0.7227 | Test RMSE: 0.3189 AUC: 0.7436 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch  999 | Loss: 3.2938 | Train RMSE: 0.3694 AUC: 0.7232 | Test RMSE: 0.3193 AUC: 0.7434 | Tau (min/mean/max): 0.000/0.000/0.000
Epoch 1000 | Loss: 3.2930 | Train RMSE: 0.3694 AUC: 0.7232 | Test RMSE: 0.3193 AUC: 0.7434 | Tau (min/mean/max): 0.000/0.000/0.000
  Test RMSE: 0.3225 | Test AUC: 0.7380 | Active Dims: 0

--- Testing LAMBDA_TAU = 0.05 ---
Epoch    0 | Loss: 22.4445 | Train RMSE: 0.3964 AUC: 0.4682 | Test RMSE: 0.3405 AUC: 0.5409 | Tau (min/mean/max): 0.198/0.200/0.202
Epoch   25 | Loss: 13.0199 | Train RMSE: 0.3220 AUC: 0.5635 | Test RMSE: 0.2534 AUC: 0.6294 | Tau (min/mean/max): 0.232/0.246/0.253
Epoch   50 | Loss: 9.2190 | Train RMSE: 0.3173 AUC: 0.5932 | Test RMSE: 0.2501 AUC: 0.6403 | Tau (min/mean/max): 0.293/0.303/0.309
Epoch   75 | Loss: 7.7270 | Train RMSE: 0.3219 AUC: 0.6090 | Test RMSE: 0.2572 AUC: 0.6530 | Tau (min/mean/max): 0.344/0.352/0.357
Epoch  100 | Loss: 6.7631 | Train RMSE: 0.3269 AUC: 0.6201 | Test RMSE: 0.2643 AUC: 0.6594 | Tau (min/mean/max): 0.386/0.390/0.396
Epoch  125 | Loss: 6.1309 | Train RMSE: 0.3317 AUC: 0.6288 | Test RMSE: 0.2708 AUC: 0.6659 | Tau (min/mean/max): 0.419/0.423/0.429
Epoch  150 | Loss: 5.6712 | Train RMSE: 0.3357 AUC: 0.6375 | Test RMSE: 0.2762 AUC: 0.6755 | Tau (min/mean/max): 0.445/0.450/0.457
Epoch  175 | Loss: 5.3047 | Train RMSE: 0.3395 AUC: 0.6445 | Test RMSE: 0.2811 AUC: 0.6833 | Tau (min/mean/max): 0.466/0.473/0.480
Epoch  200 | Loss: 4.9913 | Train RMSE: 0.3426 AUC: 0.6518 | Test RMSE: 0.2851 AUC: 0.6912 | Tau (min/mean/max): 0.485/0.493/0.501
Epoch  225 | Loss: 4.7762 | Train RMSE: 0.3452 AUC: 0.6588 | Test RMSE: 0.2885 AUC: 0.6986 | Tau (min/mean/max): 0.501/0.510/0.519
Epoch  250 | Loss: 4.5952 | Train RMSE: 0.3477 AUC: 0.6644 | Test RMSE: 0.2916 AUC: 0.7053 | Tau (min/mean/max): 0.514/0.524/0.533
Epoch  275 | Loss: 4.4234 | Train RMSE: 0.3498 AUC: 0.6686 | Test RMSE: 0.2942 AUC: 0.7099 | Tau (min/mean/max): 0.526/0.536/0.545
Epoch  300 | Loss: 4.3021 | Train RMSE: 0.3516 AUC: 0.6740 | Test RMSE: 0.2966 AUC: 0.7149 | Tau (min/mean/max): 0.536/0.546/0.556
Epoch  325 | Loss: 4.2162 | Train RMSE: 0.3531 AUC: 0.6783 | Test RMSE: 0.2985 AUC: 0.7215 | Tau (min/mean/max): 0.543/0.554/0.564
Epoch  350 | Loss: 4.0697 | Train RMSE: 0.3546 AUC: 0.6825 | Test RMSE: 0.3004 AUC: 0.7248 | Tau (min/mean/max): 0.549/0.561/0.571
Epoch  375 | Loss: 3.9805 | Train RMSE: 0.3558 AUC: 0.6865 | Test RMSE: 0.3019 AUC: 0.7296 | Tau (min/mean/max): 0.553/0.566/0.577
Epoch  400 | Loss: 3.9433 | Train RMSE: 0.3569 AUC: 0.6900 | Test RMSE: 0.3033 AUC: 0.7327 | Tau (min/mean/max): 0.557/0.569/0.582
Epoch  425 | Loss: 3.8640 | Train RMSE: 0.3581 AUC: 0.6932 | Test RMSE: 0.3047 AUC: 0.7352 | Tau (min/mean/max): 0.559/0.572/0.585
Epoch  450 | Loss: 3.8280 | Train RMSE: 0.3590 AUC: 0.6957 | Test RMSE: 0.3058 AUC: 0.7375 | Tau (min/mean/max): 0.560/0.573/0.587
Epoch  475 | Loss: 3.7558 | Train RMSE: 0.3596 AUC: 0.6995 | Test RMSE: 0.3067 AUC: 0.7416 | Tau (min/mean/max): 0.560/0.573/0.588
Epoch  500 | Loss: 3.7260 | Train RMSE: 0.3605 AUC: 0.7013 | Test RMSE: 0.3077 AUC: 0.7438 | Tau (min/mean/max): 0.559/0.572/0.587
Epoch  525 | Loss: 3.6488 | Train RMSE: 0.3611 AUC: 0.7044 | Test RMSE: 0.3085 AUC: 0.7463 | Tau (min/mean/max): 0.557/0.571/0.585
Epoch  550 | Loss: 3.6499 | Train RMSE: 0.3616 AUC: 0.7066 | Test RMSE: 0.3092 AUC: 0.7481 | Tau (min/mean/max): 0.554/0.568/0.583
Epoch  575 | Loss: 3.6506 | Train RMSE: 0.3622 AUC: 0.7086 | Test RMSE: 0.3099 AUC: 0.7502 | Tau (min/mean/max): 0.550/0.564/0.580
Epoch  600 | Loss: 3.5630 | Train RMSE: 0.3627 AUC: 0.7105 | Test RMSE: 0.3106 AUC: 0.7516 | Tau (min/mean/max): 0.545/0.560/0.575
Epoch  625 | Loss: 3.5567 | Train RMSE: 0.3632 AUC: 0.7123 | Test RMSE: 0.3111 AUC: 0.7530 | Tau (min/mean/max): 0.539/0.554/0.570
Epoch  650 | Loss: 3.5200 | Train RMSE: 0.3636 AUC: 0.7137 | Test RMSE: 0.3117 AUC: 0.7538 | Tau (min/mean/max): 0.533/0.548/0.565
Epoch  675 | Loss: 3.4943 | Train RMSE: 0.3640 AUC: 0.7146 | Test RMSE: 0.3122 AUC: 0.7539 | Tau (min/mean/max): 0.525/0.542/0.559
Epoch  700 | Loss: 3.4809 | Train RMSE: 0.3643 AUC: 0.7162 | Test RMSE: 0.3126 AUC: 0.7549 | Tau (min/mean/max): 0.518/0.534/0.552
Epoch  725 | Loss: 3.4662 | Train RMSE: 0.3647 AUC: 0.7177 | Test RMSE: 0.3130 AUC: 0.7557 | Tau (min/mean/max): 0.509/0.526/0.544
Epoch  750 | Loss: 3.4399 | Train RMSE: 0.3650 AUC: 0.7185 | Test RMSE: 0.3135 AUC: 0.7559 | Tau (min/mean/max): 0.500/0.517/0.535
Epoch  775 | Loss: 3.4225 | Train RMSE: 0.3652 AUC: 0.7197 | Test RMSE: 0.3137 AUC: 0.7569 | Tau (min/mean/max): 0.491/0.508/0.526
Epoch  800 | Loss: 3.3990 | Train RMSE: 0.3655 AUC: 0.7206 | Test RMSE: 0.3141 AUC: 0.7571 | Tau (min/mean/max): 0.480/0.498/0.517
Epoch  825 | Loss: 3.3902 | Train RMSE: 0.3657 AUC: 0.7213 | Test RMSE: 0.3144 AUC: 0.7566 | Tau (min/mean/max): 0.469/0.487/0.506
Epoch  850 | Loss: 3.3725 | Train RMSE: 0.3660 AUC: 0.7220 | Test RMSE: 0.3147 AUC: 0.7571 | Tau (min/mean/max): 0.458/0.476/0.496
Epoch  875 | Loss: 3.3574 | Train RMSE: 0.3662 AUC: 0.7225 | Test RMSE: 0.3150 AUC: 0.7571 | Tau (min/mean/max): 0.446/0.465/0.484
Epoch  900 | Loss: 3.3382 | Train RMSE: 0.3664 AUC: 0.7230 | Test RMSE: 0.3152 AUC: 0.7562 | Tau (min/mean/max): 0.433/0.452/0.472
Epoch  925 | Loss: 3.3207 | Train RMSE: 0.3665 AUC: 0.7234 | Test RMSE: 0.3154 AUC: 0.7565 | Tau (min/mean/max): 0.420/0.439/0.459
Epoch  950 | Loss: 3.3196 | Train RMSE: 0.3667 AUC: 0.7238 | Test RMSE: 0.3156 AUC: 0.7563 | Tau (min/mean/max): 0.406/0.426/0.446
Epoch  975 | Loss: 3.3111 | Train RMSE: 0.3669 AUC: 0.7239 | Test RMSE: 0.3159 AUC: 0.7554 | Tau (min/mean/max): 0.391/0.412/0.432
Epoch  999 | Loss: 3.2960 | Train RMSE: 0.3670 AUC: 0.7241 | Test RMSE: 0.3160 AUC: 0.7549 | Tau (min/mean/max): 0.377/0.398/0.419
Epoch 1000 | Loss: 3.2909 | Train RMSE: 0.3670 AUC: 0.7242 | Test RMSE: 0.3160 AUC: 0.7549 | Tau (min/mean/max): 0.376/0.398/0.418
  Test RMSE: 0.3192 | Test AUC: 0.7494 | Active Dims: 30

--- Testing LAMBDA_TAU = 0.01 ---
Epoch    0 | Loss: 21.6636 | Train RMSE: 0.3879 AUC: 0.5084 | Test RMSE: 0.3347 AUC: 0.4741 | Tau (min/mean/max): 0.198/0.200/0.202
Epoch   25 | Loss: 12.4671 | Train RMSE: 0.3196 AUC: 0.5861 | Test RMSE: 0.2539 AUC: 0.6106 | Tau (min/mean/max): 0.234/0.248/0.253
Epoch   50 | Loss: 8.9106 | Train RMSE: 0.3175 AUC: 0.6059 | Test RMSE: 0.2527 AUC: 0.6280 | Tau (min/mean/max): 0.294/0.305/0.310
