seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5135674568522705,0.4527047280058157,29,2,30,2
2,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5374747843118254,0.4433657271816597,28,2,30,2
0,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5236107355442905,0.4551300215702103,13,2,30,2
4,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5262467571893802,0.4555536168174789,20,2,30,2
6,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5126094835397161,0.4502014523830144,13,2,30,2
7,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5287944824368666,0.446245838300816,4,2,30,2
15,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5132294268939274,0.4496097521610484,9,2,30,2
30,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.528695417916042,0.460640261874734,12,2,30,2
35,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5200706714194434,0.4499810426745548,17,2,30,2
11,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5215221808107356,0.4546246540906302,16,2,30,2
43,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5124420087268666,0.4494763506480292,14,2,30,2
23,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5377338487274896,0.4414003422434612,6,2,30,2
48,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5341191891730401,0.4516728744778182,30,2,30,2
10,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5077586144765007,0.4482811804871424,26,2,30,2
20,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.526794480962348,0.4343179720211235,8,2,30,2
39,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5080512416803835,0.444158631884896,25,2,30,2
3,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5336652933218546,0.4530336518124985,25,2,30,2
31,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5227996966556894,0.4438882941347614,11,2,30,2
26,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5409097550455144,0.4501104543815126,9,2,30,2
14,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.529970155977251,0.4457612704330067,29,2,30,2
34,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.517954484832319,0.4528032344293997,24,2,30,2
42,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5141454737162557,0.4523912935192399,5,2,30,2
46,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5200659060010724,0.4502237604714625,11,2,30,2
47,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5064794210534214,0.4429913644551745,26,2,30,2
9,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5365465637328918,0.4472926435680527,26,2,30,2
18,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5173442481742326,0.4565023475567809,19,2,30,2
22,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5331219978079373,0.4484247405200783,16,2,30,2
27,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5356382728126793,0.45902792541372,27,2,30,2
19,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5386900005510857,0.4463150217198446,23,2,30,2
38,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.531275704765793,0.445028867240652,20,2,30,2
16,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5147049901168416,0.4446983452424095,4,2,30,2
24,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.526037596331271,0.4463919556451793,21,2,30,2
5,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5341376003500622,0.4395737715520368,16,2,30,2
44,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5177310320245999,0.4461034977477555,25,2,30,2
8,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5274935713040446,0.4503502237904068,13,2,30,2
40,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5349890384419294,0.443833673003011,25,2,30,2
