seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,8,1.0,pca,8,0.7055165965404395,0.4465070563535158
1,beta,1,8,1.0,pca,8,0.7124547227640013,0.431630768814445
10,beta,1,8,1.0,pca,8,0.6865443425076453,0.4330848250259118
11,beta,1,8,1.0,pca,8,0.6736487128336658,0.4272812834280516
12,beta,1,8,1.0,pca,8,0.6358675545689975,0.4411423831280838
13,beta,1,8,1.0,pca,8,0.6214192708333334,0.4437610638273487
14,beta,1,8,1.0,pca,8,0.7201420598680873,0.4125158827064812
15,beta,1,8,1.0,pca,8,0.704990583804143,0.4164912410836314
16,beta,1,8,1.0,pca,8,0.6761341222879684,0.4431667161360234
17,beta,1,8,1.0,pca,8,0.6956440977059533,0.4402217670249821
18,beta,1,8,1.0,pca,8,0.6337252706233669,0.4490647922900685
19,beta,1,8,1.0,pca,8,0.6948905795059641,0.4169162975999437
2,beta,1,8,1.0,pca,8,0.6448674698795182,0.4466262311686242
20,beta,1,8,1.0,pca,8,0.6579781105990783,0.433371736203368
21,beta,1,8,1.0,pca,8,0.7027027027027027,0.4291354013677522
22,beta,1,8,1.0,pca,8,0.6912689604143544,0.4042794965611783
23,beta,1,8,1.0,pca,8,0.6853669939223936,0.4182549682043933
24,beta,1,8,1.0,pca,8,0.6511453950444133,0.4457650478452499
25,beta,1,8,1.0,pca,8,0.6119140625,0.456418596758246
26,beta,1,8,1.0,pca,8,0.6503935532233883,0.4452035502954989
27,beta,1,8,1.0,pca,8,0.6074011458626843,0.4692396626367788
28,beta,1,8,1.0,pca,8,0.6829302196274672,0.4324529607362956
29,beta,1,8,1.0,pca,8,0.6301296941540844,0.4388077638373496
3,beta,1,8,1.0,pca,8,0.687218045112782,0.4241416228769747
30,beta,1,8,1.0,pca,8,0.6728354263053535,0.434820758788851
31,beta,1,8,1.0,pca,8,0.6193413729128014,0.4610032018614436
32,beta,1,8,1.0,pca,8,0.6123385939741751,0.4511929957082474
33,beta,1,8,1.0,pca,8,0.7378686076894364,0.4195809510695944
34,beta,1,8,1.0,pca,8,0.6328963617364871,0.4541060416708275
35,beta,1,8,1.0,pca,8,0.7073390151515152,0.4129710657731017
36,beta,1,8,1.0,pca,8,0.6265397536394176,0.4526962191784711
37,beta,1,8,1.0,pca,8,0.7210922262468654,0.4180272498146511
38,beta,1,8,1.0,pca,8,0.6770833333333333,0.4192225465947407
39,beta,1,8,1.0,pca,8,0.6473497573721537,0.4425079135133283
4,beta,1,8,1.0,pca,8,0.5682409638554217,0.4455990956603329
40,beta,1,8,1.0,pca,8,0.6989897082428477,0.4112071244229799
41,beta,1,8,1.0,pca,8,0.706778868630201,0.4290024237864389
42,beta,1,8,1.0,pca,8,0.6873790166473094,0.4356399231465823
43,beta,1,8,1.0,pca,8,0.6606873822975519,0.4301830901651896
44,beta,1,8,1.0,pca,8,0.6571003993684408,0.438473860768446
45,beta,1,8,1.0,pca,8,0.627962962962963,0.4547101772198373
46,beta,1,8,1.0,pca,8,0.6892751971121877,0.4255940261919473
47,beta,1,8,1.0,pca,8,0.7093750000000001,0.4198233555396452
48,beta,1,8,1.0,pca,8,0.6023074784542675,0.4622732785977269
49,beta,1,8,1.0,pca,8,0.6723020569174416,0.4314768381201296
5,beta,1,8,1.0,pca,8,0.559301569610848,0.4609922441204554
6,beta,1,8,1.0,pca,8,0.6977622509678028,0.4301375719609416
7,beta,1,8,1.0,pca,8,0.6347202295552367,0.4429078008040119
8,beta,1,8,1.0,pca,8,0.6761998685075608,0.4412814613775629
9,beta,1,8,1.0,pca,8,0.5856374807987711,0.4738034127907162
