seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
3,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7238663755995572,0.4085265160817919
2,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7185725178964442,0.4024543610162953
6,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.7046529605499705,0.4228841051084995
1,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.7183191647832341,0.4140221378159532
5,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.7616747335145873,0.3798441928561228
0,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7288539145852659,0.4115766725294044
4,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7223160567422863,0.4120270343980038
10,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.7264196498713504,0.4027762449534981
11,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7300383801935172,0.4120198735679883
7,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7951828238803957,0.3781629133527184
27,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.6602783497440702,0.435057960107344
47,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.7784298298662691,0.3759470544109885
46,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7340512743183212,0.404698600764079
22,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.6951721756046675,0.42095782221708
18,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7657477667851311,0.398185575538958
39,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7583190200147905,0.3837295563747595
26,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.6907543121678881,0.4189042647021957
30,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7016843140929535,0.4309869537580624
34,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7387521520890419,0.4000071666492751
14,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.6642078195093567,0.4305716694445058
19,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.72172138487821,0.4045075314649358
31,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.7771048080951856,0.3789931718681756
42,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.7369959699151454,0.4087021984648838
15,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.7197207465030727,0.4143025404233248
