seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
27,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5176863078154591,0.4497591003029519,23,2,30,2
31,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5134185163112321,0.4495171758141068,16,2,30,2
46,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5266559016760337,0.4485527907180845,20,2,30,2
38,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5300314240546694,0.4554923632145938,20,2,30,2
26,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5195728591458512,0.4491165210667771,25,2,30,2
11,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5073482440934771,0.4474996262820511,28,2,30,2
14,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5350009795811745,0.4526382660247792,25,2,30,2
22,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5184522448726543,0.4459858371331227,14,2,30,2
47,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5064626660543164,0.4421309876471955,11,2,30,2
6,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4974220941426852,0.4477035677203415,13,2,30,2
30,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5043342385499767,0.4524729575459415,11,2,30,2
13,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5007692524841916,0.4495951692539287,13,2,30,2
45,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5037508150126303,0.4598785132159629,30,2,30,2
24,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5279731438227425,0.4553560546119359,22,2,30,2
28,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5081285149718802,0.4455799002650995,15,2,30,2
37,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4961008879501414,0.4480694872364145,10,2,30,2
17,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5269100952648456,0.4591294242059967,14,2,30,2
16,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5400999745272178,0.4487331087285899,22,2,30,2
9,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5301528789576913,0.4489441903343504,19,2,30,2
40,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4877958338903327,0.4504327210127425,9,2,30,2
48,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5007302522138242,0.4471746793677873,20,2,30,2
33,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5166019123090362,0.4511540727282074,4,2,30,2
36,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5135414863136495,0.4449839132594484,17,2,30,2
44,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5044148074847068,0.4484914780405702,16,2,30,2
32,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4966036579281244,0.4454710159592012,20,2,30,2
20,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5157607577494046,0.4487163221850276,17,2,30,2
21,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5270226829880884,0.4592849558857053,14,2,30,2
41,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5256808441820975,0.4459224171483649,16,2,30,2
49,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5105121335139979,0.4512737869164395,20,2,30,2
25,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4946156745604146,0.4500178982566104,14,2,30,2
29,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5263523707388119,0.4430523620222641,25,2,30,2
