seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
35,bernoulli,1,32,0.5,raw,32,0.6166604869608207,0.4469902323491979,2,2,30,2
0,bernoulli,1,32,0.5,raw,32,0.6328249818445897,0.4436989882524487,10,2,30,2
47,bernoulli,1,32,0.5,raw,32,0.6449624060150376,0.4436117789759047,3,2,30,2
15,bernoulli,1,32,0.5,raw,32,0.5939635397802728,0.4578409114523392,25,2,30,2
43,bernoulli,1,32,0.5,raw,32,0.633299707715786,0.4315599564650684,9,2,30,2
34,bernoulli,1,32,0.5,raw,32,0.5868841926527615,0.4471514860215737,2,2,30,2
18,bernoulli,1,32,0.5,raw,32,0.5930075881143182,0.4584203135435447,8,2,30,2
46,bernoulli,1,32,0.5,raw,32,0.5999175537719149,0.4386589673420056,3,2,30,2
3,bernoulli,1,32,0.5,raw,32,0.6243373493975903,0.4385270597270874,13,2,30,2
31,bernoulli,1,32,0.5,raw,32,0.60546875,0.4518753116654077,17,2,30,2
42,bernoulli,1,32,0.5,raw,32,0.5334135257952419,0.4299762449245506,30,2,30,2
14,bernoulli,1,32,0.5,raw,32,0.5719168717528029,0.4492598473367065,6,2,30,2
22,bernoulli,1,32,0.5,raw,32,0.6371398819854217,0.4678583725051986,30,2,30,2
11,bernoulli,1,32,0.5,raw,32,0.6441464056037678,0.4414281755251394,4,2,30,2
10,bernoulli,1,32,0.5,raw,32,0.6085082458770614,0.4403552311724405,7,2,30,2
7,bernoulli,1,32,0.5,raw,32,0.547750328201456,0.4490564799585507,8,2,30,2
39,bernoulli,1,32,0.5,raw,32,0.6164377061238047,0.4580790417557902,21,2,30,2
23,bernoulli,1,32,0.5,raw,32,0.5745329775066718,0.4430627208520288,13,2,30,2
27,bernoulli,1,32,0.5,raw,32,0.6087542087542088,0.4409357618626131,14,2,30,2
19,bernoulli,1,32,0.5,raw,32,0.599771577745146,0.4539062736366778,22,2,30,2
26,bernoulli,1,32,0.5,raw,32,0.6159558823529412,0.4413253575024005,11,2,30,2
38,bernoulli,1,32,0.5,raw,32,0.5736375,0.4477475830430357,7,2,30,2
6,bernoulli,1,32,0.5,raw,32,0.5729965524519806,0.4485406650609398,18,2,30,2
2,bernoulli,1,32,0.5,raw,32,0.5870849357765879,0.4424548395733018,20,2,30,2
30,bernoulli,1,32,0.5,raw,32,0.5796676684632771,0.4400530471306597,18,2,30,2
1,bernoulli,1,32,0.5,raw,32,0.5695856873822975,0.4436846308848503,16,2,30,2
36,bernoulli,1,32,0.5,raw,32,0.6241290018832392,0.4423579362691788,7,2,30,2
32,bernoulli,1,32,0.5,raw,32,0.5918181370375843,0.4570398248373444,16,2,30,2
20,bernoulli,1,32,0.5,raw,32,0.5906153846153847,0.446966446009727,4,2,30,2
4,bernoulli,1,32,0.5,raw,32,0.5717329545454546,0.4479441763687835,17,2,30,2
16,bernoulli,1,32,0.5,raw,32,0.6193932719263116,0.4267230510739351,5,2,30,2
40,bernoulli,1,32,0.5,raw,32,0.6290530846484936,0.4371926897298537,17,2,30,2
33,bernoulli,1,32,0.5,raw,32,0.5808767673797446,0.4359783891759727,5,2,30,2
48,bernoulli,1,32,0.5,raw,32,0.5873248956949397,0.4473930743676034,11,2,30,2
44,bernoulli,1,32,0.5,raw,32,0.6103917200408429,0.4500433940627676,7,2,30,2
17,bernoulli,1,32,0.5,raw,32,0.5891715008180871,0.449258736199087,20,2,30,2
8,bernoulli,1,32,0.5,raw,32,0.6796218487394958,0.4330800424227751,2,2,30,2
12,bernoulli,1,32,0.5,raw,32,0.5904394576905097,0.4645700530504763,2,2,30,2
24,bernoulli,1,32,0.5,raw,32,0.5817898022892819,0.4514062776232136,8,2,30,2
28,bernoulli,1,32,0.5,raw,32,0.5630324074074075,0.4490662855069726,12,2,30,2
45,bernoulli,1,32,0.5,raw,32,0.592073778664008,0.4514361346616435,21,2,30,2
37,bernoulli,1,32,0.5,raw,32,0.5753837363322338,0.4415876640282157,7,2,30,2
49,bernoulli,1,32,0.5,raw,32,0.5617524240922924,0.4566007852918929,5,2,30,2
25,bernoulli,1,32,0.5,raw,32,0.5917214700193423,0.4414228419333508,24,2,30,2
21,bernoulli,1,32,0.5,raw,32,0.6103262265604932,0.4540493842880364,27,2,30,2
29,bernoulli,1,32,0.5,raw,32,0.622934146961607,0.451893860435227,15,2,30,2
9,bernoulli,1,32,0.5,raw,32,0.5910691612965049,0.4389013938322813,2,2,30,2
5,bernoulli,1,32,0.5,raw,32,0.6047798028508616,0.4502936398582446,27,2,30,2
13,bernoulli,1,32,0.5,raw,32,0.620466023875115,0.4279533069800602,11,2,30,2
41,bernoulli,1,32,0.5,raw,32,0.6047720575904941,0.4383264467323312,24,2,30,2
