seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4628317429317521,0.5112767028009488,0.4926097663076593,0.652089947089947
1,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4621338915992295,0.5049273166221491,0.4941757702297164,0.6527407887528154
2,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4558059373406953,0.5408140299961491,0.4984791693414879,0.6572138616451981
4,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4613945198570325,0.5456156510459789,0.4897165184941416,0.6716523527069518
6,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.460669585131543,0.5083354906444607,0.4983616451313982,0.6742064362603291
3,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4664775921621233,0.5167055097773952,0.498449170564927,0.6637950931129508
7,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4683170226278497,0.5098971831863663,0.4957560193133562,0.6497380736555853
5,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4385956940099933,0.5169216527832855,0.4661003246860318,0.6791454966812789
1,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.4520159335661663,0.5040711038627491,0.4648575500234995,0.6611096661372529
0,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.463742257410898,0.4997001550568027,0.4954708875010328,0.6705500584072013
12,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,2,0.4521799921020142,0.5260364019614218,0.4838364129424544,0.663965811201936
2,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.455807179631125,0.5059561304406592,0.4984775700501799,0.6627663138542387
4,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.4640075150099101,0.4888123033614837,0.498425268902084,0.6445229366615863
6,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.4606681295257579,0.5267182983129827,0.4983631550941084,0.6818869892246049
7,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.4702630736274229,0.4852195470297015,0.4985481581827883,0.6492330178271533
5,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.4621848991893458,0.4808877833181826,0.498466793383382,0.6678284931963243
3,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.451378432380981,0.517198376583446,0.467759580148101,0.6876777933190032
1,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,0.4638895290415389,0.4947526068419971,0.4984907229477622,0.6565662993973537
0,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,0.4637425787349911,0.4881242918901527,0.4954615191290211,0.6533189033189034
12,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,3,0.4416026969534041,0.5167186222141618,0.4574890452256369,0.6868199880377018
2,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,0.455088799478315,0.4916405690138402,0.4969786014152558,0.6651235881792262
7,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,0.4683170862649137,0.5247511053250569,0.4957545464961747,0.6674116898904512
6,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,0.4586130628792024,0.5004537544404655,0.492123281739917,0.6773072583395353
5,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,0.4384807425046966,0.5099186260060273,0.4656956983824282,0.6750314793803934
