seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,32,0.3,raw,2,0.4573137111462702,0.5660957987690661,0.3883202462215001,0.7796727890106498
0,beta,1,32,0.3,raw,3,0.4634367702681596,0.5474310944607975,0.4104031319330943,0.7723028245099554
0,beta,1,32,0.3,raw,4,0.4557190993877348,0.5466952100615466,0.3928708745210033,0.7870427535113443
0,beta,1,32,0.3,raw,5,0.4527911403243757,0.574993310141825,0.406471650472296,0.7682898595462263
0,beta,1,32,0.3,raw,6,0.4518668861504893,0.5828873427883329,0.3910207269813991,0.7941040283994443
0,beta,1,32,0.3,raw,7,0.4540686646717077,0.5778699491570778,0.3967832556886643,0.7886247877758914
1,beta,1,32,0.3,raw,2,0.466221043221905,0.649956534337873,0.4386799431973487,0.7258088127653346
2,beta,1,32,0.3,raw,2,0.4484014124422261,0.6337133884071824,0.3617516381161395,0.8623722627737227
44,beta,1,32,0.3,raw,2,0.4366445863973714,0.6407399766178392,0.3812809103020108,0.8149341649341649
28,beta,1,32,0.3,raw,2,0.4454212557850952,0.5895437895437895,0.3822581500849272,0.8386058032554847
40,beta,1,32,0.3,raw,2,0.4443858862668799,0.6008221850613156,0.4007722106271137,0.7701957940536621
20,beta,1,32,0.3,raw,2,0.4747168964678511,0.5212421297145302,0.3652242567323376,0.8411433926897844
24,beta,1,32,0.3,raw,2,0.4791014063664215,0.5417587816261361,0.3623816313358888,0.8478417007828772
48,beta,1,32,0.3,raw,2,0.4336176857055135,0.6017100815271426,0.3515327970884606,0.8564425770308123
36,beta,1,32,0.3,raw,2,0.473840129351153,0.5496031746031745,0.4637504029079445,0.7002098711825155
16,beta,1,32,0.3,raw,2,0.4461621661257884,0.5976793893129771,0.3728280948789023,0.829273636928021
4,beta,1,32,0.3,raw,2,0.4690255785547148,0.5689766421473739,0.3610535686854867,0.8467287084038353
8,beta,1,32,0.3,raw,2,0.4613414061570184,0.6360018268415215,0.3850589544191541,0.832638279192274
12,beta,1,32,0.3,raw,2,0.4671910269868842,0.5922585227272728,0.4018729334729161,0.8099943334749964
32,beta,1,32,0.3,raw,2,0.4638874892761274,0.5619134515119917,0.4169317733275299,0.7928205128205128
39,beta,1,32,0.3,raw,2,0.4511576233301453,0.6508356985178176,0.400654254743825,0.8152265100671141
3,beta,1,32,0.3,raw,2,0.4577525226506839,0.6007845701209545,0.4660208088665635,0.7114062042727538
27,beta,1,32,0.3,raw,2,0.4591877750413039,0.5888077858880778,0.38014635687019,0.8000219114048861
46,beta,1,32,0.3,raw,2,0.4585148621639081,0.5635892769650731,0.4015342012223163,0.813062066932036
30,beta,1,32,0.3,raw,2,0.4657354857424831,0.5276960784313726,0.3662572805963432,0.856318480642805
47,beta,1,32,0.3,raw,2,0.4576685122445539,0.5693152454780361,0.4075765957839294,0.8222652052439287
18,beta,1,32,0.3,raw,2,0.4558829039162269,0.5550500454959053,0.3495608248112065,0.8612731152204836
19,beta,1,32,0.3,raw,2,0.4490931293816924,0.588927920895134,0.350142376329961,0.8571120689655172
38,beta,1,32,0.3,raw,2,0.455847977182767,0.5624838124838125,0.3824778281124935,0.846665965871264
10,beta,1,32,0.3,raw,2,0.4567125464483663,0.5933895921237693,0.3978023515472124,0.7806752873563216
6,beta,1,32,0.3,raw,2,0.4510280495482954,0.6050803015404785,0.3749069058577167,0.831252204585538
42,beta,1,32,0.3,raw,2,0.4601430997928658,0.5778038755137992,0.3329986951368558,0.8634061587372002
22,beta,1,32,0.3,raw,2,0.4422424127295565,0.6308345120226309,0.3541274282747196,0.8519602756985103
45,beta,1,32,0.3,raw,2,0.461223723559919,0.574198250728863,0.4032730555154457,0.772449160035367
26,beta,1,32,0.3,raw,2,0.4802776670017609,0.5824330098272599,0.3586107919005229,0.8355677655677657
11,beta,1,32,0.3,raw,2,0.4360265442616082,0.6416393231679856,0.3199795411320068,0.895199146514936
7,beta,1,32,0.3,raw,2,0.4571731705678684,0.5985526046289342,0.342943263573286,0.8569258133847181
14,beta,1,32,0.3,raw,2,0.4797159981727261,0.5877862595419848,0.401130346509252,0.8125840469955411
23,beta,1,32,0.3,raw,2,0.4495787297732895,0.628015350877193,0.3913396782520449,0.8029235646354349
15,beta,1,32,0.3,raw,2,0.4542525173846009,0.5516181758744688,0.3924107550644725,0.8304015572056809
43,beta,1,32,0.3,raw,2,0.4519678500850369,0.5991982732038237,0.3311734619426568,0.8634186499027092
31,beta,1,32,0.3,raw,2,0.457570353059839,0.485943905772109,0.32119722996063,0.8887320885801129
35,beta,1,32,0.3,raw,2,0.4406096097273955,0.6385179366326262,0.3672838896182107,0.859276050662061
34,beta,1,32,0.3,raw,2,0.443115721983418,0.6375244379276637,0.3457535744618129,0.8674761311747613
21,beta,1,32,0.3,raw,2,0.4456976178938159,0.6728813559322033,0.3865944055575282,0.8042267599600171
29,beta,1,32,0.3,raw,2,0.4487468064813492,0.5936899317293033,0.4091141677876998,0.7659136118215402
17,beta,1,32,0.3,raw,2,0.437333909932901,0.6317952415284787,0.3545450638777797,0.8528452979944725
33,beta,1,32,0.3,raw,2,0.4239009144240188,0.6600317921072638,0.3589814768146004,0.8617636807249912
41,beta,1,32,0.3,raw,2,0.4614425252470028,0.5649815868764646,0.4158450569469989,0.7651559100797679
9,beta,1,32,0.3,raw,2,0.4547824472089066,0.6133463541666666,0.3893392191591965,0.8300120132852802
13,beta,1,32,0.3,raw,2,0.470908377442417,0.5433374844333748,0.3773028475942357,0.8446826697058194
49,beta,1,32,0.3,raw,2,0.4583521607895789,0.5783582089552239,0.3641253887754565,0.8311431642453452
25,beta,1,32,0.3,raw,2,0.4621911860816164,0.6069625298963592,0.4217650482159093,0.7814757481940144
5,beta,1,32,0.3,raw,2,0.4724827913147819,0.4962553370196683,0.4674475854927384,0.712548248488821
37,beta,1,32,0.3,raw,2,0.4379081014774932,0.6085217961324156,0.3930607386589165,0.7922413793103449
0,beta,1,32,0.3,raw,8,0.4566035918922437,0.5656944072785657,0.390042996756817,0.7920589597160055
