seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,32,none,1.0,pca,32,0.5,0.2871102443344553
1,bernoulli,32,none,1.0,pca,32,0.5,0.2851917950149806
10,bernoulli,32,none,1.0,pca,32,0.5,0.2739900999664884
11,bernoulli,32,none,1.0,pca,32,0.5,0.2628050932821406
12,bernoulli,32,none,1.0,pca,32,0.5,0.2612527142616435
13,bernoulli,32,none,1.0,pca,32,0.5,0.2636324535146426
14,bernoulli,32,none,1.0,pca,32,0.5,0.2687690157040229
15,bernoulli,32,none,1.0,pca,32,0.5,0.2727825358737753
16,bernoulli,32,none,1.0,pca,32,0.5,0.2799815342553218
17,bernoulli,32,none,1.0,pca,32,0.5,0.2654335650454836
18,bernoulli,32,none,1.0,pca,32,0.5,0.2551565198785928
19,bernoulli,32,none,1.0,pca,32,0.5,0.2625406370043384
2,bernoulli,32,none,1.0,pca,32,0.5,0.2490906419015744
20,bernoulli,32,none,1.0,pca,32,0.5,0.2650277069965068
21,bernoulli,32,none,1.0,pca,32,0.5,0.2567828308433774
22,bernoulli,32,none,1.0,pca,32,0.5,0.2876669860071337
23,bernoulli,32,none,1.0,pca,32,0.5,0.2816827940885268
24,bernoulli,32,none,1.0,pca,32,0.5,0.3033161111455952
25,bernoulli,32,none,1.0,pca,32,0.5,0.2914729780853866
26,bernoulli,32,none,1.0,pca,32,0.5,0.2766434868807539
27,bernoulli,32,none,1.0,pca,32,0.5,0.2652058098626277
28,bernoulli,32,none,1.0,pca,32,0.5,0.3027619872267655
29,bernoulli,32,none,1.0,pca,32,0.5,0.2835463844236633
3,bernoulli,32,none,1.0,pca,32,0.5,0.263686031385384
30,bernoulli,32,none,1.0,pca,32,0.5,0.2579574322080659
31,bernoulli,32,none,1.0,pca,32,0.5,0.2501562941275372
32,bernoulli,32,none,1.0,pca,32,0.5,0.2552009584697748
33,bernoulli,32,none,1.0,pca,32,0.5,0.2926669919129659
34,bernoulli,32,none,1.0,pca,32,0.5,0.2554740187775339
35,bernoulli,32,none,1.0,pca,32,0.5,0.2691743533367525
36,bernoulli,32,none,1.0,pca,32,0.5,0.2683254581435065
37,bernoulli,32,none,1.0,pca,32,0.5,0.2749962519260225
38,bernoulli,32,none,1.0,pca,32,0.5,0.2793876793776885
39,bernoulli,32,none,1.0,pca,32,0.5,0.2864632504937047
4,bernoulli,32,none,1.0,pca,32,0.5,0.264885124418101
40,bernoulli,32,none,1.0,pca,32,0.5,0.2693407103936505
41,bernoulli,32,none,1.0,pca,32,0.5,0.247683063042361
42,bernoulli,32,none,1.0,pca,32,0.5,0.2596189758977534
43,bernoulli,32,none,1.0,pca,32,0.5,0.287373194510889
44,bernoulli,32,none,1.0,pca,32,0.5,0.2414511129672763
45,bernoulli,32,none,1.0,pca,32,0.5,0.2839001594986086
46,bernoulli,32,none,1.0,pca,32,0.5,0.2635622008369236
47,bernoulli,32,none,1.0,pca,32,0.5,0.2410353280025025
48,bernoulli,32,none,1.0,pca,32,0.5,0.2493177507291792
49,bernoulli,32,none,1.0,pca,32,0.5,0.2596283887156215
5,bernoulli,32,none,1.0,pca,32,0.5,0.2667278368027173
6,bernoulli,32,none,1.0,pca,32,0.5,0.2833139137083001
7,bernoulli,32,none,1.0,pca,32,0.5,0.2598591829626876
8,bernoulli,32,none,1.0,pca,32,0.5,0.2710017435670555
9,bernoulli,32,none,1.0,pca,32,0.5,0.2641738775218799
