seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
35,bernoulli,1,32,1.0,raw,32,0.6413592221490564,0.4493256648999467
42,bernoulli,1,32,1.0,raw,32,0.6434695121951218,0.4922512709464138
26,bernoulli,1,32,1.0,raw,32,0.5669296965726708,0.5204608316314465
34,bernoulli,1,32,1.0,raw,32,0.5972370063925154,0.5020256138570386
23,bernoulli,1,32,1.0,raw,32,0.5809540400081293,0.4463976638176504
31,bernoulli,1,32,1.0,raw,32,0.5573777122880008,0.655923671422166
18,bernoulli,1,32,1.0,raw,32,0.6036146702715411,0.5036143854915813
10,bernoulli,1,32,1.0,raw,32,0.6390667013617833,0.5239067820777547
30,bernoulli,1,32,1.0,raw,32,0.5643071168196653,0.467656688415954
39,bernoulli,1,32,1.0,raw,32,0.6452011834319527,0.4570508773371296
15,bernoulli,1,32,1.0,raw,32,0.6232836174242424,0.5148258952863851
3,bernoulli,1,32,1.0,raw,32,0.5954721102150538,0.4459314060930926
2,bernoulli,1,32,1.0,raw,32,0.556077492247705,0.4673221298466353
6,bernoulli,1,32,1.0,raw,32,0.5887547410174007,0.4725694970837757
47,bernoulli,1,32,1.0,raw,32,0.6230749956633194,0.5536463462657353
27,bernoulli,1,32,1.0,raw,32,0.5878924039103771,0.5163382019361792
19,bernoulli,1,32,1.0,raw,32,0.5822613302941391,0.4986995833114251
7,bernoulli,1,32,1.0,raw,32,0.5888579216563046,0.4886245588757819
14,bernoulli,1,32,1.0,raw,32,0.5724102564102564,0.5547404734071587
43,bernoulli,1,32,1.0,raw,32,0.6242707328833174,0.5502430335526344
22,bernoulli,1,32,1.0,raw,32,0.648245054990031,0.6231745048073202
11,bernoulli,1,32,1.0,raw,32,0.620294077748353,0.5514429595047493
46,bernoulli,1,32,1.0,raw,32,0.5899585345276347,0.6041239169770345
38,bernoulli,1,32,1.0,raw,32,0.6066823152777031,0.6027340318502066
36,bernoulli,1,32,1.0,raw,32,0.5981896612686515,0.5285749685461665
12,bernoulli,1,32,1.0,raw,32,0.5903469958081043,0.4601353114339879
28,bernoulli,1,32,1.0,raw,32,0.580521530459499,0.4509455621042286
48,bernoulli,1,32,1.0,raw,32,0.608366363025288,0.5220603476678302
44,bernoulli,1,32,1.0,raw,32,0.6117309941520468,0.4530877887310784
16,bernoulli,1,32,1.0,raw,32,0.6243290813312021,0.441839815408914
32,bernoulli,1,32,1.0,raw,32,0.6048606021517985,0.4653384037121867
24,bernoulli,1,32,1.0,raw,32,0.6254896659456861,0.4620099441987708
0,bernoulli,1,32,1.0,raw,32,0.5856781064938527,0.511118587868824
40,bernoulli,1,32,1.0,raw,32,0.6281537176274019,0.4667218040210581
20,bernoulli,1,32,1.0,raw,32,0.6116274161373122,0.4350630634733304
8,bernoulli,1,32,1.0,raw,32,0.5988074247045367,0.625813812665935
4,bernoulli,1,32,1.0,raw,32,0.5930578738882384,0.4779576376414773
17,bernoulli,1,32,1.0,raw,32,0.5969157933443647,0.5224612797531005
37,bernoulli,1,32,1.0,raw,32,0.5882373472949389,0.4908700598246423
45,bernoulli,1,32,1.0,raw,32,0.5914480077745384,0.4486358177473014
5,bernoulli,1,32,1.0,raw,32,0.6349289373061107,0.4567626261508446
41,bernoulli,1,32,1.0,raw,32,0.6329114685828112,0.5450806471886714
9,bernoulli,1,32,1.0,raw,32,0.6190593594439748,0.4428328862474535
21,bernoulli,1,32,1.0,raw,32,0.6535422032977624,0.5245764567939758
33,bernoulli,1,32,1.0,raw,32,0.6101153474236772,0.5318006018346485
49,bernoulli,1,32,1.0,raw,32,0.594383288549883,0.5126502607624146
1,bernoulli,1,32,1.0,raw,32,0.617127713426436,0.4683485855501461
13,bernoulli,1,32,1.0,raw,32,0.6142471899927483,0.5595300736530788
25,bernoulli,1,32,1.0,raw,32,0.5837248531800575,0.5749094176468752
29,bernoulli,1,32,1.0,raw,32,0.6361005447543908,0.4463381917610484
