seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
0,bernoulli,1,32,0.7,raw,0.4576411619919451,0.6051625615821788,0.6370941646778719,,0.5,0.592688461811219,0.550670165236508,,0.4688365061728641,0.5846098385457296,32,,,,
0,bernoulli,1,32,0.9,pca,0.4524358408581712,0.5033597126210212,0.6646772120028861,,0.5,0.6113094345282737,0.6015749212539373,,0.4340193094910912,0.6632968351582421,32,,,,
0,bernoulli,1,32,0.9,raw,0.4458625140697078,0.4686544638870145,0.6147103393919464,,0.5,0.5918633135911191,0.5502496201432603,,0.4397487239602265,0.6417175726379112,32,,,,
0,bernoulli,1,32,1.0,pca,0.4584773083170733,0.5320791337791732,0.5931447859700778,,0.5,0.5932575081772227,0.5928176727128556,,0.4472607774763322,0.646620081276638,32,,,,
0,bernoulli,1,32,1.0,raw,0.4517121321181181,0.511118587868824,0.5927412096592115,,0.5,0.5856781064938527,0.5774457470374297,,0.4428520829432467,0.6416765577693289,32,,,,
0,bernoulli,1,64,1.0,pca,0.4606342934818715,0.4582398727523721,0.5300105727238813,,0.5,0.6134125437840025,0.6195343192053403,,0.4482778065477071,0.6512983487176212,64,,,,
0,bernoulli,1,64,1.0,raw,0.460209983576931,0.4683669909700338,0.6620118511023687,,0.5,0.6108701273465316,0.5933402797859758,,0.4426239400720065,0.6633808721623204,64,,,,
0,bernoulli,1,max,1.0,pca,0.4579540782388687,0.4487380399677512,0.6017068714444334,,0.5,0.6587127889344893,0.545333064066185,,0.4286232513220742,0.7011850036453751,max,,,,
0,bernoulli,1,max,1.0,raw,0.4579540782388687,0.4487380399677512,0.6017068714444334,,0.5,0.6587127889344893,0.545333064066185,,0.4246257010289319,0.7099417766839751,max,,,,
0,bernoulli,1,none,1.0,pca,0.2808872240926625,0.3735322441037421,0.3768466146733352,,0.5,0.5745540246555475,0.5037490935460478,,0.2658716907501524,0.7494053662073966,1,,,,
0,bernoulli,1,none,1.0,raw,0.2815675399913463,0.3722917593621621,0.3816544474633596,,0.5,0.5875761328130624,0.5086463837813711,,0.2731466790374992,0.7035067889591223,1,,,,
0,bernoulli,32,none,1.0,pca,0.2871102443344553,0.3729809807704504,0.377196080474473,,0.5,0.5742567077592459,0.5122044960116027,,0.2646678340321203,0.7632414793328499,32,,,,
0,bernoulli,32,none,1.0,raw,0.2875864256655999,0.3787225494257134,0.3744693418795939,,0.5,0.5629364587982895,0.5194453643576047,,0.2715586142267459,0.7204251918618884,32,,,,
0,beta,1,4,1.0,pca,0.4747639941874396,0.5509005478244619,0.4605821759362561,,0.5,0.6188323917137477,0.6154425612052731,,0.4484896174327356,0.7069679849340865,4,,,,
0,beta,1,4,1.0,raw,0.4529312146923116,0.5575025878298788,0.4571671406142786,,0.5,0.6156299840510366,0.6072567783094098,,0.4547284628909743,0.5677830940988835,4,,,,
0,beta,1,8,1.0,pca,0.4742457719925075,0.5059535995570235,0.4703959970717103,,0.5,0.6239364188873305,0.5946704067321178,,0.4465070563535158,0.7055165965404395,8,,,,
0,beta,1,8,1.0,raw,0.4298589191096711,0.5135400116940875,0.5256912902688133,,0.5,0.6467079098541759,0.5996464869642067,,0.4172127919620624,0.6686920017675653,8,,,,
0,beta,1,16,1.0,pca,0.45927033951334,0.4956578119006944,0.5244202569066477,,0.5,0.657094142004628,0.62879064669346,,0.4295820627030316,0.7164535379369139,16,,,,
0,beta,1,16,1.0,raw,0.4551853495657953,0.4759855060574598,0.5752003382931167,,0.5,0.6692334529505582,0.5784738835725678,,0.4290151537717454,0.6967952551834131,16,,,,
0,beta,1,32,0.1,pca,0.4628955663747247,0.4401050733146884,0.5430773619555256,,0.5,0.6224256292906178,0.5774218154080855,,0.4655751156807468,0.5888634630053394,32,,,,
0,beta,1,32,0.1,raw,0.4481412985962125,0.4506912644085849,0.5009482451944545,,0.5,0.4598214285714286,0.6376488095238096,,0.5049877832370236,0.3973214285714285,32,,,,
0,beta,1,32,0.3,pca,0.4401992059451337,0.4465065057030662,0.6124825835184614,,0.5,0.6040450928381963,0.5950265251989391,,0.4423710061491522,0.5914124668435013,32,,,,
0,beta,1,32,0.3,raw,0.4501198231590867,0.4646620355182143,0.6718509581056886,,0.5,0.5895772009633395,0.5117741503880118,,0.4590004938420068,0.578940326465079,32,,,,
0,beta,1,32,0.5,pca,0.4524473516385248,0.4556750201801604,0.5980044578494533,,0.5,0.6104656722126602,0.572623828647925,,0.4333367144318257,0.6612043411742207,32,,,,
0,beta,1,32,0.5,raw,0.4526837930407725,0.448761284136422,0.5661281034283888,,0.5,0.634640522875817,0.565359477124183,,0.4533908820293043,0.5932946017913338,32,,,,
0,beta,1,32,0.7,pca,0.4549767868439959,0.4802926058548934,0.6282317056690493,,0.5,0.6065212832879011,0.5719694322126697,,0.4474077290502998,0.6448882831248106,32,,,,
0,beta,1,32,0.7,raw,0.4564924732373248,0.4620445663912027,0.5369191613203267,,0.5,0.5975580928066567,0.5378460156490084,,0.4641967726891111,0.58863437581259,32,,,,
0,beta,1,32,0.9,pca,0.4524606734779507,0.4555483014106171,0.4904415255279638,,0.5,0.6077996100194991,0.6102744862756863,,0.4325204573186631,0.6585308234588271,32,,,,
0,beta,1,32,0.9,raw,0.4459674101798643,0.4446987808523072,0.5299599917174137,,0.5,0.588622903035753,0.5506294768830041,,0.4384214540782245,0.6403803218704456,32,,,,
0,beta,1,32,1.0,pca,0.4578016097560443,0.4657363016117678,0.6176359261783704,,0.5,0.5943478045395976,0.5963673307562691,,0.444802778880955,0.6467284914263058,32,,,,
0,beta,1,32,1.0,raw,0.4508314623708678,0.4605841171051382,0.481971870610626,,0.5,0.5876520955385309,0.5805241543900629,,0.4383230981550435,0.6469542808903896,32,,,,
0,beta,1,64,1.0,pca,0.4600628296558519,0.4487196928272481,0.4640114168507517,,0.5,0.6146148452673732,0.6161684834270992,,0.4441574073378664,0.6538124592198501,64,,,,
0,beta,1,64,1.0,raw,0.459375482675727,0.4525324136495002,0.6098963145952636,,0.5,0.6117927509023503,0.5917796230248895,,0.4387032957025405,0.6694873242539832,64,,,,
0,beta,1,max,1.0,pca,0.4572378001569557,0.4384066689568329,0.4637476395600904,,0.5,0.6594873883710821,0.6566816475042015,,0.4246063646422133,0.7033188317000455,max,,,,
0,beta,1,max,1.0,raw,0.4572378001569557,0.4384066689568329,0.4637476395600904,,0.5,0.6594873883710821,0.6566816475042015,,0.4206105462434957,0.7162511851747897,max,,,,
0,beta,54,none,1.0,pca,0.2812334294206029,0.2894221079446017,0.3738885541682629,,0.5,0.5994262141653827,0.5209716202790458,,0.2489982891474015,0.7794776173129256,54,,,,
0,beta,54,none,1.0,raw,0.281572739545136,0.2897992539503829,0.3744869497531159,,0.5,0.5996241954759471,0.5169148032425739,,0.2574531478293774,0.7479409943701315,54,,,,
1,bernoulli,1,4,1.0,pca,0.4657874425651085,0.5302860546542955,0.4530424996612243,,0.5,0.4947526236881559,0.6173163418290855,,0.434570621104613,0.7020239880059971,4,,,,
1,bernoulli,1,4,1.0,raw,0.4540914062676835,0.5381711971908991,0.687578456910223,,0.5,0.5181079083518108,0.5855506282335551,,0.4583200069859864,0.5794530672579453,4,,,,
1,bernoulli,1,8,1.0,pca,0.4676826723474838,0.5329053277734888,0.6508625597950857,,0.5,0.5405405405405406,0.5920869322931178,,0.432684624024988,0.7126869137178417,8,,,,
1,bernoulli,1,8,1.0,raw,0.4630884801954902,0.4567226770201503,0.5872803876167461,,0.5,0.613834422657952,0.6419299201161945,,0.4680795643431566,0.6042120551924474,8,,,,
1,bernoulli,1,16,1.0,pca,0.4568602250106702,0.575754797028912,0.6255373552116594,,0.5,0.5713068181818182,0.5755089962121211,,0.4287837147038221,0.7044981060606059,16,,,,
1,bernoulli,1,16,1.0,raw,0.4612677570998119,0.4579197162420182,0.6210258254810205,,0.5,0.590422077922078,0.627145176252319,,0.4664589524644789,0.6067254174397031,16,,,,
1,bernoulli,1,32,0.1,pca,0.4114620856423842,0.4398762340306119,0.5159671399702093,,0.5,0.5932601880877743,0.6253918495297806,,0.444196557622098,0.5062695924764891,32,,,,
1,bernoulli,1,32,0.1,raw,0.3961228098545457,0.3720615415966083,0.5083054130995436,,0.5,0.6536050156739812,0.6347962382445141,,0.4478649638151021,0.5164576802507838,32,,,,
1,bernoulli,1,32,0.3,pca,0.4732566362128295,0.6021354968387667,0.6528916028617866,,0.5,0.6421290228629678,0.6205766710353866,,0.4525448274800879,0.659421872724625,32,,,,
1,bernoulli,1,32,0.3,raw,0.4798237883459941,0.5581028521886116,0.6881263004259508,,0.5,0.6934221964647929,0.7063170095624457,,0.4527063408796221,0.6782816574905824,32,,,,
1,bernoulli,1,32,0.5,pca,0.4421801071088166,0.5345843802828607,0.5836830765307093,,0.5,0.5871397951893308,0.5659442724458205,,0.4222942494333958,0.6518218623481782,32,,,,
1,bernoulli,1,32,0.5,raw,0.44799498679132,0.4860640578733664,0.6152794715460012,,0.5,0.5514830508474576,0.5593691148775894,,0.4503960647982369,0.605991054613936,32,,,,
1,bernoulli,1,32,0.7,pca,0.447033467905622,0.5534105242848949,0.6019141667933042,,0.5,0.61732757802865,0.6115999430794042,,0.4420243383455823,0.6319016222369794,32,,,,
1,bernoulli,1,32,0.7,raw,0.4531072580218417,0.4779397106795467,0.6328690586010863,,0.5,0.5833333333333333,0.5533100465735196,,0.4550274341822254,0.5968776732249786,32,,,,
1,bernoulli,1,32,0.9,pca,0.442932427479671,0.4910001966287642,0.5481028261125405,,0.5,0.5906493088333223,0.6085413419390721,,0.4574780847428447,0.5946887371663996,32,,,,
1,bernoulli,1,32,0.9,raw,0.4457847868106849,0.5358657588709171,0.6043814217148367,,0.5,0.6076485697350223,0.6223610165894639,,0.4555618433095192,0.5969499388963286,32,,,,
1,bernoulli,1,32,1.0,pca,0.4496290075024371,0.5584698786471983,0.6047081137995204,,0.5,0.5851221784737459,0.6038471942532536,,0.4170504134039024,0.7124252351898049,32,,,,
1,bernoulli,1,32,1.0,raw,0.4583647583534333,0.4683485855501461,0.493489103560269,,0.5,0.617127713426436,0.6253521126760563,,0.4576868750685015,0.6231962600125063,32,,,,
1,bernoulli,1,64,1.0,pca,0.4562903210054606,0.4774198636871104,0.5156614695280745,,0.5,0.5987347712140529,0.6279668095103178,,0.4313846709572015,0.6926308613118006,64,,,,
1,bernoulli,1,64,1.0,raw,0.4577402663287182,0.5248599580906494,0.6405299511621013,,0.5,0.5997085393509053,0.6172065876054872,,0.4564402092324766,0.6240923454403509,64,,,,
1,bernoulli,1,max,1.0,pca,0.4522154327918338,0.4692763075966156,0.6079142497587453,,0.5,0.6070484256215328,0.5872001489623999,,0.4115728709797645,0.7371709343538113,max,,,,
1,bernoulli,1,max,1.0,raw,0.4522154327918338,0.4692763075966156,0.6079142497587453,,0.5,0.6070484256215328,0.5872001489623999,,0.4299564040340022,0.6932931605711937,max,,,,
1,bernoulli,1,none,1.0,pca,0.2783529965132679,0.3821344988886742,0.3834215302005845,,0.5,0.5827093212541581,0.522018543421332,,0.2836425791756999,0.6983367541935028,1,,,,
1,bernoulli,1,none,1.0,raw,0.2783137538204053,0.3828908878956756,0.383291878566496,,0.5,0.5831127468327553,0.5202703659140775,,0.3015535521291567,0.6509696369169793,1,,,,
1,bernoulli,32,none,1.0,pca,0.2851917950149806,0.3833668062723165,0.3865293751974235,,0.5,0.5803524665581429,0.5254511996602732,,0.2846813296917106,0.6954738481138084,32,,,,
1,bernoulli,32,none,1.0,raw,0.28484222679547,0.3835486127164674,0.3863294549346342,,0.5,0.5792271215231085,0.5252848750796235,,0.299935464573492,0.6500672375964329,32,,,,
1,beta,1,4,1.0,pca,0.4654525328618989,0.5347285266878881,0.4651066813840587,,0.5,0.4947526236881559,0.6173163418290855,,0.431944571796915,0.7016491754122938,4,,,,
1,beta,1,4,1.0,raw,0.4538482123349082,0.5514304210956888,0.439075137869432,,0.5,0.5181079083518108,0.5853658536585366,,0.4599824969185544,0.5716925351071692,4,,,,
1,beta,1,8,1.0,pca,0.4671140096268303,0.5089352447148736,0.4742894605428731,,0.5,0.5290238692300548,0.5920869322931178,,0.431630768814445,0.7124547227640013,8,,,,
1,beta,1,8,1.0,raw,0.4627530179123693,0.4531501730141872,0.4589685802582776,,0.5,0.613834422657952,0.6418845315904139,,0.4667135667082058,0.6032135076252724,8,,,,
1,beta,1,16,1.0,pca,0.4559685015057785,0.5062255712195938,0.4929636935354098,,0.5,0.5678267045454546,0.6018702651515151,,0.4271428272243431,0.707125946969697,16,,,,
1,beta,1,16,1.0,raw,0.4611603957655045,0.4502598846532423,0.5827621121139972,,0.5,0.5882189239332097,0.6232258812615955,,0.4631120337345563,0.6123376623376624,16,,,,
1,beta,1,32,0.1,pca,0.4173138380739071,0.4090679808293905,0.4960398306793282,,0.5,0.5948275862068966,0.6183385579937305,,0.4531426261893707,0.5462382445141065,32,,,,
1,beta,1,32,0.1,raw,0.3997998787535311,0.3793080156381464,0.5035987033772006,,0.5,0.6473354231974922,0.6379310344827587,,0.4503265818366971,0.5105799373040752,32,,,,
1,beta,1,32,0.3,pca,0.4708808784897672,0.4864188266724926,0.6659721740689049,,0.5,0.6866899665064803,0.6760594145915246,,0.4470187676189376,0.6742755206057959,32,,,,
1,beta,1,32,0.3,raw,0.4761609120785081,0.4719366475439727,0.6743181741015928,,0.5,0.6928426543031007,0.7150825847580412,,0.4471249921498499,0.6745146334395827,32,,,,
1,beta,1,32,0.5,pca,0.4418123284697216,0.4517996247927056,0.6139658611635638,,0.5,0.5835913312693498,0.5644915456060967,,0.4217179147232224,0.6571564658251965,32,,,,
1,beta,1,32,0.5,raw,0.4475406484150429,0.4470913976627559,0.5407845454651534,,0.5,0.5524482109227873,0.5466337099811676,,0.4498705737433326,0.6050141242937852,32,,,,
1,beta,1,32,0.7,pca,0.4458879467084723,0.466468823451125,0.62868204325951,,0.5,0.6179323593586945,0.5903495873256807,,0.4351006689822262,0.6335618062802391,32,,,,
1,beta,1,32,0.7,raw,0.4526546273088849,0.4464519211929738,0.4937084856567783,,0.5,0.5823947343408422,0.5445181066438551,,0.4523624877474734,0.5989330862085354,32,,,,
1,beta,1,32,0.9,pca,0.4423232722688123,0.4554668289065537,0.5956329304346308,,0.5,0.5892442902826868,0.5960864379120838,,0.4498570095809751,0.6107659546442449,32,,,,
1,beta,1,32,0.9,raw,0.4458112934790922,0.4389744334292561,0.4756252108108514,,0.5,0.6068728824101923,0.6266236379735535,,0.452562328097834,0.6057532582526546,32,,,,
1,beta,1,32,1.0,pca,0.4492318358795872,0.4844751715907179,0.6162749437077489,,0.5,0.5943013435123682,0.6003366294971597,,0.4177010293767518,0.7090739683207599,32,,,,
1,beta,1,32,1.0,raw,0.4581376076872123,0.4474325243463691,0.4866039459128498,,0.5,0.6164785754697317,0.6384122919334186,,0.4544889213074163,0.632450942441116,32,,,,
1,beta,1,64,1.0,pca,0.4560357198099471,0.4497423189216591,0.6105771799797475,,0.5,0.5964054457666336,0.6171996741748123,,0.4283424305630079,0.6980959590593568,64,,,,
1,beta,1,64,1.0,raw,0.4574738828833766,0.4508288346798875,0.6155537336509397,,0.5,0.5972757351574408,0.6159797761998587,,0.4533763057078872,0.6314353693445853,64,,,,
1,beta,1,max,1.0,pca,0.4519371379375524,0.4431697254987534,0.607892482761103,,0.5,0.6256456107458394,0.5703368990137662,,0.409199971354065,0.7403029972262174,max,,,,
1,beta,1,max,1.0,raw,0.4519371379375524,0.4431697254987534,0.607892482761103,,0.5,0.6256456107458394,0.5703368990137662,,0.4279827285272004,0.6988814978426134,max,,,,
1,beta,54,none,1.0,pca,0.2789614069918657,0.290722488131617,0.3814103078723972,,0.5,0.56655814282681,0.4885766862481422,,0.2605114605354044,0.7066211338382051,54,,,,
1,beta,54,none,1.0,raw,0.2785951027486996,0.2902501426716141,0.3858779089014497,,0.5,0.5665864533937292,0.4760351051029797,,0.2751992148886823,0.6604607544766083,54,,,,
2,bernoulli,1,4,1.0,pca,0.4564902372047469,0.5407682052753996,0.4472721049409912,,0.5,0.5278088839119075,0.5356476297125793,,0.4385562306097752,0.7051138484509145,4,,,,
2,bernoulli,1,4,1.0,raw,0.44583350371717,0.4733280105638534,0.7014095997873776,,0.5,0.555818540433925,0.5672583826429981,,0.4443339588833865,0.6410256410256411,4,,,,
2,bernoulli,1,8,1.0,pca,0.4537539720755503,0.4847707516063324,0.6881517875231861,,0.5,0.4943614457831324,0.4847228915662651,,0.4514840767419308,0.633734939759036,8,,,,
2,bernoulli,1,8,1.0,raw,0.4513864378577306,0.4536337134417114,0.6405045698525491,,0.5,0.5532786885245902,0.5798703774304232,,0.4543108550107665,0.6388677087304613,8,,,,
2,bernoulli,1,16,1.0,pca,0.4395808733589559,0.5481192738789599,0.6681803987050947,,0.5,0.5795942990724681,0.579619435437247,,0.4255077288449029,0.6696578940753589,16,,,,
2,bernoulli,1,16,1.0,raw,0.4468603338489191,0.4812819414561714,0.6180186891692727,,0.5,0.5617883579667019,0.5838600201657527,,0.4617491865372941,0.5864053316282616,16,,,,
2,bernoulli,1,32,0.1,pca,0.4208215700840889,0.4904283846371085,0.5246427523972621,,0.5,0.618909090909091,0.6596363636363637,,0.4025764533107583,0.7505454545454546,32,,,,
2,bernoulli,1,32,0.1,raw,0.4163299948775065,0.439040146798307,0.6707882631061,,0.5,0.5676638176638177,0.5491452991452992,,0.4244719155595222,0.6061253561253561,32,,,,
2,bernoulli,1,32,0.3,pca,0.4268677524046341,0.5111422312316575,0.6713948641196237,,0.5,0.6031804733727811,0.5909763313609467,,0.4223576716232428,0.6657544378698225,32,,,,
2,bernoulli,1,32,0.3,raw,0.4422137208854405,0.4792500834487341,0.6566537795601517,,0.5,0.5980746910630164,0.509728954734758,,0.4338131770370645,0.6258619512528163,32,,,,
2,bernoulli,1,32,0.5,pca,0.4375988984723497,0.5854112932585326,0.6870248409663756,,0.5,0.5658404732762138,0.5251427988576092,,0.4313636339824196,0.6538147694818441,32,,,,
2,bernoulli,1,32,0.5,raw,0.4470932974183494,0.4536350602258766,0.6472580996198491,,0.5,0.6156147098006687,0.5680064349093834,,0.4670141664036994,0.5846341402106427,32,,,,
2,bernoulli,1,32,0.7,pca,0.4365120359292959,0.535369440759283,0.6674443244217259,,0.5,0.647902927299742,0.6381278836378803,,0.4169182812414651,0.6816854781951359,32,,,,
2,bernoulli,1,32,0.7,raw,0.4595156091118485,0.5000139770938407,0.6697657100063827,,0.5,0.5764492395812759,0.5640183685561919,,0.4584867986319845,0.6180685858186846,32,,,,
2,bernoulli,1,32,0.9,pca,0.4387360380673696,0.4786463033558306,0.480605501392038,,0.5,0.629094427244582,0.6308126934984521,,0.4062600684752261,0.713343653250774,32,,,,
2,bernoulli,1,32,0.9,raw,0.4486909668381063,0.4847469901069657,0.6337824322981157,,0.5,0.6187516440569689,0.5928600954492502,,0.4485411799927708,0.617684416218857,32,,,,
2,bernoulli,1,32,1.0,pca,0.4300278442815679,0.4368815308056797,0.5301665308973244,,0.5,0.6215989452235406,0.611644492388829,,0.4084823420045413,0.6787876063766031,32,,,,
2,bernoulli,1,32,1.0,raw,0.4460987211040626,0.4673221298466353,0.685377507603323,,0.5,0.556077492247705,0.5890884529182402,,0.4561260584136567,0.5894415277394001,32,,,,
2,bernoulli,1,64,1.0,pca,0.4413337816823648,0.4349437009619052,0.5616984219115835,,0.5,0.6023177771595494,0.5700889959196922,,0.4244447257300777,0.6630304690035703,64,,,,
2,bernoulli,1,64,1.0,raw,0.4483588239390896,0.4591029561850183,0.6023991451692405,,0.5,0.5837930824503714,0.5356800328827183,,0.4545238541217424,0.604101966873706,64,,,,
2,bernoulli,1,max,1.0,pca,0.4387192765914829,0.4444219485026908,0.5950657921567689,,0.5,0.6288499350959025,0.6120096170275708,,0.4062326867742587,0.7120872086647608,max,,,,
2,bernoulli,1,max,1.0,raw,0.4387192765914829,0.4444219485026908,0.5950657921567689,,0.5,0.6288499350959025,0.6120096170275708,,0.4104424885632104,0.6984838071289946,max,,,,
2,bernoulli,1,none,1.0,pca,0.2491996739898573,0.2702165267886407,0.3430655557875458,,0.5,0.6267651342451874,0.5681674265450861,,0.2810981128432506,0.5244031788247214,1,,,,
2,bernoulli,1,none,1.0,raw,0.2491970653726423,0.2803976335390961,0.3404608637267108,,0.5,0.6271529888551165,0.5781091691995948,,0.2807988681265034,0.5053270643363729,1,,,,
2,bernoulli,32,none,1.0,pca,0.2490906419015744,0.3363782962678675,0.3414551361664349,,0.5,0.540772226443769,0.4970713019250253,,0.2404217105908797,0.7784400329280649,32,,,,
2,bernoulli,32,none,1.0,raw,0.2492466094849145,0.3367183725129244,0.3400064714601262,,0.5,0.5443895643363729,0.5007757092198581,,0.2379988184722254,0.7787368604356637,32,,,,
2,beta,1,4,1.0,pca,0.456000592374626,0.5657090730516409,0.4590786289266723,,0.5,0.5278088839119075,0.5356476297125794,,0.4333895124949333,0.723404255319149,4,,,,
2,beta,1,4,1.0,raw,0.4475285952238724,0.4380900457209132,0.4649858017261223,,0.5,0.5558185404339251,0.567258382642998,,0.449955874504895,0.6433925049309666,4,,,,
2,beta,1,8,1.0,pca,0.454400192018883,0.4688469786461302,0.4817707439800557,,0.5,0.4960963855421686,0.4847228915662651,,0.4466262311686242,0.6448674698795182,8,,,,
2,beta,1,8,1.0,raw,0.4516395852842902,0.4507838310286811,0.4925788201759025,,0.5,0.5324056423942051,0.503621807091117,,0.4534491826293507,0.6512581014105986,8,,,,
2,beta,1,16,1.0,pca,0.4402945029788684,0.4778839301438135,0.4766091808532173,,0.5,0.5792675263303422,0.5692129804187718,,0.421248535980035,0.6820501219113692,16,,,,
2,beta,1,16,1.0,raw,0.4484666249988612,0.4463921893144911,0.5622276335508394,,0.5,0.5538942035757323,0.5790276172441777,,0.4589949586337948,0.6031035585175714,16,,,,
2,beta,1,32,0.1,pca,0.4212916013794126,0.4421602577741222,0.4657806443572306,,0.5,0.6196363636363637,0.6072727272727273,,0.4003107130738874,0.7585454545454545,32,,,,
2,beta,1,32,0.1,raw,0.4167488871355307,0.4157638683506341,0.5213578031287971,,0.5,0.5754985754985755,0.5470085470085471,,0.4235059155025133,0.584045584045584,32,,,,
2,beta,1,32,0.3,pca,0.4300252627281733,0.4172571488437133,0.5944380287342128,,0.5,0.6038461538461538,0.5982988165680473,,0.4223254589279067,0.662758875739645,32,,,,
2,beta,1,32,0.3,raw,0.4416400661495336,0.4425563008919773,0.6159383228205542,,0.5,0.6009421724585239,0.5181948521881614,,0.4282076059826273,0.6453198607223322,32,,,,
2,beta,1,32,0.5,pca,0.4376963106864908,0.4554157559954911,0.5616492354417092,,0.5,0.5655854753161975,0.5564055487556099,,0.4241218779449275,0.6671384128926969,32,,,,
2,beta,1,32,0.5,raw,0.4482847538435839,0.4349110499782728,0.6826606485614094,,0.5,0.6112409823291355,0.5697157077143504,,0.4629115812169371,0.5861297539149888,32,,,,
2,beta,1,32,0.7,pca,0.4363047246028422,0.4353646722653462,0.4653832006190452,,0.5,0.6473815916377759,0.6361859082970571,,0.4122817777180523,0.695207621927378,32,,,,
2,beta,1,32,0.7,raw,0.4583175035112785,0.4573547652846559,0.6475088524673543,,0.5,0.5926204819277108,0.5708695437487656,,0.4514989616808775,0.6240494765949042,32,,,,
2,beta,1,32,0.9,pca,0.4395702460300901,0.4397607193085494,0.5718936687820073,,0.5,0.6322136222910217,0.6003405572755418,,0.4025507274197995,0.7282043343653251,32,,,,
2,beta,1,32,0.9,raw,0.448457902849579,0.436605458586484,0.5003543134821132,,0.5,0.6165871256247417,0.597579948141746,,0.4443090577431549,0.6209274360226974,32,,,,
2,beta,1,32,1.0,pca,0.4309150846542406,0.4228035456857453,0.5766623268441896,,0.5,0.621509049502577,0.5865096488073834,,0.4063461813410601,0.6866414958647968,32,,,,
2,beta,1,32,1.0,raw,0.4466638473017281,0.4437385987442415,0.5872166467713918,,0.5,0.5541616775659329,0.5258235853980535,,0.454132210302299,0.5929692057351631,32,,,,
2,beta,1,64,1.0,pca,0.4419681213812466,0.4306250660512843,0.5908837906966542,,0.5,0.6028191218064636,0.5744598228775444,,0.4217740397269798,0.666471055315992,64,,,,
2,beta,1,64,1.0,raw,0.4492883047905982,0.440544012080356,0.5974727174284103,,0.5,0.5820545609548167,0.5345588235294119,,0.4511027427651689,0.6154952198270612,64,,,,
2,beta,1,max,1.0,pca,0.438973449011654,0.4372526729942614,0.5888693384033195,,0.5,0.6292311988513632,0.5956583111673301,,0.4033380093513644,0.716782554696685,max,,,,
2,beta,1,max,1.0,raw,0.438973449011654,0.4372526729942614,0.5888693384033195,,0.5,0.6292311988513632,0.5956583111673301,,0.4085598714579665,0.7005826704784541,max,,,,
2,beta,54,none,1.0,pca,0.2496047770236385,0.2435615003255484,0.3316195909279705,,0.5,0.624540060983777,0.605724911163813,,0.2226082850542212,0.7920011976142264,54,,,,
