seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
1,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5639466825691316,0.4788055320235722
3,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5525417717528373,0.4539433849856102
2,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5554132327943866,0.4491942689278664
7,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5561455198930124,0.4430428269762534
6,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5275031590132391,0.4839921792103871
0,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5441744936425787,0.4826253083679352
11,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5615450012637577,0.4608163189405741
4,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5818423818431934,0.4572279417203741
12,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5921025396067192,0.449825540474159
10,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,10,0.5719841285128185,0.4587939739979377
34,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5981529911735861,0.4323897441997992
22,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5477761386686336,0.48410798988825
38,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5448095944912639,0.4620836523253862
43,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5390359882893827,0.4881432300050112
23,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5702269065003354,0.47712953633907
15,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5477509659546549,0.4604478271722244
47,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6183955595119652,0.4138755196222737
31,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5888567909528608,0.424997763768091
39,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5432325946330394,0.477815185474461
19,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5977700566741663,0.4297989267311435
46,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5966049206801558,0.4517000087992237
14,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5841715912522106,0.4370310006602956
27,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5542021996816875,0.457320504883164
26,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5585073007837841,0.4804107196778348
5,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5655658745262098,0.4642379884896668
35,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5916111831032069,0.4586533509342366
18,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.6111823664316657,0.4408668496882189
30,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5783503401360544,0.4456670086175058
42,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5631753782117985,0.4524478621241479
48,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6103114871175082,0.417791881751572
8,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5556100302302147,0.4625987166653688
20,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5533338207340255,0.4490456620831181
36,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,5,0.5656035220926444,0.4560424345604554
40,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5865655049008535,0.4340939257336288
44,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6019634091923248,0.4248443409619951
32,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.554608265720081,0.4326128647289057
24,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,10,0.5027045267161361,0.5122190461326918
16,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,5,0.5501610915623655,0.4793230057412005
9,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5974509925338807,0.4433934875002272
25,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5453783828873592,0.4890960608718971
13,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5450417412688483,0.4829491579295873
28,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5313681912114476,0.4948596623195758
29,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5543913880302286,0.4622799188629152
21,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5556773968580238,0.4401104905917482
45,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5334791324949881,0.4883873786031196
33,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5578855787387443,0.468877377687353
37,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5727638952445969,0.4685168640211934
17,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5417677418275504,0.4551625316748195
49,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5776009782682539,0.4546683599107476
41,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6127999053902896,0.41115823698828546
