seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4483918748301068,0.5107410825249021,0.406439425248454,0.7649821552493309
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4477054315949005,0.4964817577150682,0.4123943482549139,0.7346077477349751
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4394220807448343,0.5198251892121045,0.4120302711969929,0.7454279614135769
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4481137492684212,0.5097829060859564,0.4070957074225534,0.7648997836469772
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4475448602961931,0.5113549664987529,0.4154899750704013,0.7417237890449625
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4391182195529262,0.5170259722447351,0.4131849995325238,0.7500301933624578
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.4501290593248937,0.5406167108753316,0.4066530392498858,0.7620816543133563
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.4404038550673741,0.5298733806311642,0.4132419048250304,0.7399237461425378
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4410760708008064,0.5185843949949785,0.41834338502219,0.7431095695482035
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.4502233633044782,0.4918252066317797,0.4150773513186492,0.7533863492015757
0,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4574091074763656,0.5152050346977747,0.4111956550611648,0.7507631025185064
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.4496839519464147,0.5373688811188811,0.4107412072504221,0.7594173339009441
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.4401717519687853,0.510951390880413,0.4144249894841656,0.74817937494881
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4395264458419186,0.5019637319117489,0.4193756631939756,0.7519967982924227
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.4510133968623999,0.5043319313346701,0.416890974067601,0.7377583395808137
0,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4571451876519182,0.5113430730133829,0.4120039239992843,0.7570148587804517
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,6,0.4489798034732604,0.5090368848657973,0.4100226048309051,0.7703771307273777
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,6,0.4405656253770403,0.5163518846398425,0.4174771314342577,0.7462358941469299
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.439826230501444,0.4920080090449151,0.4176512787048885,0.7444542867307008
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,6,0.451227225999648,0.5134665232063383,0.4190036226254819,0.7430090873093445
8,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4447517210319718,0.5251328677978018,0.4116525694554357,0.7403819193158736
4,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,2,0.4613640637978753,0.5203283033867137,0.4020602329154061,0.7730410792822975
0,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.4571275365100363,0.506296662354395,0.4153567007466849,0.7535845619123003
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,7,0.4512604300384626,0.5212056676745005,0.4128109532976305,0.7683750634188443
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,7,0.4403689188173245,0.5197760938142917,0.4177939325685054,0.7538824499518989
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.440768802795671,0.5228150403294572,0.423785633822585,0.7422298114549981
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,7,0.4493495419046273,0.5105180466572113,0.4195027766164249,0.7462391599949304
8,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4446084496852621,0.4990858810766577,0.4147947781783153,0.7440402896209826
4,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,3,0.4619030295862946,0.5069762374530687,0.4048192800166394,0.7793607795316677
0,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.4572515527282764,0.5259723339040623,0.4173570952572243,0.7450272314447575
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,8,0.4513659864712578,0.5442337834579214,0.4136546843705819,0.7661590486298614
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,8,0.4407990423030713,0.528657685066271,0.4199531366111452,0.7505549331789656
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,6,0.440001387323013,0.5347085983539771,0.4221205350059658,0.7536364283173248
8,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.4444359635332028,0.5208914712488348,0.4148419978217929,0.7505620059504456
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,8,0.4520326799883674,0.5332114735658042,0.4190548306815178,0.7550479283784548
4,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,4,0.4608937582177257,0.5109845509922611,0.4073068736262714,0.7763600383127213
0,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,6,0.45753908878894,0.5296842653850051,0.4201394160804208,0.751001203374597
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,9,0.4520461294215447,0.5045590185676393,0.4173384932540777,0.7590021956041265
2,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,9,0.4407563446646335,0.529211761698732,0.4204893314536809,0.7576253857462343
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,7,0.4403846193248888,0.5072694083539139,0.4222661253919997,0.7496079686944148
8,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.4444574378601124,0.5032905399856795,0.415927752316822,0.7393694345678237
5,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,9,0.4522477076004745,0.5123172103487064,0.4202900359379683,0.7580653361144467
3,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,10,0.4523230065315066,0.5155794967631837,0.418253774698876,0.7628576239656167
4,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,5,0.459627942104639,0.5343448298980921,0.4094166399621026,0.775666639943403
0,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,7,0.457669489009061,0.5295618723242969,0.4211917041376848,0.748576936249747
6,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,8,0.4411154438917559,0.504341811888505,0.4263616158736913,0.7558320882248311
