seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
7,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5198423929108256,0.4618680902875316,4,2,30,2
1,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5064320294842819,0.4599553328575567,24,2,30,2
3,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5057385315459353,0.4546501701473386,30,2,30,2
2,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.511908754274872,0.4463409126595914,3,2,30,2
0,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.508419618621877,0.4586385844733071,5,2,30,2
6,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.4941939566524284,0.4563668467206857,23,2,30,2
9,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.490420887925576,0.4463015832125451,7,2,30,2
11,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5383056250949447,0.4545491463608804,8,2,30,2
10,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.4885479655108625,0.4509405723937669,2,2,30,2
35,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5207584860705099,0.4594260667455871,13,2,30,2
15,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.516228628424459,0.4564899923829965,14,2,30,2
19,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.500425369227378,0.4579420388174997,12,2,30,2
27,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5253123952100787,0.4591926913608544,7,2,30,2
13,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5083066407288501,0.4574250863709342,4,2,30,2
31,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5097826343619254,0.4561582361982851,11,2,30,2
