seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
0,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5429408080068183,0.4687283193024842
4,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4917832698570403,0.4763139326631899
1,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5428138483665502,0.4749677113802075
3,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4947527979338334,0.472165254665965
7,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5391956584009564,0.4681154088156978
45,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.528155645807631,0.4657698150070576
9,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5212818420924455,0.4604616942187111
16,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5007021992023222,0.4656453953826926
11,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5019221311446982,0.4608701721416538
28,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5190268202899743,0.4739399808607199
46,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4864349365234375,0.4717697310341813
15,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4667558027385131,0.4744394257111527
39,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5251496934564279,0.4626836998296634
47,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5661700763217347,0.460533563164281
31,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5052569063822566,0.4693510652374991
27,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5113124617213676,0.4741112563647787
34,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4615958194912583,0.4726730059971815
10,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.4616970212397927,0.4754278872077148
24,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.4644693639422555,0.4664372930627226
43,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.481564914901276,0.4724864181705992
19,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5067749090708696,0.4654079027156164
30,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5104268178410793,0.4705784264477513
23,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.472273261464432,0.4700163742266926
35,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5347470737889665,0.468551291627969
42,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.4794108981490615,0.4756815694735737
2,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4872844074600183,0.4616296227112896
12,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4968587139889884,0.4625347717204692
18,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4880923093130405,0.4808463806826116
14,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4821870600822118,0.4593908255309922
6,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.475364945132387,0.4746931810522504
44,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5464480544194673,0.4654805605831542
22,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5366818090508932,0.4670474285796159
26,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4885838444270914,0.4708962262045141
