seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,32,0.1,pca,32,0.6247139588100687,0.4405798476331238
1,bernoulli,1,32,0.1,pca,32,0.5932601880877743,0.4398762340306119
10,bernoulli,1,32,0.1,pca,32,0.5777777777777778,0.4924546833538365
11,bernoulli,1,32,0.1,pca,32,0.4893617021276596,0.5363701467034435
12,bernoulli,1,32,0.1,pca,32,0.5507518796992481,0.4922249946239292
13,bernoulli,1,32,0.1,pca,32,0.5705996131528047,0.5138029794222763
14,bernoulli,1,32,0.1,pca,32,0.6171171171171171,0.6075711082317216
15,bernoulli,1,32,0.1,pca,32,0.3777429467084639,0.5124637625839067
16,bernoulli,1,32,0.1,pca,32,0.5716072545340838,0.5989723176291167
17,bernoulli,1,32,0.1,pca,32,0.5027777777777778,0.6022680529417938
18,bernoulli,1,32,0.1,pca,32,0.5325814536340853,0.535646283851893
19,bernoulli,1,32,0.1,pca,32,0.5165217391304349,0.4696912851390488
2,bernoulli,1,32,0.1,pca,32,0.618909090909091,0.4904283846371085
20,bernoulli,1,32,0.1,pca,32,0.4807826694619148,0.5477770314373807
21,bernoulli,1,32,0.1,pca,32,0.6752136752136753,0.446804341818965
22,bernoulli,1,32,0.1,pca,32,0.6482051282051282,0.3558871563013315
23,bernoulli,1,32,0.1,pca,32,0.6202046035805626,0.4585572385794179
24,bernoulli,1,32,0.1,pca,32,0.6046365914786967,0.5862281078651392
25,bernoulli,1,32,0.1,pca,32,0.5615536537195523,0.4785466086808226
26,bernoulli,1,32,0.1,pca,32,0.5901948460087995,0.6549011173301086
27,bernoulli,1,32,0.1,pca,32,0.6173469387755102,0.5564162488090924
28,bernoulli,1,32,0.1,pca,32,0.5392829900839055,0.4976314233069737
29,bernoulli,1,32,0.1,pca,32,0.5871212121212122,0.5857277049544407
3,bernoulli,1,32,0.1,pca,32,0.5635286372613562,0.5418935875086112
30,bernoulli,1,32,0.1,pca,32,0.6528132992327366,0.486062662987659
31,bernoulli,1,32,0.1,pca,32,0.7315875613747954,0.5167533204516885
32,bernoulli,1,32,0.1,pca,32,0.6215873015873016,0.5795066150274563
33,bernoulli,1,32,0.1,pca,32,0.3533057851239669,0.5318468611790018
34,bernoulli,1,32,0.1,pca,32,0.6059082338152105,0.5765490057381809
35,bernoulli,1,32,0.1,pca,32,0.6449579831932774,0.3846128324965021
36,bernoulli,1,32,0.1,pca,32,0.6555625392834695,0.4978920190954152
37,bernoulli,1,32,0.1,pca,32,0.6676691729323309,0.5720354470060209
38,bernoulli,1,32,0.1,pca,32,0.4961240310077519,0.4931979026137257
39,bernoulli,1,32,0.1,pca,32,0.6348484848484849,0.6844588119537054
4,bernoulli,1,32,0.1,pca,32,0.595625,0.5726594838965725
40,bernoulli,1,32,0.1,pca,32,0.6438618925831202,0.5338535463903282
41,bernoulli,1,32,0.1,pca,32,0.4949290060851927,0.5474332412534911
42,bernoulli,1,32,0.1,pca,32,0.4983541803818301,0.4885973098181149
43,bernoulli,1,32,0.1,pca,32,0.5946291560102301,0.525876951081193
44,bernoulli,1,32,0.1,pca,32,0.6224747474747475,0.5668142493521006
45,bernoulli,1,32,0.1,pca,32,0.7060185185185185,0.4460280842727187
46,bernoulli,1,32,0.1,pca,32,0.4608516483516484,0.5246037543273366
47,bernoulli,1,32,0.1,pca,32,0.6332070707070707,0.5640413306746894
48,bernoulli,1,32,0.1,pca,32,0.6102699144173799,0.50892080991845
49,bernoulli,1,32,0.1,pca,32,0.619047619047619,0.434775743255366
5,bernoulli,1,32,0.1,pca,32,0.6209930861093651,0.5863349583765743
6,bernoulli,1,32,0.1,pca,32,0.6054292929292929,0.6009093863526259
7,bernoulli,1,32,0.1,pca,32,0.5006393861892583,0.5684008501263945
8,bernoulli,1,32,0.1,pca,32,0.5286458333333334,0.4903544396721959
9,bernoulli,1,32,0.1,pca,32,0.4371296905859118,0.5783626737993918
