seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,32,0.5,pca,32,0.656997035762096,0.4391301642574925
1,bernoulli,1,32,0.5,pca,32,0.6518218623481782,0.4222942494333958
10,bernoulli,1,32,0.5,pca,32,0.6018382352941176,0.4586708621386048
11,bernoulli,1,32,0.5,pca,32,0.589386018237082,0.4703790649250584
12,bernoulli,1,32,0.5,pca,32,0.6488501573468893,0.4433592405613095
13,bernoulli,1,32,0.5,pca,32,0.6137231771711043,0.4578675500626606
14,bernoulli,1,32,0.5,pca,32,0.6681589958158995,0.4270957987602154
15,bernoulli,1,32,0.5,pca,32,0.672840417158599,0.43832608977861
16,bernoulli,1,32,0.5,pca,32,0.622206389680516,0.4361694402556712
17,bernoulli,1,32,0.5,pca,32,0.6144963398288483,0.4538795502733198
18,bernoulli,1,32,0.5,pca,32,0.5873518842268843,0.4567321222300701
19,bernoulli,1,32,0.5,pca,32,0.6453586497890296,0.4391122979809097
2,bernoulli,1,32,0.5,pca,32,0.6538147694818441,0.4313636339824196
20,bernoulli,1,32,0.5,pca,32,0.6697908496732027,0.4383539652894268
21,bernoulli,1,32,0.5,pca,32,0.6074434824434825,0.4554322465300718
22,bernoulli,1,32,0.5,pca,32,0.6607792207792207,0.439556245360941
23,bernoulli,1,32,0.5,pca,32,0.7129713651945957,0.4001765353338936
24,bernoulli,1,32,0.5,pca,32,0.6217680608365018,0.4361368639527607
25,bernoulli,1,32,0.5,pca,32,0.6580064150012337,0.4257343161377064
26,bernoulli,1,32,0.5,pca,32,0.5929889927917398,0.4590350346305025
27,bernoulli,1,32,0.5,pca,32,0.6261094674556213,0.4516196567832755
28,bernoulli,1,32,0.5,pca,32,0.6046315890727203,0.4531097573972263
29,bernoulli,1,32,0.5,pca,32,0.6976283674879116,0.4223220893309737
3,bernoulli,1,32,0.5,pca,32,0.5801767676767677,0.4658701328210647
30,bernoulli,1,32,0.5,pca,32,0.6580987352101183,0.4286130997715407
31,bernoulli,1,32,0.5,pca,32,0.6515485491071429,0.4240601603219265
32,bernoulli,1,32,0.5,pca,32,0.6816312373024132,0.4387000179349897
33,bernoulli,1,32,0.5,pca,32,0.5955975801941945,0.4439629299093535
34,bernoulli,1,32,0.5,pca,32,0.6743628711713818,0.4371439131795013
35,bernoulli,1,32,0.5,pca,32,0.6421531558782012,0.4460707449785073
36,bernoulli,1,32,0.5,pca,32,0.7043355883660066,0.4217482129066471
37,bernoulli,1,32,0.5,pca,32,0.6866502002350064,0.4350760442485705
38,bernoulli,1,32,0.5,pca,32,0.6530039303761932,0.4202021351106388
39,bernoulli,1,32,0.5,pca,32,0.740223257189325,0.419142367740645
4,bernoulli,1,32,0.5,pca,32,0.6717194510074597,0.4212100298395135
40,bernoulli,1,32,0.5,pca,32,0.6666048558571922,0.4448373334104981
41,bernoulli,1,32,0.5,pca,32,0.653510849995262,0.4323695660305079
42,bernoulli,1,32,0.5,pca,32,0.5788158246458166,0.445799811906377
43,bernoulli,1,32,0.5,pca,32,0.6072021585720216,0.4436842110717893
44,bernoulli,1,32,0.5,pca,32,0.6537878787878788,0.4436109392114979
45,bernoulli,1,32,0.5,pca,32,0.7009200041937513,0.4243909728593497
46,bernoulli,1,32,0.5,pca,32,0.6601272409062957,0.4536677267293202
47,bernoulli,1,32,0.5,pca,32,0.5922260470453242,0.4625057278098013
48,bernoulli,1,32,0.5,pca,32,0.6005909113385749,0.4591309496003098
49,bernoulli,1,32,0.5,pca,32,0.6711688311688312,0.4321831793027807
5,bernoulli,1,32,0.5,pca,32,0.5924015657379691,0.4669795616545897
6,bernoulli,1,32,0.5,pca,32,0.5907716223855285,0.4590960103081183
7,bernoulli,1,32,0.5,pca,32,0.7145619757688724,0.4330769285412658
8,bernoulli,1,32,0.5,pca,32,0.6332099799841735,0.4528053241263817
9,bernoulli,1,32,0.5,pca,32,0.6455101360997431,0.4344512776426604
