seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,32,0.7,pca,32,0.6033060739498148,0.5857628116875391
1,bernoulli,1,32,0.7,pca,32,0.61732757802865,0.5534105242848949
10,bernoulli,1,32,0.7,pca,32,0.6523809523809524,0.4184692630293217
11,bernoulli,1,32,0.7,pca,32,0.6294865943428243,0.6188186626676491
12,bernoulli,1,32,0.7,pca,32,0.6094264833395268,0.5331386485258944
13,bernoulli,1,32,0.7,pca,32,0.6221404440154441,0.6275599267544212
14,bernoulli,1,32,0.7,pca,32,0.6052213366330629,0.4763429167110244
15,bernoulli,1,32,0.7,pca,32,0.6359754808708518,0.4268654135525435
16,bernoulli,1,32,0.7,pca,32,0.6060983715520106,0.5800927927750861
17,bernoulli,1,32,0.7,pca,32,0.5609606986899563,0.6235884701154751
18,bernoulli,1,32,0.7,pca,32,0.5880338842485635,0.6226162992174669
19,bernoulli,1,32,0.7,pca,32,0.5825075075075075,0.5433176689678785
2,bernoulli,1,32,0.7,pca,32,0.647902927299742,0.535369440759283
20,bernoulli,1,32,0.7,pca,32,0.656650876968378,0.5425993122223721
21,bernoulli,1,32,0.7,pca,32,0.6362205833998779,0.502309412991487
22,bernoulli,1,32,0.7,pca,32,0.5982915211940155,0.6106463155471793
23,bernoulli,1,32,0.7,pca,32,0.6647329414771276,0.4793301714560531
24,bernoulli,1,32,0.7,pca,32,0.5908648810414484,0.5146513039438526
25,bernoulli,1,32,0.7,pca,32,0.627321406839479,0.6231402144875139
26,bernoulli,1,32,0.7,pca,32,0.6126436781609196,0.525570267947319
27,bernoulli,1,32,0.7,pca,32,0.6164774681802545,0.5621364796394961
28,bernoulli,1,32,0.7,pca,32,0.6581045994065282,0.5422564987559995
29,bernoulli,1,32,0.7,pca,32,0.6255023032441438,0.6095438992132184
3,bernoulli,1,32,0.7,pca,32,0.6396140609636184,0.5778773009138696
30,bernoulli,1,32,0.7,pca,32,0.6369570463320463,0.6293478179713793
31,bernoulli,1,32,0.7,pca,32,0.601241047716145,0.5560034870014346
32,bernoulli,1,32,0.7,pca,32,0.6080137659783678,0.5064956904790017
33,bernoulli,1,32,0.7,pca,32,0.6237828512006051,0.5447950865113655
34,bernoulli,1,32,0.7,pca,32,0.5983531781292577,0.5011260346925083
35,bernoulli,1,32,0.7,pca,32,0.5863013698630137,0.4839996606415749
36,bernoulli,1,32,0.7,pca,32,0.6016401016401016,0.6388070433017548
37,bernoulli,1,32,0.7,pca,32,0.5759620009620009,0.5689708658144368
38,bernoulli,1,32,0.7,pca,32,0.6176656077735214,0.5603117233585863
39,bernoulli,1,32,0.7,pca,32,0.6123099271338535,0.5156855981070705
4,bernoulli,1,32,0.7,pca,32,0.6168809009213968,0.6766887591033098
40,bernoulli,1,32,0.7,pca,32,0.617994462163962,0.6487198410300646
41,bernoulli,1,32,0.7,pca,32,0.5791221080589921,0.5823845527096355
42,bernoulli,1,32,0.7,pca,32,0.6371693938458372,0.5317973795014599
43,bernoulli,1,32,0.7,pca,32,0.6514551423597724,0.6474025003750268
44,bernoulli,1,32,0.7,pca,32,0.5913388406543258,0.6053963402549588
45,bernoulli,1,32,0.7,pca,32,0.6357796560769455,0.5114264490583196
46,bernoulli,1,32,0.7,pca,32,0.6087988381566364,0.5714122932746641
47,bernoulli,1,32,0.7,pca,32,0.6187690807870905,0.5234021416863371
48,bernoulli,1,32,0.7,pca,32,0.6250756685539295,0.5308145814345252
49,bernoulli,1,32,0.7,pca,32,0.6348815388224255,0.5172974887304669
5,bernoulli,1,32,0.7,pca,32,0.649629186602871,0.5107005815353653
6,bernoulli,1,32,0.7,pca,32,0.605551659654044,0.5257204856732797
7,bernoulli,1,32,0.7,pca,32,0.6467767050763003,0.5401989388032112
8,bernoulli,1,32,0.7,pca,32,0.6333898305084746,0.5007258153932478
9,bernoulli,1,32,0.7,pca,32,0.6009615384615384,0.5220770735896902
