seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,54,none,1.0,1.0,raw,30,0.3261935061289022,0.4422398525579185,0.1695264457426232,0.9649112162763418
2,beta,54,none,1.0,1.0,raw,30,0.317175636163589,0.4809872087132725,0.1945474422563906,0.9711102204408818
10,beta,54,none,1.0,1.0,raw,30,0.2975186598159047,0.5472816399286988,0.1275742375703709,0.963875542249157
6,beta,54,none,1.0,1.0,raw,30,0.3330210685888244,0.5964088397790056,0.2855363298548553,0.9365532426756916
8,beta,54,none,1.0,1.0,raw,30,0.288648786124732,0.5981947686954453,0.1324730771305848,0.952375
12,beta,54,none,1.0,1.0,raw,30,0.2971219491316524,0.5642209856915739,0.1250602159896838,0.9599996806361728
4,beta,54,none,1.0,1.0,raw,30,0.3079260229492477,0.6238229755178908,0.1577982844191474,0.9680199318753536
14,beta,54,none,1.0,1.0,raw,30,0.3220208943833737,0.5130610912560576,0.1500027534609641,0.9575962580480654
3,beta,54,none,1.0,1.0,raw,30,0.3126432090681846,0.5999713894201087,0.1776734970967453,0.9698212268493392
1,beta,54,none,1.0,1.0,raw,30,0.2982094787368499,0.5680798357987119,0.1468757867792037,0.9537378939526446
5,beta,54,none,1.0,1.0,raw,30,0.2992707384129042,0.5354500389803333,0.1367499315943363,0.9719233870967744
11,beta,54,none,1.0,1.0,raw,30,0.2932794322311656,0.6081144603090662,0.1255438714893608,0.9706682488940552
16,beta,54,none,1.0,1.0,raw,30,0.3119127000027722,0.5588801545764785,0.1301463973241918,0.9670374697758952
13,beta,54,none,1.0,1.0,raw,30,0.2839770823805597,0.6166469014589482,0.1220157501350979,0.9692890641481264
9,beta,54,none,1.0,1.0,raw,30,0.289684322755379,0.5544847972972973,0.126946654521669,0.9658884462151396
7,beta,54,none,1.0,1.0,raw,30,0.321587571722795,0.4934515068318222,0.1745461091159733,0.954555272884366
18,beta,54,none,1.0,1.0,raw,30,0.2846862499197052,0.6218809197204258,0.1217198682116658,0.9703013422738336
15,beta,54,none,1.0,1.0,raw,30,0.3028939718593365,0.6004605163823041,0.1270837478617906,0.9705971031272236
20,beta,54,none,1.0,1.0,raw,30,0.3117083057766784,0.5901239898834125,0.1542257615884999,0.9652998996990974
17,beta,54,none,1.0,1.0,raw,30,0.3157170996986716,0.5190561883234212,0.1876416466054837,0.9642268407783308
19,beta,54,none,1.0,1.0,raw,30,0.3086856753412582,0.5945549008538564,0.1458177976904922,0.9650538914551487
22,beta,54,none,1.0,1.0,raw,30,0.3062952976397329,0.5261293447983529,0.1284671297725132,0.9707971811479084
21,beta,54,none,1.0,1.0,raw,30,0.2978565528326506,0.6133974011211862,0.1296419980184585,0.968323888439132
28,beta,54,none,1.0,1.0,raw,30,0.3054499013017328,0.5508907774630154,0.1139019208119405,0.9755111784267888
24,beta,54,none,1.0,1.0,raw,30,0.3147637627708204,0.5617676948828312,0.177693173589976,0.9724048615262004
26,beta,54,none,1.0,1.0,raw,30,0.3092072460739052,0.510401258639701,0.1710495580360163,0.9514888590166608
32,beta,54,none,1.0,1.0,raw,30,0.3177192665261739,0.4632957481794691,0.1583240894287828,0.96837547021258
