seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
7,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4750033811398682
3,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4632598273742348
2,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4416940307987233
1,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4709742861165388
5,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.5151783713906815
6,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.454905448537085
10,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4674453381083853
0,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4551545762444786
4,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4412316002129858
8,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4854113965983133
18,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4704347533957604
39,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4799440511739977
43,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.434580050584361
15,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4553510805068386
11,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4504882124481711
14,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4449836453636395
34,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4888063887533708
27,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4561275121797903
23,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4604582962646184
22,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4438935309645331
35,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4590130086854691
38,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4474558196822054
47,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4655117716504444
42,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4344997391562782
46,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4654792480719087
31,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4563039225237284
26,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4798260398634848
19,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4721104962658985
30,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4479761269011566
25,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4845898520894131
21,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5,0.4810979336602828
13,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4289148666822602
24,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.437087954898883
20,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.451697006784284
12,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4397077373844126
45,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4704214495823156
17,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.446452405157114
40,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4661935234892754
9,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4428713461003536
33,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4590069055100126
16,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.46965694109806
48,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4872278064940362
36,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4516190463765665
37,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.504430394776411
44,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4695229991371968
49,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4782911747398387
41,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.468181519706072
28,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4820519082760359
32,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4911039019660148
29,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4652257199447221
