seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7613221519234016,0.3927533721730495
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.6395853953590674,0.4315717650847752
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.7249256282043168,0.4067431354576503
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7429642202035741,0.3960998624973304
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.698145057766367,0.4294300174863505
39,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7084213133286197,0.4185648971643907
6,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.775717612790864,0.3818550592888274
10,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.6932656214806985,0.425502510874744
34,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,5,2,0.6249945369520563,0.4587607955182105
18,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.676544408486156,0.4247376312298317
26,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7185965419399424,0.408799570735008
42,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7692617242142001,0.3917588372368799
22,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.7069107281935236,0.410452508652268
38,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.7315747973670276,0.408101831307213
46,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7837959002397721,0.3771499357188814
14,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7346229078944913,0.4032660348498372
7,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.739374640036202,0.4033973195450297
15,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7246407656786109,0.3945670725356428
23,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7509653291619625,0.3997921821043592
31,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.728741583792773,0.402628584841355
35,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7572095035647773,0.3901903786358286
43,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7285323831798136,0.4038420620648104
30,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.7101601902970126,0.4129108752406853
27,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7573263827876374,0.390958643523701
19,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7520606294440324,0.3969504149565357
11,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.6973910182331793,0.4114357926033262
47,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7277069081337483,0.4003087029734868
12,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.6935245974955278,0.4154990844441046
8,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.6753924256269671,0.4284077225958316
48,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.6709277893920981,0.4228236164963329
24,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.7060881756901545,0.411901412487456
