seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
7,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4221701362981715,0.4831327999319353
1,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.4279330182864187,0.4721177083261107
3,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5114887467716148,0.4651804754261645
2,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4934196936118556,0.4599963617958406
0,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4901588562079199,0.4702508423395638
6,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.5354126217083028,0.4620759289231116
9,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.5041373410939555,0.4629109857000597
11,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5745216002175316,0.4587479002486152
10,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5525304086275697,0.4685016928085473
35,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5033515970406709,0.4743524020545835
15,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5125821527580138,0.4627658176768836
19,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.506541386531467,0.4605669698302888
27,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5113983721362041,0.4669229345213574
13,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5049458477797315,0.4765250707217323
31,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.531318213343745,0.4638647942732259
47,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5435658213801323,0.4628422546867378
23,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5310390311410353,0.458059312084554
39,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5472050263603616,0.4591004569797323
18,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4859614985390762,0.4761449673242175
46,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5088031245212928,0.4721807657616192
26,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4320836616148023,0.4647461123465486
34,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4957446228085065,0.4752895206963565
38,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5066051433920835,0.4597213185757031
22,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4716903200341144,0.4714141319306334
14,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5146975242599996,0.4576128820655555
4,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5027177512833251,0.4742151200534207
43,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5415865133914003,0.4643965421174973
42,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.5634606075374149,0.4657912015315713
30,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5359164167916042,0.4700366006205152
12,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5118797414427331,0.4605902640859589
