seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
3,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5255823391956709,0.4480903218629915,3,2,30,2
0,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5116049577102252,0.4561951970147341,13,2,30,2
4,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5443354308108406,0.4547210569550618,4,2,30,2
1,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5083438206287241,0.4528052089464842,29,2,30,2
2,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4993034604467544,0.4398864135919989,4,2,30,2
7,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4996681023171089,0.4510517373256549,12,2,30,2
45,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5121525119994237,0.4470793823548742,19,2,30,2
6,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5048428039291827,0.4513653592147345,13,2,30,2
23,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5309805041614354,0.4439438483788463,15,2,30,2
11,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.514274823827767,0.4546762091424413,15,2,30,2
15,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5237732425766056,0.4502076749283429,23,2,30,2
43,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5127683410542889,0.4508106056849468,14,2,30,2
27,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5190482095992418,0.4589624764920223,22,2,30,2
39,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.529366754932131,0.4467496769577848,21,2,30,2
35,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5116039100405141,0.4512545852481009,17,2,30,2
34,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5226739251679235,0.4538679773212353,29,2,30,2
31,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5234677240884706,0.4435014203101535,11,2,30,2
47,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5157976661819496,0.4438979956488185,13,2,30,2
19,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5331942990190677,0.4444433396875373,10,2,30,2
30,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5257953054722638,0.4614395220289966,13,2,30,2
46,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5170856550628063,0.4500793671818446,12,2,30,2
10,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5039997285265719,0.4492835288402922,26,2,30,2
38,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5344419639426659,0.4435227215031009,20,2,30,2
14,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5011524672935789,0.4475485227693213,28,2,30,2
22,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5262004362980218,0.4493008580012209,16,2,30,2
