seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,1,32,0.1,raw,2,0.4504499232618258,0.5044642857142857,0.455707475055171,0.7538971807628524
0,bernoulli,1,32,0.1,raw,3,0.4516205641430748,0.4828869047619047,0.4835372417263373,0.7170812603648424
0,bernoulli,1,32,0.1,raw,4,0.4496685927010233,0.5044642857142857,0.4378890113222333,0.7638474295190713
0,bernoulli,1,32,0.1,raw,5,0.4497773719142811,0.5275297619047619,0.4467465082586077,0.7618573797678275
0,bernoulli,1,32,0.1,raw,6,0.4487271978115874,0.5081845238095237,0.4446657738166683,0.7598673300165838
1,bernoulli,1,32,0.1,raw,2,0.3897372648863565,0.6653605015673981,0.4021573421906003,0.8540170940170939
0,bernoulli,1,32,0.1,raw,7,0.4499164801815829,0.5200892857142858,0.4220302967059354,0.8026533996683249
28,bernoulli,1,32,0.1,raw,2,0.4565656523755624,0.4914285714285715,0.3992812628428437,0.848814229249012
12,bernoulli,1,32,0.1,raw,2,0.4738644692114461,0.5892063492063492,0.4032676791745854,0.8511904761904763
8,bernoulli,1,32,0.1,raw,2,0.4170060166649867,0.6985714285714286,0.3905633114742078,0.8423101881894873
24,bernoulli,1,32,0.1,raw,2,0.4582889076578996,0.4790494058786742,0.4475990951294569,0.818840579710145
4,bernoulli,1,32,0.1,raw,2,0.4792810196496355,0.566875,0.4178672025445432,0.8153409090909092
20,bernoulli,1,32,0.1,raw,2,0.4643707112439009,0.522053982883476,0.3879812997054954,0.8849734042553192
48,bernoulli,1,32,0.1,raw,2,0.4730699478432002,0.6127819548872181,0.3536159941941356,0.9248094248094249
36,bernoulli,1,32,0.1,raw,2,0.4758257095034593,0.5332480818414322,0.460841023321758,0.7013167013167013
44,bernoulli,1,32,0.1,raw,2,0.4804337651611397,0.637468030690537,0.4207955254514021,0.8069073783359497
16,bernoulli,1,32,0.1,raw,2,0.4726212859029252,0.5820802005012531,0.4195450622444419,0.820109439124487
40,bernoulli,1,32,0.1,raw,2,0.4488407036966699,0.6247654784240151,0.381630063960154,0.8827404479578392
32,bernoulli,1,32,0.1,raw,2,0.451569221208968,0.5612698412698413,0.4178679335747256,0.8102678571428572
43,bernoulli,1,32,0.1,raw,2,0.4116566598534417,0.658203125,0.3656061493668415,0.8881024603977081
47,bernoulli,1,32,0.1,raw,2,0.4742802707289764,0.4471544715447154,0.3856707156641115,0.8920765027322404
23,bernoulli,1,32,0.1,raw,2,0.4383253928681261,0.5866166353971232,0.4268805809549802,0.8658307210031347
46,bernoulli,1,32,0.1,raw,2,0.4757577010216499,0.5598958333333334,0.3350355326611239,0.9195327709279688
39,bernoulli,1,32,0.1,raw,2,0.4738783681574217,0.6582375478927202,0.4923816177008665,0.7547463429816372
