seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
35,bernoulli,1,32,1.0,raw,32,0.6802339722484235,0.4244134965270508
42,bernoulli,1,32,1.0,raw,32,0.7068506097560975,0.4154272261431422
26,bernoulli,1,32,1.0,raw,32,0.6424053836762649,0.4355292038689855
34,bernoulli,1,32,1.0,raw,32,0.6500946506556501,0.4389996880777854
23,bernoulli,1,32,1.0,raw,32,0.6349708213570247,0.4480682068646374
31,bernoulli,1,32,1.0,raw,32,0.6213573719337783,0.4598986184571184
18,bernoulli,1,32,1.0,raw,32,0.6729928294345833,0.4366439550562533
10,bernoulli,1,32,1.0,raw,32,0.6428629253765866,0.4496715088440548
30,bernoulli,1,32,1.0,raw,32,0.6522956148888931,0.4534453049191098
39,bernoulli,1,32,1.0,raw,32,0.6672189349112425,0.435943491357903
15,bernoulli,1,32,1.0,raw,32,0.670126065340909,0.4346377716853948
3,bernoulli,1,32,1.0,raw,32,0.600866455453149,0.4581536424850284
2,bernoulli,1,32,1.0,raw,32,0.5894415277394001,0.4561260584136567
6,bernoulli,1,32,1.0,raw,32,0.6734821506123512,0.438530678584998
47,bernoulli,1,32,1.0,raw,32,0.6917872906346973,0.419390337559812
27,bernoulli,1,32,1.0,raw,32,0.5823834311295603,0.4677005942057664
19,bernoulli,1,32,1.0,raw,32,0.6799692039089211,0.4232779592933193
7,bernoulli,1,32,1.0,raw,32,0.5889743040029402,0.4548454508459697
14,bernoulli,1,32,1.0,raw,32,0.6343499245852187,0.449351481855527
43,bernoulli,1,32,1.0,raw,32,0.6708413693346191,0.4385995331353391
22,bernoulli,1,32,1.0,raw,32,0.7087399360349877,0.4143911353086873
11,bernoulli,1,32,1.0,raw,32,0.6953234206444232,0.4265500573380127
46,bernoulli,1,32,1.0,raw,32,0.6365847529124558,0.4498643630970424
38,bernoulli,1,32,1.0,raw,32,0.6018175085261038,0.4517795219433195
36,bernoulli,1,32,1.0,raw,32,0.6103204629564152,0.4596632948103525
12,bernoulli,1,32,1.0,raw,32,0.6349237307871449,0.4379427917060592
28,bernoulli,1,32,1.0,raw,32,0.6895688083547387,0.4238551258680368
48,bernoulli,1,32,1.0,raw,32,0.5815022135688293,0.4730706093186706
44,bernoulli,1,32,1.0,raw,32,0.6338333333333332,0.4445925129005626
16,bernoulli,1,32,1.0,raw,32,0.6683469434717981,0.4259337755741501
32,bernoulli,1,32,1.0,raw,32,0.6067426929729413,0.4536999146480955
24,bernoulli,1,32,1.0,raw,32,0.6710316029800528,0.4371780505191891
0,bernoulli,1,32,1.0,raw,32,0.6416765577693289,0.4428520829432467
40,bernoulli,1,32,1.0,raw,32,0.6462286669053586,0.4372209953581451
20,bernoulli,1,32,1.0,raw,32,0.6354058157505941,0.4334336406203152
8,bernoulli,1,32,1.0,raw,32,0.667169033549371,0.4417330789417828
4,bernoulli,1,32,1.0,raw,32,0.6073768653927603,0.4549938664180123
17,bernoulli,1,32,1.0,raw,32,0.6142242369920942,0.4575136524258361
37,bernoulli,1,32,1.0,raw,32,0.6830017452006981,0.4339429806419915
45,bernoulli,1,32,1.0,raw,32,0.6092410990370175,0.4593644050102943
5,bernoulli,1,32,1.0,raw,32,0.6239148209604887,0.4390328495697852
41,bernoulli,1,32,1.0,raw,32,0.6243207134990703,0.4541468772018132
9,bernoulli,1,32,1.0,raw,32,0.6027431436085282,0.4686401556377244
21,bernoulli,1,32,1.0,raw,32,0.6424124013620938,0.4425887582146344
33,bernoulli,1,32,1.0,raw,32,0.6679847584841369,0.4293300876144275
49,bernoulli,1,32,1.0,raw,32,0.5903672242928548,0.4643715455554404
1,bernoulli,1,32,1.0,raw,32,0.6231962600125063,0.4576868750685015
13,bernoulli,1,32,1.0,raw,32,0.672566171138506,0.4394731813728318
25,bernoulli,1,32,1.0,raw,32,0.6210327377233538,0.4425861320882364
29,bernoulli,1,32,1.0,raw,32,0.6467901756363295,0.4381209292746466
