seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,2,0.4467680049399656,0.5242404160836112,0.4090983416924893,0.7482298288425864
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,2,0.4419347586683647,0.5146106426928924,0.4009556946524756,0.7751306271373906
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,3,0.4448975419916978,0.5202102223385173,0.408550880911156,0.7589024346934944
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,2,0.4498556183617109,0.5066392651433635,0.4115770164774016,0.7454366069780557
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,3,0.4430701030520643,0.5050188052953632,0.4052564870208072,0.7758014552265686
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,4,0.4448236660163535,0.5055987553897087,0.4139285500705215,0.755463770468793
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,4,0.4423494136909902,0.5190846140854586,0.4063754621589354,0.7865878878026249
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,5,0.4446875888934284,0.4975464263908956,0.4151141648502421,0.7588576202338131
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,3,0.4507531208537511,0.5055624564845875,0.4122466270084395,0.7529804164462464
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,2,0.4528485967860973,0.5209545204474602,0.4084427052919918,0.7582806582325825
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,5,0.4434760524128904,0.5112165954295662,0.4068000444318433,0.7832763362531093
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,6,0.4446379923923697,0.5087335085344165,0.4177635437809078,0.7589212483110023
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,4,0.4513951199256354,0.512650325969998,0.4160211052332152,0.7432760261852929
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,3,0.4533250794494943,0.5262153860260407,0.4100671943985403,0.7598654623176161
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,2,0.4482677011978642,0.4985269801716204,0.4124301005874787,0.750003721156658
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,6,0.4454720194685571,0.5232228346303249,0.4123422949773594,0.7884209054272238
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,7,0.4449676885286116,0.52639298133843,0.4154372515435908,0.7647579089065779
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,5,0.4515734285134349,0.5260059972150135,0.4179418679977901,0.7520441008279561
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,4,0.4535718720324508,0.5213029525032092,0.4105520427752457,0.7642946804699013
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,3,0.449811875571204,0.5228824854375514,0.41240356213884,0.7442641653489395
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,7,0.4443923076043707,0.5173003033531238,0.4113254231855988,0.7848858151430012
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,8,0.444617783583065,0.5102546672885926,0.4202912413882781,0.7589521110992734
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,6,0.4519084186252637,0.5167676751693145,0.4195869707153811,0.7433655441820336
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,5,0.4540156621594585,0.5349569044562625,0.4145767329599543,0.7566104182922924
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,4,0.4489162587617831,0.5251681206159915,0.4156927906767071,0.7415245184823285
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,8,0.4461032138228118,0.5021026041599003,0.4158051903278704,0.7844139471219653
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,9,0.4445384811054583,0.5222836247663037,0.4205067487066254,0.7547570971729686
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,6,0.4542401994299829,0.4955015587749862,0.4157553740788898,0.7511106661183327
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,7,0.4520346413889624,0.5252424995252865,0.4186920609887021,0.7577472497726883
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,5,0.4506851973251959,0.5211636680065461,0.4178137803896199,0.7441956522881175
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,9,0.4464256862138429,0.509267860158757,0.4161128794577072,0.777395466507329
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,10,0.4447252517298906,0.5191934303386083,0.4187979628011493,0.7746900192279399
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,7,0.4541523894711112,0.5203067119017055,0.4170459471449967,0.7494518038343115
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,6,0.4511338585364076,0.5062777272762589,0.4190616935079325,0.7417346543877253
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,8,0.4522920878792161,0.5015578517627698,0.4214313081243757,0.7512456855522642
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,10,0.4460085899451693,0.5162406785496213,0.4161365315428597,0.7814464969043593
