seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
0,beta,1,64,1.0,raw,64,0.5863341549732165,0.453515230058733,14,2,30,2
46,beta,1,64,1.0,raw,64,0.6073051936424259,0.4477462684703757,19,2,30,2
39,beta,1,64,1.0,raw,64,0.5865315121629905,0.4440649862307075,24,2,30,2
42,beta,1,64,1.0,raw,64,0.6081768352816664,0.4466307185810785,18,2,30,2
35,beta,1,64,1.0,raw,64,0.5949322711540757,0.436050073041714,29,2,30,2
7,beta,1,64,1.0,raw,64,0.6035702271758875,0.4427669112402246,9,2,30,2
18,beta,1,64,1.0,raw,64,0.596222517881504,0.4508705619253045,26,2,30,2
31,beta,1,64,1.0,raw,64,0.5839660536825486,0.4544949212215421,26,2,30,2
43,beta,1,64,1.0,raw,64,0.5912376485350024,0.4474600323618372,30,2,30,2
19,beta,1,64,1.0,raw,64,0.6012191973021488,0.4437936177106822,30,2,30,2
23,beta,1,64,1.0,raw,64,0.6075508216965897,0.44421589665632,21,2,30,2
3,beta,1,64,1.0,raw,64,0.5952269495008938,0.4451203349907315,3,2,30,2
15,beta,1,64,1.0,raw,64,0.6025019628828718,0.4493766341358762,17,2,30,2
11,beta,1,64,1.0,raw,64,0.5887148147266146,0.450366006461243,29,2,30,2
47,beta,1,64,1.0,raw,64,0.5905975376898281,0.4417762387259894,28,2,30,2
14,beta,1,64,1.0,raw,64,0.5728730728730729,0.448013097525837,23,2,30,2
27,beta,1,64,1.0,raw,64,0.5955407004504972,0.4562973585763354,9,2,30,2
2,beta,1,64,1.0,raw,64,0.5700980392156862,0.4455625601597356,2,2,30,2
6,beta,1,64,1.0,raw,64,0.60043519046262,0.4477654708317329,28,2,30,2
30,beta,1,64,1.0,raw,64,0.5973043774901361,0.4566591329225798,19,2,30,2
22,beta,1,64,1.0,raw,64,0.6058224972764991,0.442057879695211,25,2,30,2
34,beta,1,64,1.0,raw,64,0.5920166069419801,0.4496943236967227,28,2,30,2
26,beta,1,64,1.0,raw,64,0.5927041380574727,0.4485317117968659,16,2,30,2
38,beta,1,64,1.0,raw,64,0.599086143115435,0.4382908859145643,23,2,30,2
10,beta,1,64,1.0,raw,64,0.5946465657048852,0.4397219026685817,21,2,30,2
40,beta,1,64,1.0,raw,64,0.6084294467404663,0.4409607859085558,12,2,30,2
28,beta,1,64,1.0,raw,64,0.6019731360693201,0.4504185121212023,30,2,30,2
16,beta,1,64,1.0,raw,64,0.6050871366220746,0.4393463513678337,30,2,30,2
32,beta,1,64,1.0,raw,64,0.5933778509898389,0.4464678416691131,26,2,30,2
24,beta,1,64,1.0,raw,64,0.6128477420159681,0.4411222844179427,28,2,30,2
36,beta,1,64,1.0,raw,64,0.5980889153307161,0.4523260043917868,30,2,30,2
4,beta,1,64,1.0,raw,64,0.5949307551607003,0.4524676882814831,30,2,30,2
8,beta,1,64,1.0,raw,64,0.6065827164695539,0.4474500750551535,11,2,30,2
44,beta,1,64,1.0,raw,64,0.6103771359488109,0.4375355229261395,9,2,30,2
20,beta,1,64,1.0,raw,64,0.5975975350793188,0.4295208347649472,23,2,30,2
48,beta,1,64,1.0,raw,64,0.609118248233691,0.4458689809820172,30,2,30,2
12,beta,1,64,1.0,raw,64,0.5867653877403891,0.4420550313076233,5,2,30,2
45,beta,1,64,1.0,raw,64,0.5992468415937804,0.4404534716221296,17,2,30,2
41,beta,1,64,1.0,raw,64,0.6138520406636868,0.4450483542595428,23,2,30,2
21,beta,1,64,1.0,raw,64,0.638444955151686,0.4362896969777208,30,2,30,2
33,beta,1,64,1.0,raw,64,0.5928584612611014,0.4429477175339763,20,2,30,2
17,beta,1,64,1.0,raw,64,0.6074243183765992,0.447745336619064,30,2,30,2
13,beta,1,64,1.0,raw,64,0.5949221796216332,0.4533375537491202,27,2,30,2
9,beta,1,64,1.0,raw,64,0.6132704190540389,0.4464765192577287,27,2,30,2
1,beta,1,64,1.0,raw,64,0.5996416223651437,0.4506019030562967,10,2,30,2
37,beta,1,64,1.0,raw,64,0.5920440663176265,0.4492513561854539,20,2,30,2
25,beta,1,64,1.0,raw,64,0.6046108474677765,0.4429099540106082,12,2,30,2
49,beta,1,64,1.0,raw,64,0.5894885678232146,0.4583563871076593,21,2,30,2
29,beta,1,64,1.0,raw,64,0.6033651065491883,0.4398360893707156,25,2,30,2
5,beta,1,64,1.0,raw,64,0.6060359128552729,0.4296690676810479,21,2,30,2
