seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,64,1.0,pca,64,0.6538124592198501,0.4441574073378664
1,beta,1,64,1.0,pca,64,0.6980959590593568,0.4283424305630079
10,beta,1,64,1.0,pca,64,0.670186946069109,0.4282403853083711
11,beta,1,64,1.0,pca,64,0.696178360724821,0.4240597210809205
12,beta,1,64,1.0,pca,64,0.7160893160135928,0.4087705546935912
13,beta,1,64,1.0,pca,64,0.6755612810838162,0.437207652234899
14,beta,1,64,1.0,pca,64,0.6460954723376177,0.4393172159901054
15,beta,1,64,1.0,pca,64,0.6735121079620565,0.4368193986407711
16,beta,1,64,1.0,pca,64,0.6738691681125892,0.4311127865920303
17,beta,1,64,1.0,pca,64,0.6505831684049174,0.4439834202439492
18,beta,1,64,1.0,pca,64,0.705365793372403,0.4265372887172108
19,beta,1,64,1.0,pca,64,0.661062600119358,0.432283587169596
2,beta,1,64,1.0,pca,64,0.666471055315992,0.4217740397269798
20,beta,1,64,1.0,pca,64,0.6321143154381912,0.4338203903214934
21,beta,1,64,1.0,pca,64,0.6172291118278772,0.4482544209591511
22,beta,1,64,1.0,pca,64,0.6579864174872646,0.4346451941278568
23,beta,1,64,1.0,pca,64,0.6442441956336581,0.4371555880064959
24,beta,1,64,1.0,pca,64,0.6537301390268123,0.4373469595946372
25,beta,1,64,1.0,pca,64,0.6395941590475563,0.4400944925031227
26,beta,1,64,1.0,pca,64,0.6429258263062041,0.4364203687679208
27,beta,1,64,1.0,pca,64,0.6149851948327009,0.4559361305765316
28,beta,1,64,1.0,pca,64,0.6753417899303086,0.4365274484608006
29,beta,1,64,1.0,pca,64,0.6885729014777661,0.4342249494496468
3,beta,1,64,1.0,pca,64,0.6303696809048785,0.4539387400779713
30,beta,1,64,1.0,pca,64,0.663810847337832,0.445938941295623
31,beta,1,64,1.0,pca,64,0.6750224027287969,0.4296035858058368
32,beta,1,64,1.0,pca,64,0.5951829380400809,0.4583219739922352
33,beta,1,64,1.0,pca,64,0.6691923691541867,0.4269560783263146
34,beta,1,64,1.0,pca,64,0.6595153169793949,0.4393105339139804
35,beta,1,64,1.0,pca,64,0.6874426533292554,0.431712701225637
36,beta,1,64,1.0,pca,64,0.6146906093714604,0.452080311596641
37,beta,1,64,1.0,pca,64,0.702314524209027,0.421153511237161
38,beta,1,64,1.0,pca,64,0.6288514851485149,0.438448762755813
39,beta,1,64,1.0,pca,64,0.668188158873915,0.4240711236300379
4,beta,1,64,1.0,pca,64,0.6203241146867352,0.4533676122784467
40,beta,1,64,1.0,pca,64,0.6751069758942576,0.4266696900053246
41,beta,1,64,1.0,pca,64,0.6851491805975808,0.431671089719821
42,beta,1,64,1.0,pca,64,0.6773967804396979,0.4306868635789317
43,beta,1,64,1.0,pca,64,0.6590081541882876,0.4358347125545193
44,beta,1,64,1.0,pca,64,0.6457011248401713,0.4381374755693942
45,beta,1,64,1.0,pca,64,0.6497281662199204,0.4399739548712424
46,beta,1,64,1.0,pca,64,0.6691287692480964,0.4362563952821591
47,beta,1,64,1.0,pca,64,0.7250458110975375,0.4052881628831302
48,beta,1,64,1.0,pca,64,0.588230297951372,0.4663423376207053
49,beta,1,64,1.0,pca,64,0.6544664448044326,0.4441200821956141
5,beta,1,64,1.0,pca,64,0.6638697549114595,0.423913938211477
6,beta,1,64,1.0,pca,64,0.637743302994849,0.4439176833638404
7,beta,1,64,1.0,pca,64,0.7100356948554293,0.4227039881345504
8,beta,1,64,1.0,pca,64,0.660567475223361,0.4363007115945165
9,beta,1,64,1.0,pca,64,0.6643682990437555,0.4341479702997962
