seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
2,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5682541974506454,0.4666367100427352
3,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4738916686968636,0.4835086427160724
7,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5670560587025683,0.4775333365192641
1,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5845499390864971,0.4757893184234552
0,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4675925532186322,0.469591117253929
8,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5979189763488544,0.4699733189101311
5,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5667512779834303,0.4727309144372068
18,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5050112191473448,0.4674392812740592
22,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5362056456931803,0.4778257574234388
14,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5310916793084696,0.4701852759456097
15,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5927309458218549,0.4573429055787721
35,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5498448275862069,0.4839711659301511
6,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.3851984126984127,0.4991585087733137
34,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.6180309294135661,0.4669058764255592
42,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.529389298755496,0.464943722785446
10,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4575059653491026,0.477809041786029
39,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4233397288007909,0.4866911058244564
46,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4779731574667453,0.4861497820125814
23,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.522491538377552,0.4648896843790407
27,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4779578158880347,0.4797856817508539
25,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5234926028759688,0.4502871206677758
13,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.497314453125,0.4830363294896191
11,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4973110919899874,0.468172003114126
45,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.512031926888612,0.4771805335924706
36,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5179320920043812,0.4929861673219328
41,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.6433683843289888,0.4684688360664432
43,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5321656180231378,0.4787098081864133
30,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5046397591124305,0.4843007615326229
20,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.52119918699187,0.479269065143408
31,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5637119953890141,0.4582176297258727
29,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4028488246550658,0.4673967696519789
38,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5431773190045249,0.4640016541585129
37,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.6014935361216731,0.4790348116891412
26,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5214877769418973,0.4911430873234487
4,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.544817415730337,0.4686127143728923
47,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5599800825152936,0.4663500063417143
19,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5612712757723409,0.475900628157584
40,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5531201796112193,0.4664182044818293
9,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4783370899073378,0.4796274153763173
44,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5779017717886332,0.4581843769891718
21,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4816501254226197,0.4757501996060472
49,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5380488559059987,0.4772974506906314
