seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,32,0.3,raw,32,0.5,0.4511042127198597
2,bernoulli,1,32,0.3,raw,32,0.5,0.4422137208854405
26,bernoulli,1,32,0.3,raw,32,0.5,0.4826795376401599
23,bernoulli,1,32,0.3,raw,32,0.5,0.4582077598499968
19,bernoulli,1,32,0.3,raw,32,0.5,0.4547108981742007
35,bernoulli,1,32,0.3,raw,32,0.5,0.4551971181743506
22,bernoulli,1,32,0.3,raw,32,0.5,0.4497416397015318
42,bernoulli,1,32,0.3,raw,32,0.5,0.4537118038936099
47,bernoulli,1,32,0.3,raw,32,0.5,0.4629979069643931
43,bernoulli,1,32,0.3,raw,32,0.5,0.4579654015139165
31,bernoulli,1,32,0.3,raw,32,0.5,0.4537842000467812
30,bernoulli,1,32,0.3,raw,32,0.5,0.4589138220271777
3,bernoulli,1,32,0.3,raw,32,0.5,0.4583798099564015
38,bernoulli,1,32,0.3,raw,32,0.5,0.4519791255188087
18,bernoulli,1,32,0.3,raw,32,0.5,0.4440303380380818
39,bernoulli,1,32,0.3,raw,32,0.5,0.4637701635784145
15,bernoulli,1,32,0.3,raw,32,0.5,0.4512472874092296
6,bernoulli,1,32,0.3,raw,32,0.5,0.45751583460207
34,bernoulli,1,32,0.3,raw,32,0.5,0.4588698386273803
14,bernoulli,1,32,0.3,raw,32,0.5,0.4682219710202009
27,bernoulli,1,32,0.3,raw,32,0.5,0.4598204606769549
11,bernoulli,1,32,0.3,raw,32,0.5,0.4491490849089513
10,bernoulli,1,32,0.3,raw,32,0.5,0.4600633802754029
7,bernoulli,1,32,0.3,raw,32,0.5,0.4567962596635375
46,bernoulli,1,32,0.3,raw,32,0.5,0.4374582577274246
40,bernoulli,1,32,0.3,raw,32,0.5,0.4503237857502995
20,bernoulli,1,32,0.3,raw,32,0.5,0.4664139074466931
36,bernoulli,1,32,0.3,raw,32,0.5,0.4608780289124421
16,bernoulli,1,32,0.3,raw,32,0.5,0.4512339957931216
1,bernoulli,1,32,0.3,raw,32,0.5,0.4798237883459941
48,bernoulli,1,32,0.3,raw,32,0.5,0.4378711624652515
24,bernoulli,1,32,0.3,raw,32,0.5,0.4758915947049015
44,bernoulli,1,32,0.3,raw,32,0.5,0.4501400828876148
28,bernoulli,1,32,0.3,raw,32,0.5,0.4524939681278135
32,bernoulli,1,32,0.3,raw,32,0.5,0.4452829016502858
12,bernoulli,1,32,0.3,raw,32,0.5,0.4540271492971839
8,bernoulli,1,32,0.3,raw,32,0.5,0.4631947512230849
4,bernoulli,1,32,0.3,raw,32,0.5,0.4612238850992959
45,bernoulli,1,32,0.3,raw,32,0.5,0.4627217173741089
17,bernoulli,1,32,0.3,raw,32,0.5,0.4472228117195861
21,bernoulli,1,32,0.3,raw,32,0.5,0.4633324522443439
25,bernoulli,1,32,0.3,raw,32,0.5,0.4444315713104252
9,bernoulli,1,32,0.3,raw,32,0.5,0.4645632530656898
29,bernoulli,1,32,0.3,raw,32,0.5,0.4572074908972419
5,bernoulli,1,32,0.3,raw,32,0.5,0.4450710545561308
37,bernoulli,1,32,0.3,raw,32,0.5,0.4500500492237896
33,bernoulli,1,32,0.3,raw,32,0.5,0.4460399942694855
13,bernoulli,1,32,0.3,raw,32,0.5,0.455994334505674
41,bernoulli,1,32,0.3,raw,32,0.5,0.4546776839307692
49,bernoulli,1,32,0.3,raw,32,0.5,0.4533234523416278
