seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
3,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4741880341880342,0.4486391225660858,15,2,30,2
1,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5129310344827587,0.4263160217032317,7,2,30,2
9,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4800664451827243,0.4570347386414494,10,2,30,2
11,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5424977588525326,0.4506014896878686,13,2,30,2
4,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4843388429752066,0.4641486508584584,8,2,30,2
2,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5298500763084658,0.4331648827778179,5,2,30,2
0,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4423245614035088,0.4637899716006172,26,2,30,2
8,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4999576665819998,0.4643404183019526,25,2,30,2
19,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5282211789254043,0.4393670739589015,7,2,30,2
30,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.531496062992126,0.4519583547647313,22,2,30,2
15,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5012608191917126,0.4458316487283461,5,2,30,2
27,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5604391822124319,0.4304339946971332,4,2,30,2
34,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5350391540725223,0.4606043694792032,16,2,30,2
39,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.433498759305211,0.4726190946493048,6,2,30,2
42,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4758105369807497,0.4538922063128992,11,2,30,2
47,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5267967910015714,0.4629361415970315,30,2,30,2
7,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5179752066115703,0.4850655063899217,17,2,30,2
41,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5519111570247934,0.4884131749271365,3,2,30,2
23,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.510992275698158,0.4444480503038653,20,2,30,2
43,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5324034939419555,0.4389085404691755,22,2,30,2
35,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5398563522901213,0.4478063854218017,16,2,30,2
40,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5138714273740677,0.4620549831803199,8,2,30,2
31,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.554052511415525,0.4223100749995268,26,2,30,2
10,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5196139801773605,0.4664157604481123,22,2,30,2
18,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5374327122153209,0.4533097120867521,18,2,30,2
46,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5010162601626016,0.441121355463821,4,2,30,2
14,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4335755813953488,0.4528142751602328,24,2,30,2
26,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4669807422101,0.4759008943052359,26,2,30,2
38,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4967159277504105,0.4328963023007759,11,2,30,2
22,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5107531930879039,0.4174250337258795,5,2,30,2
33,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.51484375,0.4414821491985279,30,2,30,2
44,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4928033189399712,0.498891152243954,7,2,30,2
6,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5332902892561984,0.4467833471676574,6,2,30,2
13,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4873117563857226,0.469947493339223,17,2,30,2
29,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5455082742316786,0.4446468732535401,14,2,30,2
45,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4504737295434969,0.4478722502251123,10,2,30,2
25,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5085341796037396,0.459938340330542,2,2,30,2
36,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5319042871385843,0.4352541739719963,24,2,30,2
24,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5601609824910796,0.465326539334435,15,2,30,2
20,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5244755244755244,0.4636350191246859,3,2,30,2
48,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4986370218928359,0.4752898498896829,16,2,30,2
32,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5131519274376417,0.4410816450684294,17,2,30,2
12,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5050893743793445,0.4669632236205013,10,2,30,2
49,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5943911743478709,0.4258234720556433,17,2,30,2
16,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4605654761904762,0.4663788427993618,25,2,30,2
5,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5731521463042926,0.4829986923103321,17,2,30,2
17,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5434166030326171,0.4467872660217791,29,2,30,2
37,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4956748963777257,0.4475406317672126,17,2,30,2
21,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5403232969180211,0.4327220918723737,26,2,30,2
28,beta,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5765619357168652,0.4440596171962684,27,2,30,2
