seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,54,none,1.0,pca,54,0.5994262141653827,0.2894221079446017
1,beta,54,none,1.0,pca,54,0.56655814282681,0.290722488131617
10,beta,54,none,1.0,pca,54,0.544385026737968,0.2817761215635074
11,beta,54,none,1.0,pca,54,0.637008637405253,0.2621085694211129
12,beta,54,none,1.0,pca,54,0.5786804451510333,0.2627021476678871
13,beta,54,none,1.0,pca,54,0.656168123776166,0.253417660045987
14,beta,54,none,1.0,pca,54,0.5705784376909363,0.2775731145705573
15,beta,54,none,1.0,pca,54,0.5790624204584587,0.2734262600359693
16,beta,54,none,1.0,pca,54,0.5968014345586855,0.2799987111104524
17,beta,54,none,1.0,pca,54,0.5904388623382679,0.2681720851912261
18,beta,54,none,1.0,pca,54,0.6126843537967741,0.2571557523199002
19,beta,54,none,1.0,pca,54,0.6203073177616258,0.259706375707634
2,beta,54,none,1.0,pca,54,0.624540060983777,0.2435615003255484
20,beta,54,none,1.0,pca,54,0.5909297699093208,0.261379434768694
21,beta,54,none,1.0,pca,54,0.5982678271596478,0.2572868218654348
22,beta,54,none,1.0,pca,54,0.496318796266495,0.3036725918521178
23,beta,54,none,1.0,pca,54,0.5886173965413404,0.2788211799626686
24,beta,54,none,1.0,pca,54,0.5852702056432328,0.2990201694501798
25,beta,54,none,1.0,pca,54,0.5863083940998235,0.2912670943560428
26,beta,54,none,1.0,pca,54,0.5711279348089181,0.2780501141618063
27,beta,54,none,1.0,pca,54,0.6088515680684248,0.2617466328130161
28,beta,54,none,1.0,pca,54,0.5683412023921939,0.3076108296055208
29,beta,54,none,1.0,pca,54,0.5078154047502194,0.3008762061107187
3,beta,54,none,1.0,pca,54,0.561249228267253,0.2705359874608856
30,beta,54,none,1.0,pca,54,0.5441024648341721,0.2556038373940411
31,beta,54,none,1.0,pca,54,0.4809637335645138,0.2571218516435681
32,beta,54,none,1.0,pca,54,0.5454075032341525,0.2502376797470071
33,beta,54,none,1.0,pca,54,0.5132117175950511,0.3100612610229147
34,beta,54,none,1.0,pca,54,0.5165972292788673,0.2608255403139581
35,beta,54,none,1.0,pca,54,0.5454291017293698,0.2779843092407951
36,beta,54,none,1.0,pca,54,0.566137799973483,0.2679135941442465
37,beta,54,none,1.0,pca,54,0.5908602034113629,0.2698474632409711
38,beta,54,none,1.0,pca,54,0.5620748491066664,0.2878701128956857
39,beta,54,none,1.0,pca,54,0.5229227943714874,0.299788434212449
4,beta,54,none,1.0,pca,54,0.5681467992716066,0.2676109655790356
40,beta,54,none,1.0,pca,54,0.4759120022277917,0.2857501625309212
41,beta,54,none,1.0,pca,54,0.4963406915104043,0.2561268318551992
42,beta,54,none,1.0,pca,54,0.6170513533555803,0.2543989536245137
43,beta,54,none,1.0,pca,54,0.58860338613361,0.2888582771170217
44,beta,54,none,1.0,pca,54,0.5733501358501358,0.2443424230091414
45,beta,54,none,1.0,pca,54,0.6389892165778874,0.2838792031588826
46,beta,54,none,1.0,pca,54,0.5164032926755994,0.2729420533033009
47,beta,54,none,1.0,pca,54,0.5302880501948855,0.2471010920233584
48,beta,54,none,1.0,pca,54,0.5629912522424221,0.2531462372006501
49,beta,54,none,1.0,pca,54,0.5452575757575757,0.2594664004730727
5,beta,54,none,1.0,pca,54,0.6163084888869277,0.2697590266309247
6,beta,54,none,1.0,pca,54,0.6008747697974217,0.2764997939234926
7,beta,54,none,1.0,pca,54,0.5319004597114033,0.2655911424039571
8,beta,54,none,1.0,pca,54,0.5952359796822012,0.2724929025145692
9,beta,54,none,1.0,pca,54,0.608065288832483,0.2614543917664069
