seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,32,1.0,pca,32,0.5932575081772227,0.5320791337791732
1,bernoulli,1,32,1.0,pca,32,0.5851221784737459,0.5584698786471983
10,bernoulli,1,32,1.0,pca,32,0.6329977839596399,0.500443530059117
11,bernoulli,1,32,1.0,pca,32,0.601170058354809,0.5240076859616655
12,bernoulli,1,32,1.0,pca,32,0.6022049905813742,0.4590998565192923
13,bernoulli,1,32,1.0,pca,32,0.6121965055593374,0.5355606778492571
14,bernoulli,1,32,1.0,pca,32,0.5833519179304193,0.4561764638244971
15,bernoulli,1,32,1.0,pca,32,0.6291456040062361,0.5064835692467989
16,bernoulli,1,32,1.0,pca,32,0.6147279994580312,0.4785725151031377
17,bernoulli,1,32,1.0,pca,32,0.6095289408866995,0.5229112912341225
18,bernoulli,1,32,1.0,pca,32,0.5912927811784879,0.5636114953919595
19,bernoulli,1,32,1.0,pca,32,0.63434942321325,0.4570634292620217
2,bernoulli,1,32,1.0,pca,32,0.6215989452235406,0.4368815308056797
20,bernoulli,1,32,1.0,pca,32,0.6401559454191034,0.4350950352127085
21,bernoulli,1,32,1.0,pca,32,0.6196446116454649,0.5414236024660187
22,bernoulli,1,32,1.0,pca,32,0.5789066120338529,0.4769873523224983
23,bernoulli,1,32,1.0,pca,32,0.6248101606897902,0.4840497339928236
24,bernoulli,1,32,1.0,pca,32,0.621317102425704,0.4777603416840653
25,bernoulli,1,32,1.0,pca,32,0.617797478037706,0.4785344022842458
26,bernoulli,1,32,1.0,pca,32,0.5847488385598142,0.5076093414040785
27,bernoulli,1,32,1.0,pca,32,0.5848723301750441,0.5393841654506023
28,bernoulli,1,32,1.0,pca,32,0.6012571559561082,0.5193609948226682
29,bernoulli,1,32,1.0,pca,32,0.6339573170731707,0.550378395090888
3,bernoulli,1,32,1.0,pca,32,0.5987158908507224,0.4894034345996594
30,bernoulli,1,32,1.0,pca,32,0.6206521454221383,0.4962068563967799
31,bernoulli,1,32,1.0,pca,32,0.6498169147176943,0.500930992269812
32,bernoulli,1,32,1.0,pca,32,0.6065586549300842,0.507280893100436
33,bernoulli,1,32,1.0,pca,32,0.6038452722063037,0.5111578276725836
34,bernoulli,1,32,1.0,pca,32,0.6236965558884322,0.5399534630149456
35,bernoulli,1,32,1.0,pca,32,0.6483853642576256,0.4848792312626266
36,bernoulli,1,32,1.0,pca,32,0.6009782099343955,0.5577262063689961
37,bernoulli,1,32,1.0,pca,32,0.6075842023437164,0.5141412019632183
38,bernoulli,1,32,1.0,pca,32,0.6317565681317661,0.4972820767709991
39,bernoulli,1,32,1.0,pca,32,0.6368139867732701,0.4515276905357511
4,bernoulli,1,32,1.0,pca,32,0.6129807390676956,0.5250207102187492
40,bernoulli,1,32,1.0,pca,32,0.6207076551533296,0.4681447731344338
41,bernoulli,1,32,1.0,pca,32,0.6245297874201732,0.5007691130454304
42,bernoulli,1,32,1.0,pca,32,0.6434695121951218,0.4922512709464138
43,bernoulli,1,32,1.0,pca,32,0.6120869252873563,0.5060389137533456
44,bernoulli,1,32,1.0,pca,32,0.5864259283811636,0.4854401137319811
45,bernoulli,1,32,1.0,pca,32,0.6559196484620213,0.4539091953832034
46,bernoulli,1,32,1.0,pca,32,0.6220956126905168,0.5262100466424111
47,bernoulli,1,32,1.0,pca,32,0.6400521826658191,0.4711420379233903
48,bernoulli,1,32,1.0,pca,32,0.6069034077773153,0.5193685979712522
49,bernoulli,1,32,1.0,pca,32,0.6107617051013278,0.5212559003061484
5,bernoulli,1,32,1.0,pca,32,0.6163332205947394,0.514689029489826
6,bernoulli,1,32,1.0,pca,32,0.5844049844236759,0.5004895317248098
7,bernoulli,1,32,1.0,pca,32,0.5992312423124231,0.4751889336185688
8,bernoulli,1,32,1.0,pca,32,0.6229380987430319,0.510313915757635
9,bernoulli,1,32,1.0,pca,32,0.6135390094816383,0.4914290169686336
