seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,16,1.0,raw,16,0.6668660287081339,0.548753129172473
47,bernoulli,1,16,1.0,raw,16,0.555658143939394,0.4867351927207138
39,bernoulli,1,16,1.0,raw,16,0.607050750667772,0.4626651005283273
18,bernoulli,1,16,1.0,raw,16,0.5832853302611367,0.561609649674268
31,bernoulli,1,16,1.0,raw,16,0.5751242630909722,0.5115052571366796
15,bernoulli,1,16,1.0,raw,16,0.6144678560066563,0.5276766821034675
6,bernoulli,1,16,1.0,raw,16,0.5735525342212356,0.4602490796168551
30,bernoulli,1,16,1.0,raw,16,0.5531578410366289,0.4619808027832694
46,bernoulli,1,16,1.0,raw,16,0.5845295055821371,0.5570940011780825
43,bernoulli,1,16,1.0,raw,16,0.5993472339626186,0.5207454861625231
35,bernoulli,1,16,1.0,raw,16,0.6506735879372143,0.5903890501745648
38,bernoulli,1,16,1.0,raw,16,0.5916196046793063,0.4561199492783582
3,bernoulli,1,16,1.0,raw,16,0.650912970731589,0.4355332239859927
42,bernoulli,1,16,1.0,raw,16,0.589337065784451,0.5634824861582046
26,bernoulli,1,16,1.0,raw,16,0.5892053973013494,0.4733232882882239
23,bernoulli,1,16,1.0,raw,16,0.5872311449234526,0.4499251078168084
2,bernoulli,1,16,1.0,raw,16,0.5617883579667019,0.4812819414561714
7,bernoulli,1,16,1.0,raw,16,0.5943909789054146,0.4714969257242376
27,bernoulli,1,16,1.0,raw,16,0.6023629148629148,0.5899589122996854
14,bernoulli,1,16,1.0,raw,16,0.5928005642361112,0.4800240854836603
11,bernoulli,1,16,1.0,raw,16,0.6618607689436358,0.5776565561249891
34,bernoulli,1,16,1.0,raw,16,0.5601187756966652,0.4817439578696433
19,bernoulli,1,16,1.0,raw,16,0.6224603868960824,0.500647661836788
22,bernoulli,1,16,1.0,raw,16,0.5855530891601924,0.5059151931661228
10,bernoulli,1,16,1.0,raw,16,0.6601946235813512,0.5627343431393594
1,bernoulli,1,16,1.0,raw,16,0.590422077922078,0.4579197162420182
28,bernoulli,1,16,1.0,raw,16,0.6165013250779802,0.5186181325947394
40,bernoulli,1,16,1.0,raw,16,0.6181648812296228,0.4405251207170861
36,bernoulli,1,16,1.0,raw,16,0.6085047431201278,0.5339337328412114
4,bernoulli,1,16,1.0,raw,16,0.5489203276247208,0.5178280209118522
16,bernoulli,1,16,1.0,raw,16,0.5932539682539683,0.4636539491114405
48,bernoulli,1,16,1.0,raw,16,0.5934450548176993,0.5194372221104063
8,bernoulli,1,16,1.0,raw,16,0.5786115007012623,0.5068225895588514
44,bernoulli,1,16,1.0,raw,16,0.6007097069597069,0.442662872523446
32,bernoulli,1,16,1.0,raw,16,0.5744037065929131,0.5510579759988155
24,bernoulli,1,16,1.0,raw,16,0.6044344019206327,0.4899214699642677
20,bernoulli,1,16,1.0,raw,16,0.6140929383116883,0.4309718098581953
12,bernoulli,1,16,1.0,raw,16,0.6174188916934905,0.5407006348639533
41,bernoulli,1,16,1.0,raw,16,0.6105454806793953,0.4997231342761952
33,bernoulli,1,16,1.0,raw,16,0.594374075443787,0.4882842864895819
37,bernoulli,1,16,1.0,raw,16,0.5993633681079951,0.5300544300560288
45,bernoulli,1,16,1.0,raw,16,0.6113608791836151,0.4543465230484441
17,bernoulli,1,16,1.0,raw,16,0.5590274609980841,0.535468268103448
25,bernoulli,1,16,1.0,raw,16,0.5737192416296895,0.5155535850776134
9,bernoulli,1,16,1.0,raw,16,0.5936647786868052,0.4472345233081763
13,bernoulli,1,16,1.0,raw,16,0.5743953488372092,0.6180776864160271
21,bernoulli,1,16,1.0,raw,16,0.6780881352752176,0.5837341078528878
5,bernoulli,1,16,1.0,raw,16,0.6378287900526063,0.4827157642773235
49,bernoulli,1,16,1.0,raw,16,0.5802795354982269,0.469265908212957
29,bernoulli,1,16,1.0,raw,16,0.6384117933384326,0.4392207909057925
