seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,1,none,1.0,raw,2,0.2829546792309261,0.576507177722423,0.3157696854985631,0.9015116637301088
24,bernoulli,1,none,1.0,raw,2,0.2852659667592274,0.5657729555236729,0.4119321252110213,0.69354665444415
12,bernoulli,1,none,1.0,raw,2,0.265361543038384,0.5964387917329094,0.4009666393332398,0.7025004344803614
20,bernoulli,1,none,1.0,raw,2,0.2888325601474042,0.5742551354018876,0.4367741285230576,0.5823678237018821
16,bernoulli,1,none,1.0,raw,2,0.2769538933187784,0.5645637119113575,0.3061537430775374,0.9153389435291336
4,bernoulli,1,none,1.0,raw,2,0.2643339674695704,0.5963953868422281,0.3380684246990535,0.878052135635188
8,bernoulli,1,none,1.0,raw,2,0.2674671277009149,0.5723653883329121,0.4408427836547566,0.6066021719609384
36,bernoulli,1,none,1.0,raw,2,0.2639024221076048,0.5400922202088949,0.2929069326668129,0.9285459092533048
40,bernoulli,1,none,1.0,raw,2,0.2826482005789321,0.5817147034252298,0.3173299422610504,0.9109375432190966
28,bernoulli,1,none,1.0,raw,2,0.2882917929481516,0.5595593327038085,0.3774229491780558,0.7466067725260779
32,bernoulli,1,none,1.0,raw,2,0.264618959931864,0.5896590489613744,0.3080464955036593,0.9151913447782548
48,bernoulli,1,none,1.0,raw,2,0.2605186818895932,0.5807179449242663,0.3144742235960027,0.9217252396166132
1,bernoulli,1,none,1.0,raw,2,0.2778260912536771,0.558326845495081,0.3100027679888911,0.9055640844778226
44,bernoulli,1,none,1.0,raw,2,0.2536942110134942,0.567799942799943,0.420133227011552,0.7122586151712365
17,bernoulli,1,none,1.0,raw,2,0.2672225371471496,0.5850821352964173,0.3299164234878968,0.9032851411962128
10,bernoulli,1,none,1.0,raw,2,0.2756815246439522,0.5669191919191919,0.3182704192778107,0.912986115907992
2,bernoulli,1,none,1.0,raw,2,0.2588459456204557,0.579098594224924,0.4378550995734818,0.6066620963630931
29,bernoulli,1,none,1.0,raw,2,0.282371747645358,0.595115929743155,0.3000471271811213,0.914778890279516
30,bernoulli,1,none,1.0,raw,2,0.2547359701267072,0.6181001855889003,0.4121921691167342,0.7143883426068878
