seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,32,0.1,pca,32,0.5949656750572082,0.5552458035371878
1,bernoulli,1,32,0.1,pca,32,0.6253918495297806,0.5159671399702093
10,bernoulli,1,32,0.1,pca,32,0.6059523809523809,0.7201659312045471
11,bernoulli,1,32,0.1,pca,32,0.5667311411992263,0.630787470354352
12,bernoulli,1,32,0.1,pca,32,0.6134085213032582,0.6665289905564706
13,bernoulli,1,32,0.1,pca,32,0.6150870406189555,0.6279461800647466
14,bernoulli,1,32,0.1,pca,32,0.506006006006006,0.689909203298193
15,bernoulli,1,32,0.1,pca,32,0.3518808777429467,0.5288426043984868
16,bernoulli,1,32,0.1,pca,32,0.5519074421513446,0.6763870302440669
17,bernoulli,1,32,0.1,pca,32,0.5550925925925926,0.668852193992172
18,bernoulli,1,32,0.1,pca,32,0.5300751879699248,0.6555531753166364
19,bernoulli,1,32,0.1,pca,32,0.48,0.5137543702693791
2,bernoulli,1,32,0.1,pca,32,0.6596363636363637,0.5246427523972621
20,bernoulli,1,32,0.1,pca,32,0.4388539482879105,0.5967764268736053
21,bernoulli,1,32,0.1,pca,32,0.6438746438746439,0.4888306540456849
22,bernoulli,1,32,0.1,pca,32,0.4461538461538461,0.4196568917185698
23,bernoulli,1,32,0.1,pca,32,0.6406649616368286,0.5554540468569009
24,bernoulli,1,32,0.1,pca,32,0.5319548872180451,0.582182051816911
25,bernoulli,1,32,0.1,pca,32,0.4766293614219882,0.6047988877723321
26,bernoulli,1,32,0.1,pca,32,0.5474544311753614,0.7218256945925543
27,bernoulli,1,32,0.1,pca,32,0.5722789115646258,0.600513782663854
28,bernoulli,1,32,0.1,pca,32,0.5694126620900076,0.5811626430208456
29,bernoulli,1,32,0.1,pca,32,0.5306186868686869,0.6777379368405367
3,bernoulli,1,32,0.1,pca,32,0.5727452271231073,0.5720538896604311
30,bernoulli,1,32,0.1,pca,32,0.6777493606138107,0.5925016329939989
31,bernoulli,1,32,0.1,pca,32,0.6849427168576104,0.5689451993555178
32,bernoulli,1,32,0.1,pca,32,0.4507936507936508,0.6566912666140892
33,bernoulli,1,32,0.1,pca,32,0.3956611570247934,0.5730095672424523
34,bernoulli,1,32,0.1,pca,32,0.4795725958516655,0.6952398455089839
35,bernoulli,1,32,0.1,pca,32,0.470063025210084,0.7469566907060458
36,bernoulli,1,32,0.1,pca,32,0.6385920804525456,0.580027414282396
37,bernoulli,1,32,0.1,pca,32,0.418796992481203,0.6447894417308903
38,bernoulli,1,32,0.1,pca,32,0.5108527131782946,0.6188614995274025
39,bernoulli,1,32,0.1,pca,32,0.6772727272727272,0.7092220864193318
4,bernoulli,1,32,0.1,pca,32,0.56125,0.6790672629303895
40,bernoulli,1,32,0.1,pca,32,0.6911764705882352,0.6184658380601491
41,bernoulli,1,32,0.1,pca,32,0.4983096686950642,0.7465546866798874
42,bernoulli,1,32,0.1,pca,32,0.6063199473337723,0.7046912444833542
43,bernoulli,1,32,0.1,pca,32,0.4450127877237851,0.5925226576613518
44,bernoulli,1,32,0.1,pca,32,0.5315656565656566,0.5791162550093243
45,bernoulli,1,32,0.1,pca,32,0.6111111111111112,0.7223529901064117
46,bernoulli,1,32,0.1,pca,32,0.4608516483516484,0.5779918311079709
47,bernoulli,1,32,0.1,pca,32,0.6906565656565656,0.5243942001246819
48,bernoulli,1,32,0.1,pca,32,0.477946017116524,0.6864197219926362
49,bernoulli,1,32,0.1,pca,32,0.4776785714285714,0.5186515186082744
5,bernoulli,1,32,0.1,pca,32,0.6429918290383406,0.6915246463418787
6,bernoulli,1,32,0.1,pca,32,0.5814393939393939,0.5976963902376412
7,bernoulli,1,32,0.1,pca,32,0.4891304347826086,0.6287346362896916
8,bernoulli,1,32,0.1,pca,32,0.48046875,0.6216656912505378
9,bernoulli,1,32,0.1,pca,32,0.4851876234364714,0.642897065849272
