seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,64,1.0,raw,64,0.6694873242539832,0.4387032957025405
46,beta,1,64,1.0,raw,64,0.6642146504981626,0.4391736477032202
39,beta,1,64,1.0,raw,64,0.647108602376792,0.434673871334728
42,beta,1,64,1.0,raw,64,0.6869144477317555,0.4280157339622117
35,beta,1,64,1.0,raw,64,0.6873068086883877,0.4165840027189412
7,beta,1,64,1.0,raw,64,0.6711668273866923,0.4346162750283385
18,beta,1,64,1.0,raw,64,0.6978221471309028,0.4328533759249977
31,beta,1,64,1.0,raw,64,0.6353150831243615,0.4519921644489552
43,beta,1,64,1.0,raw,64,0.657098684751029,0.4389812564009269
19,beta,1,64,1.0,raw,64,0.6323578821618898,0.4418828467410224
23,beta,1,64,1.0,raw,64,0.6606041310439822,0.4383831136989784
3,beta,1,64,1.0,raw,64,0.6057633864019034,0.4568650032964114
15,beta,1,64,1.0,raw,64,0.6591397236319401,0.4388714310118763
11,beta,1,64,1.0,raw,64,0.6853068739283673,0.4271258201245167
47,beta,1,64,1.0,raw,64,0.7203441523783567,0.4067712704032995
14,beta,1,64,1.0,raw,64,0.6246036246036246,0.4518547834725477
27,beta,1,64,1.0,raw,64,0.6107814846339623,0.4570305816123835
2,beta,1,64,1.0,raw,64,0.6154952198270612,0.4511027427651689
6,beta,1,64,1.0,raw,64,0.7080119870333428,0.4277470382139759
30,beta,1,64,1.0,raw,64,0.6854946158351731,0.4384163218282186
22,beta,1,64,1.0,raw,64,0.709245271538836,0.4165496979883253
34,beta,1,64,1.0,raw,64,0.6533163146969118,0.4365140158641385
26,beta,1,64,1.0,raw,64,0.6524322989668163,0.4342485586877072
38,beta,1,64,1.0,raw,64,0.6144484707270761,0.450707894741561
10,beta,1,64,1.0,raw,64,0.6440185686450665,0.4350948297242955
40,beta,1,64,1.0,raw,64,0.6734625941629031,0.4288954978387275
28,beta,1,64,1.0,raw,64,0.6795171455437059,0.4392034711592464
16,beta,1,64,1.0,raw,64,0.6914991635131214,0.423781133059442
32,beta,1,64,1.0,raw,64,0.6070704252794161,0.4512188214074073
24,beta,1,64,1.0,raw,64,0.6651104041916168,0.4326869314218367
36,beta,1,64,1.0,raw,64,0.6188413049138645,0.4574987677521083
4,beta,1,64,1.0,raw,64,0.6535329470173228,0.4404236143924154
8,beta,1,64,1.0,raw,64,0.657690944156102,0.4455780943839666
44,beta,1,64,1.0,raw,64,0.6409143851268669,0.4386827625475923
20,beta,1,64,1.0,raw,64,0.626118999042345,0.4371469299164969
48,beta,1,64,1.0,raw,64,0.6002695267322424,0.4596001086483504
12,beta,1,64,1.0,raw,64,0.6480663489336468,0.4323789573536858
45,beta,1,64,1.0,raw,64,0.6431755488353283,0.445670184991887
41,beta,1,64,1.0,raw,64,0.6612703213723695,0.4423583068123318
21,beta,1,64,1.0,raw,64,0.6539620902601673,0.4378000831068491
33,beta,1,64,1.0,raw,64,0.6632000137359296,0.4324788201664215
17,beta,1,64,1.0,raw,64,0.6332956511640557,0.447916348775115
13,beta,1,64,1.0,raw,64,0.6658231466974637,0.4373096324373585
9,beta,1,64,1.0,raw,64,0.6010777815226753,0.4629475522346276
1,beta,1,64,1.0,raw,64,0.6314353693445853,0.4533763057078872
37,beta,1,64,1.0,raw,64,0.6771785922047702,0.4340799029097499
25,beta,1,64,1.0,raw,64,0.6367153699905688,0.4431544767295459
49,beta,1,64,1.0,raw,64,0.6400980840850237,0.4482649919946271
29,beta,1,64,1.0,raw,64,0.6601362567696479,0.4342022998462496
5,beta,1,64,1.0,raw,64,0.6896692219961379,0.4113574829927433
