seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_2pl,rmse_2pl
2,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5192924791810115,0.4681516325012282
1,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.561761699981418,0.4569060162193452
0,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5275567282739413,0.470993601337429
3,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5136392948434063,0.4752590928429408
4,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4958146891619292,0.4729291900231365
39,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4953727116213485,0.4750451179459102
6,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4865463667408242,0.4739431721145288
10,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.484745605753467,0.4759433664322282
34,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,5,2,0.5061918828105517,0.4638648906450125
18,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5160958288385473,0.4657991992316236
26,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5292911774282506,0.4685195356304089
42,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4000213782854319,0.4820734997847896
22,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5254493813861754,0.4700013782349121
38,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5127652008549817,0.4762059895012202
46,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5602222440682741,0.4690869709623143
14,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4874792422084425,0.473776207679601
7,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4801347121660907,0.4707914087596596
15,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4729639088821815,0.472728676409363
23,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.497501522653475,0.4716316024880262
31,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5126752918736426,0.4706708018494537
35,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5298984249209047,0.4691260577758361
43,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5538310779761455,0.4581479832087048
30,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.4799248259090253,0.4717141843703081
27,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4675444798665673,0.4752002068270288
19,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4424806566906248,0.478930779804333
11,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.436223998459168,0.4714977000201652
47,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.542920927984865,0.4622658001266129
12,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5251869409660107,0.4652384196505182
8,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5214121230581785,0.4734981070020433
48,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5334883471606722,0.4617242402913746
24,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5172657240116817,0.4726077914027154
40,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5049045062208163,0.4757752247446072
28,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.464249886000912,0.470343741459701
16,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5002154129170758,0.4676565768938232
32,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4997839420376627,0.4674372888771924
44,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5528033915077366,0.4667452540245747
45,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5141728256243876,0.4774853416759393
36,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5631967444302334,0.4669581976454361
33,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5178450231576037,0.4717237716513656
9,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.529708514289717,0.4658874527311177
20,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4620036496066527,0.473611748610422
17,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5111813308990474,0.4729499377367886
37,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5646117476220583,0.466166337768135
5,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.4655851300044409,0.4655408520796265
41,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.54256003881297,0.4630948674416106
13,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5570663015657935,0.4662925837299863
25,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5005164522009107,0.4708831727675858
21,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5134313428999693,0.4796240133961861
49,beta,1,32,0.9,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5553196483441447,0.4740155590708807
