seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,64,1.0,raw,64,0.5933402797859758,0.6620118511023687
34,bernoulli,1,64,1.0,raw,64,0.594594770900741,0.5824143857621533
15,bernoulli,1,64,1.0,raw,64,0.5762863279542301,0.6102176610933325
35,bernoulli,1,64,1.0,raw,64,0.5855770378326769,0.5012091678531359
23,bernoulli,1,64,1.0,raw,64,0.6085237662676926,0.4980629413481672
19,bernoulli,1,64,1.0,raw,64,0.5702337287402665,0.6105486986324633
3,bernoulli,1,64,1.0,raw,64,0.5519242743753556,0.6282941315342421
10,bernoulli,1,64,1.0,raw,64,0.5794198975603496,0.6259411639650534
46,bernoulli,1,64,1.0,raw,64,0.5973713049644374,0.6270467385252481
6,bernoulli,1,64,1.0,raw,64,0.589678624014439,0.5552114510463568
39,bernoulli,1,64,1.0,raw,64,0.6190713616999216,0.6409716714856872
7,bernoulli,1,64,1.0,raw,64,0.6171125712961509,0.5267621541931664
47,bernoulli,1,64,1.0,raw,64,0.5634258200265082,0.5917468159972294
27,bernoulli,1,64,1.0,raw,64,0.5819835717300892,0.6483667863642176
2,bernoulli,1,64,1.0,raw,64,0.5356800328827183,0.6023991451692405
38,bernoulli,1,64,1.0,raw,64,0.5754287486666616,0.6110781563798321
22,bernoulli,1,64,1.0,raw,64,0.5765318243979325,0.6100512444749765
11,bernoulli,1,64,1.0,raw,64,0.5493754762811964,0.6390187432714655
18,bernoulli,1,64,1.0,raw,64,0.5951391158764431,0.602414827816369
31,bernoulli,1,64,1.0,raw,64,0.5687640765765766,0.6617875343792098
26,bernoulli,1,64,1.0,raw,64,0.5417391137211764,0.6334103244697685
30,bernoulli,1,64,1.0,raw,64,0.5744940880389796,0.5627227183337795
43,bernoulli,1,64,1.0,raw,64,0.5763016184807045,0.6253529982294495
14,bernoulli,1,64,1.0,raw,64,0.5030202530202531,0.6053163398144294
1,bernoulli,1,64,1.0,raw,64,0.6172065876054872,0.6405299511621013
40,bernoulli,1,64,1.0,raw,64,0.5743220048060419,0.6408640020255298
24,bernoulli,1,64,1.0,raw,64,0.5853379179141716,0.669016122898838
42,bernoulli,1,64,1.0,raw,64,0.5828079148025208,0.5027441478807867
20,bernoulli,1,64,1.0,raw,64,0.5778086008521741,0.6595618828349759
36,bernoulli,1,64,1.0,raw,64,0.5664072102789532,0.6336769040030097
8,bernoulli,1,64,1.0,raw,64,0.5848166425593465,0.5175869347164458
48,bernoulli,1,64,1.0,raw,64,0.5853997526594832,0.6351053355926106
16,bernoulli,1,64,1.0,raw,64,0.6051457833035985,0.4550512084859384
44,bernoulli,1,64,1.0,raw,64,0.5952518908399309,0.648819041317735
28,bernoulli,1,64,1.0,raw,64,0.6190651185488478,0.6202575284492536
32,bernoulli,1,64,1.0,raw,64,0.5770896434454541,0.5951333745164081
4,bernoulli,1,64,1.0,raw,64,0.5707081264698197,0.6346514320361586
12,bernoulli,1,64,1.0,raw,64,0.5669833822432881,0.5665696007209442
5,bernoulli,1,64,1.0,raw,64,0.6083169170155134,0.5791457675575326
9,bernoulli,1,64,1.0,raw,64,0.5930000374489758,0.6211060336835611
21,bernoulli,1,64,1.0,raw,64,0.6358033659716351,0.6501463926962008
33,bernoulli,1,64,1.0,raw,64,0.5770743042250861,0.6732252215667714
25,bernoulli,1,64,1.0,raw,64,0.6528166589320199,0.6636092714955993
49,bernoulli,1,64,1.0,raw,64,0.5733517764946199,0.6435717752645347
37,bernoulli,1,64,1.0,raw,64,0.6076352530541012,0.5126304076755308
17,bernoulli,1,64,1.0,raw,64,0.5645386776351671,0.6477913912229083
29,bernoulli,1,64,1.0,raw,64,0.602588427939398,0.6046193471348178
45,bernoulli,1,64,1.0,raw,64,0.6288178536720811,0.5906934365480859
41,bernoulli,1,64,1.0,raw,64,0.6186739724879882,0.6195302513470484
13,bernoulli,1,64,1.0,raw,64,0.5742983994350115,0.6709425688198102
