seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
1,bernoulli,1,max,1.0,1.0,raw,none,,2,0.4326149830643609,0.6667653328539141,0.3596799427435,0.8915409539409971
4,bernoulli,1,max,1.0,1.0,raw,none,,2,0.4348630968971984,0.6648237842909974,0.3569235950327159,0.8937801211022779
1,bernoulli,1,max,1.0,1.0,raw,none,,3,0.4337399554120212,0.6610758680912266,0.359684541327192,0.8914013948301911
2,bernoulli,1,max,1.0,1.0,raw,none,,2,0.4195794417053389,0.6671191251590723,0.3587102131595835,0.8937755636727102
1,bernoulli,1,max,1.0,1.0,raw,none,,4,0.4344429086527681,0.659305976474214,0.3593034258347098,0.8918536216886271
4,bernoulli,1,max,1.0,1.0,raw,none,,3,0.4363164901889734,0.6674752994425126,0.3606414249388652,0.8888349397921216
2,bernoulli,1,max,1.0,1.0,raw,none,,3,0.4216103430054284,0.6654617754394734,0.3614781248773735,0.8906502976097771
3,bernoulli,1,max,1.0,1.0,raw,none,,2,0.4268905642675466,0.6844748493420244,0.3604282618000711,0.8926635837571639
1,bernoulli,1,max,1.0,1.0,raw,none,,5,0.4353420135012145,0.6543173412779947,0.3588917426970848,0.8920780922286846
4,bernoulli,1,max,1.0,1.0,raw,none,,4,0.4368347150486519,0.6585196224540487,0.3576948863801066,0.8925323694580605
2,bernoulli,1,max,1.0,1.0,raw,none,,4,0.42245769878668,0.6639211000798232,0.3598359510377482,0.892678086520378
3,bernoulli,1,max,1.0,1.0,raw,none,,3,0.4286679743830389,0.6834743573976141,0.3631708531146425,0.8899666172622541
1,bernoulli,1,max,1.0,1.0,raw,none,,6,0.4358220279034489,0.6521047359769879,0.3601837387682894,0.8910031239105051
4,bernoulli,1,max,1.0,1.0,raw,none,,5,0.4375655431697463,0.6594797013854391,0.3594457929792432,0.8910515439853908
0,bernoulli,1,max,1.0,1.0,raw,none,,2,0.4383292683562773,0.6536421234224767,0.3545260032309281,0.8978210678210677
2,bernoulli,1,max,1.0,1.0,raw,none,,5,0.4232916359033857,0.6599815871283317,0.3594363201734229,0.8928504433863071
3,bernoulli,1,max,1.0,1.0,raw,none,,4,0.4298968238748289,0.6797641741483212,0.3613995868020791,0.8916475722782851
4,bernoulli,1,max,1.0,1.0,raw,none,,6,0.4378785471139558,0.6588728818237015,0.3590266778737643,0.8913615081490024
