seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
7,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5325293674283509,0.4600035856200496,27,2,30,2
3,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5071963893952751,0.4431098033897981,5,2,30,2
2,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5220341520000997,0.4415559430455578,13,2,30,2
1,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.508442084059368,0.4462488102028851,19,2,30,2
5,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5104679450270855,0.4622609648438202,14,2,30,2
6,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5302991361462126,0.4495211868565257,5,2,30,2
10,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5163090939130024,0.4496197942061747,2,2,30,2
0,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5296715816587685,0.4539537414813399,25,2,30,2
4,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5528619842940232,0.4447192540361921,22,2,30,2
8,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4989053574262139,0.4607935858595499,5,2,30,2
18,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5188455506886989,0.4532587741827336,14,2,30,2
39,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5117441558441558,0.4626932970987775,26,2,30,2
43,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5038211741940797,0.4432488694464331,12,2,30,2
15,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5470124096150089,0.4564415314125608,26,2,30,2
11,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5425608676405489,0.4490295177444622,15,2,30,2
14,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5380672841385108,0.4434709954599076,23,2,30,2
34,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5059403313345298,0.4547827257153268,14,2,30,2
27,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.507010717080526,0.4521511399124492,15,2,30,2
23,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5564011150234742,0.4418121935602815,22,2,30,2
22,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5236084233187143,0.4482486200806057,7,2,30,2
35,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5291593202076599,0.4516395028005851,17,2,30,2
38,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5272643435474135,0.4456714889706048,16,2,30,2
47,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5655724273541621,0.4532425168993015,26,2,30,2
42,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5308242530706395,0.4354720115471043,12,2,30,2
46,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4903340859265076,0.4640778073441766,23,2,30,2
31,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5407711464147702,0.4434154995924004,9,2,30,2
26,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5500893746040365,0.4573568993474343,5,2,30,2
19,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5134180790960452,0.4495912085872492,15,2,30,2
30,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5372217912940623,0.4384077056310244,18,2,30,2
25,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5106989284007918,0.4480755232255125,10,2,30,2
21,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5073803576043218,0.4559969160912617,12,2,30,2
13,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5204115616736976,0.4484679042331582,30,2,30,2
24,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5289690855244652,0.4466880167062369,25,2,30,2
20,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5322531882145999,0.449098852991692,25,2,30,2
12,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5167110095524192,0.4491271049891851,12,2,30,2
45,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5009937581884784,0.4582196947306702,11,2,30,2
17,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5172212119973848,0.4455775760278451,12,2,30,2
40,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5246041299233986,0.4528105071914449,13,2,30,2
9,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5384290663158529,0.4474002851975989,9,2,30,2
33,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5125050183873713,0.4437902096543059,6,2,30,2
16,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5165283309925633,0.4404595612335098,27,2,30,2
48,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5316568359113552,0.4574337841278605,25,2,30,2
36,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5034949518820486,0.4544782491332689,28,2,30,2
37,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5039754727254728,0.4626120843906232,27,2,30,2
44,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5210960546760646,0.4520057964048234,9,2,30,2
49,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5377051260362037,0.4563870903363308,19,2,30,2
41,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5231733128834355,0.4469442754015074,21,2,30,2
28,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.516140294038788,0.4524066591413139,11,2,30,2
32,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5328249667872309,0.4589214038262649,11,2,30,2
29,beta,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5004766314413335,0.44498098314027246,18,2,30,2
