seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
15,bernoulli,1,none,1.0,raw,1,0.5,0.2720044184275044
39,bernoulli,1,none,1.0,raw,1,0.5,0.2837970556615519
43,bernoulli,1,none,1.0,raw,1,0.5,0.2789259895584101
30,bernoulli,1,none,1.0,raw,1,0.5,0.2556086323494881
27,bernoulli,1,none,1.0,raw,1,0.5,0.2628829031004332
34,bernoulli,1,none,1.0,raw,1,0.5,0.2565183089667094
46,bernoulli,1,none,1.0,raw,1,0.5,0.2628801539292686
18,bernoulli,1,none,1.0,raw,1,0.5,0.2528565496208946
42,bernoulli,1,none,1.0,raw,1,0.5,0.2549024113979517
6,bernoulli,1,none,1.0,raw,1,0.5,0.2755626249557492
35,bernoulli,1,none,1.0,raw,1,0.5,0.2639989731346013
26,bernoulli,1,none,1.0,raw,1,0.5,0.2701620377758451
11,bernoulli,1,none,1.0,raw,1,0.5,0.2602574417990602
10,bernoulli,1,none,1.0,raw,1,0.5,0.2710321075978319
2,bernoulli,1,none,1.0,raw,1,0.5,0.2491970653726423
47,bernoulli,1,none,1.0,raw,1,0.5,0.2445502011813457
22,bernoulli,1,none,1.0,raw,1,0.5,0.2839857534299032
3,bernoulli,1,none,1.0,raw,1,0.5,0.2601267663326538
7,bernoulli,1,none,1.0,raw,1,0.5,0.2603345248692271
14,bernoulli,1,none,1.0,raw,1,0.5,0.2687362473317996
31,bernoulli,1,none,1.0,raw,1,0.5,0.2542235519246396
23,bernoulli,1,none,1.0,raw,1,0.5,0.2750493904756783
38,bernoulli,1,none,1.0,raw,1,0.5,0.276476215113867
19,bernoulli,1,none,1.0,raw,1,0.5,0.2602892452674094
32,bernoulli,1,none,1.0,raw,1,0.5,0.2568542560963275
24,bernoulli,1,none,1.0,raw,1,0.5,0.2896576373850757
0,bernoulli,1,none,1.0,raw,1,0.5,0.2815675399913463
16,bernoulli,1,none,1.0,raw,1,0.5,0.2756180331588804
48,bernoulli,1,none,1.0,raw,1,0.5,0.2502041370702748
40,bernoulli,1,none,1.0,raw,1,0.5,0.2687005773832693
36,bernoulli,1,none,1.0,raw,1,0.5,0.2628591515801405
12,bernoulli,1,none,1.0,raw,1,0.5,0.2591330922607229
17,bernoulli,1,none,1.0,raw,1,0.5,0.2639484650233215
28,bernoulli,1,none,1.0,raw,1,0.5,0.2972757245026161
4,bernoulli,1,none,1.0,raw,1,0.5,0.2610208971986264
44,bernoulli,1,none,1.0,raw,1,0.5,0.2461411415365409
20,bernoulli,1,none,1.0,raw,1,0.5,0.2630828777948092
9,bernoulli,1,none,1.0,raw,1,0.5,0.2573309215273481
33,bernoulli,1,none,1.0,raw,1,0.5,0.2870891070834946
37,bernoulli,1,none,1.0,raw,1,0.5,0.2670951159303836
8,bernoulli,1,none,1.0,raw,1,0.5,0.2639758724120195
1,bernoulli,1,none,1.0,raw,1,0.5,0.2783137538204053
25,bernoulli,1,none,1.0,raw,1,0.5,0.2846084061301675
41,bernoulli,1,none,1.0,raw,1,0.5,0.2532782491027289
29,bernoulli,1,none,1.0,raw,1,0.5,0.2810130445686922
45,bernoulli,1,none,1.0,raw,1,0.5,0.2785589299502778
13,bernoulli,1,none,1.0,raw,1,0.5,0.2577592187790558
21,bernoulli,1,none,1.0,raw,1,0.5,0.257986920050141
5,bernoulli,1,none,1.0,raw,1,0.5,0.2614531664065487
49,bernoulli,1,none,1.0,raw,1,0.5,0.2582434895369666
