seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
3,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5163826712581479,0.4522447751198369,30,2,30,2
2,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4956600963487939,0.440445487337426,8,2,30,2
6,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5221516302081086,0.4514539588178787,17,2,30,2
1,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.517129391822478,0.4529236971190482,24,2,30,2
5,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.51560119073453,0.4419225357202325,17,2,30,2
0,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5078360163066359,0.4567021383161124,13,2,30,2
4,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5374389385659878,0.4555933086796863,4,2,30,2
10,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5026660852810951,0.4487632100278152,26,2,30,2
11,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5363030294201906,0.4546254571225897,8,2,30,2
7,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5074323926421056,0.4452552089311503,6,2,30,2
27,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5187208493491593,0.4591289049216699,22,2,30,2
47,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5166796816133054,0.443249945222622,12,2,30,2
46,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5169866225298714,0.4520539582578247,29,2,30,2
22,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5190381707905876,0.4499970204201707,16,2,30,2
18,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5217545957904325,0.4550726894332368,18,2,30,2
39,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5268377704620817,0.4452035670307214,21,2,30,2
26,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5162510687353234,0.4508955633710828,29,2,30,2
30,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5329807752373813,0.461923853183724,3,2,30,2
34,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5144799219185723,0.4526656552049706,13,2,30,2
14,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4757272368939692,0.447018500942606,21,2,30,2
19,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5284077758183622,0.4447385535887377,10,2,30,2
31,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5111335159769208,0.4467426724347962,20,2,30,2
42,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5017537303926148,0.4551564096070103,15,2,30,2
15,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5211759109930536,0.4504275932921662,23,2,30,2
29,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5237853225274609,0.4517004871404207,18,2,30,2
9,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4970961594661731,0.4469390409771377,23,2,30,2
38,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5307541757402472,0.4443880658435323,20,2,30,2
35,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.536940415532499,0.4519606132183714,13,2,30,2
23,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.530335704066187,0.4470721163532068,28,2,30,2
43,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5109624112258321,0.449701812415641,14,2,30,2
45,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5103226561726115,0.4490306958196388,19,2,30,2
32,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5123166225073211,0.4530151003716559,22,2,30,2
49,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5089316392918265,0.4594488674901259,16,2,30,2
37,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4997364624944518,0.4513114449098175,13,2,30,2
33,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5140834365812924,0.4472869301598333,18,2,30,2
17,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4992997256515775,0.4588952647613043,8,2,30,2
28,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5235401057771807,0.4557270449634391,5,2,30,2
40,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5134342816355665,0.4454048295257684,30,2,30,2
