seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,16,1.0,raw,16,0.5784738835725678,0.5752003382931167
35,beta,1,16,1.0,raw,16,0.6235076010381906,0.4730275957382591
19,beta,1,16,1.0,raw,16,0.6356323515116166,0.614117410742952
3,beta,1,16,1.0,raw,16,0.6434928102039332,0.554598035447926
27,beta,1,16,1.0,raw,16,0.6200847763347763,0.4821484984214192
7,beta,1,16,1.0,raw,16,0.6372606202002528,0.6489794660855344
38,beta,1,16,1.0,raw,16,0.5762908430818878,0.5103678744862993
43,beta,1,16,1.0,raw,16,0.5702310510002817,0.6020209064481178
46,beta,1,16,1.0,raw,16,0.5888157894736843,0.4722792643178
39,beta,1,16,1.0,raw,16,0.5992447269043014,0.5819482424128297
31,beta,1,16,1.0,raw,16,0.5595884868801295,0.5774891681811282
23,beta,1,16,1.0,raw,16,0.5763125763125763,0.5987008882183077
47,beta,1,16,1.0,raw,16,0.529876893939394,0.5912249479974587
15,beta,1,16,1.0,raw,16,0.5378704451459756,0.5799460726364503
26,beta,1,16,1.0,raw,16,0.5943707833583208,0.63369710340333
11,beta,1,16,1.0,raw,16,0.6066745987308697,0.5930080043982634
34,beta,1,16,1.0,raw,16,0.5659433531292828,0.5785728215103269
42,beta,1,16,1.0,raw,16,0.6192390889426136,0.4866490664739776
30,beta,1,16,1.0,raw,16,0.5351367207427813,0.5996319645407014
14,beta,1,16,1.0,raw,16,0.5526801215277778,0.6879878047510992
2,beta,1,16,1.0,raw,16,0.5790276172441777,0.5622276335508394
18,beta,1,16,1.0,raw,16,0.5935819892473119,0.5183405892159678
22,beta,1,16,1.0,raw,16,0.5928366629670736,0.5849096310743994
6,beta,1,16,1.0,raw,16,0.5648122456529782,0.5264631194558951
10,beta,1,16,1.0,raw,16,0.6509719621847768,0.4829180401504684
12,beta,1,16,1.0,raw,16,0.6184146539147349,0.5826599258875677
32,beta,1,16,1.0,raw,16,0.5632697444625676,0.547257099180499
44,beta,1,16,1.0,raw,16,0.6086538461538461,0.5697385434266369
24,beta,1,16,1.0,raw,16,0.5526761756814009,0.5149930491487621
8,beta,1,16,1.0,raw,16,0.5674848059841047,0.6205103311316478
36,beta,1,16,1.0,raw,16,0.5834507372968911,0.6313741137042006
28,beta,1,16,1.0,raw,16,0.6115293510635803,0.4702086482922343
16,beta,1,16,1.0,raw,16,0.5812282229965158,0.4861036954798539
40,beta,1,16,1.0,raw,16,0.6143455985095483,0.4775735105481615
4,beta,1,16,1.0,raw,16,0.5424174733184414,0.6505822022696431
20,beta,1,16,1.0,raw,16,0.6050629058441559,0.6504150935888563
48,beta,1,16,1.0,raw,16,0.5882066615673458,0.502213288210613
1,beta,1,16,1.0,raw,16,0.6232258812615955,0.5827621121139972
21,beta,1,16,1.0,raw,16,0.683411899903844,0.4928169161756536
9,beta,1,16,1.0,raw,16,0.5937347038668624,0.6203399738598273
33,beta,1,16,1.0,raw,16,0.5706360946745562,0.5965810841003183
25,beta,1,16,1.0,raw,16,0.5455198668818072,0.5661052035363633
13,beta,1,16,1.0,raw,16,0.5845581395348838,0.5942800063668702
45,beta,1,16,1.0,raw,16,0.6366944979661743,0.6483638675661374
17,beta,1,16,1.0,raw,16,0.5474865431986133,0.5122291989252447
5,beta,1,16,1.0,raw,16,0.627427068388331,0.6410740697277293
49,beta,1,16,1.0,raw,16,0.5620958208747653,0.567361013811161
29,beta,1,16,1.0,raw,16,0.6220939665762696,0.595458984375
41,beta,1,16,1.0,raw,16,0.5777735189133508,0.5355502717670702
37,beta,1,16,1.0,raw,16,0.6200887567090314,0.4867064754597691
