seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,32,0.3,pca,32,0.5970159151193635,0.6171788082235086
1,bernoulli,1,32,0.3,pca,32,0.6205766710353866,0.6528916028617866
10,bernoulli,1,32,0.3,pca,32,0.5273448773448773,0.5684082429727082
11,bernoulli,1,32,0.3,pca,32,0.5758295402071377,0.5883175639865967
12,bernoulli,1,32,0.3,pca,32,0.5492729201772453,0.6126793987918052
13,bernoulli,1,32,0.3,pca,32,0.5164026095060578,0.686837006716527
14,bernoulli,1,32,0.3,pca,32,0.6401048492791612,0.64680272587778
15,bernoulli,1,32,0.3,pca,32,0.5982900136798907,0.5893140523875714
16,bernoulli,1,32,0.3,pca,32,0.5876219100778999,0.6413289830902267
17,bernoulli,1,32,0.3,pca,32,0.6315708101422387,0.4585935673883909
18,bernoulli,1,32,0.3,pca,32,0.5688339438339438,0.4969846430551198
19,bernoulli,1,32,0.3,pca,32,0.550330687830688,0.6053981124527147
2,bernoulli,1,32,0.3,pca,32,0.5909763313609467,0.6713948641196237
20,bernoulli,1,32,0.3,pca,32,0.5762375633278398,0.6326168370047173
21,bernoulli,1,32,0.3,pca,32,0.6255264603552464,0.6316143985887581
22,bernoulli,1,32,0.3,pca,32,0.577816380364151,0.5968501570160122
23,bernoulli,1,32,0.3,pca,32,0.6493506493506493,0.5966156770675893
24,bernoulli,1,32,0.3,pca,32,0.6279680156259537,0.6732819043322518
25,bernoulli,1,32,0.3,pca,32,0.5670103092783504,0.5762032193208829
26,bernoulli,1,32,0.3,pca,32,0.5498010407101317,0.5906074077266941
27,bernoulli,1,32,0.3,pca,32,0.598458904109589,0.6187586764488315
28,bernoulli,1,32,0.3,pca,32,0.6005660128998288,0.6381297245654026
29,bernoulli,1,32,0.3,pca,32,0.5677857767610845,0.7094517788109191
3,bernoulli,1,32,0.3,pca,32,0.637924178154825,0.5832998799767805
30,bernoulli,1,32,0.3,pca,32,0.6208994543059649,0.6201296587313249
31,bernoulli,1,32,0.3,pca,32,0.6197959746346843,0.5574283046124374
32,bernoulli,1,32,0.3,pca,32,0.5783730158730158,0.6143856431072168
33,bernoulli,1,32,0.3,pca,32,0.7161578555472822,0.5422874952115054
34,bernoulli,1,32,0.3,pca,32,0.6529559748427674,0.6442784825217606
35,bernoulli,1,32,0.3,pca,32,0.5667892156862746,0.6109089739839898
36,bernoulli,1,32,0.3,pca,32,0.6164874551971326,0.5995752529910255
37,bernoulli,1,32,0.3,pca,32,0.569172932330827,0.5723158257764712
38,bernoulli,1,32,0.3,pca,32,0.637,0.6270319333561116
39,bernoulli,1,32,0.3,pca,32,0.6188755020080321,0.5703649104871018
4,bernoulli,1,32,0.3,pca,32,0.6139150638957016,0.6953245869132464
40,bernoulli,1,32,0.3,pca,32,0.5801587301587301,0.6768039616074286
41,bernoulli,1,32,0.3,pca,32,0.6613238157040883,0.620912057463811
42,bernoulli,1,32,0.3,pca,32,0.5722254844392249,0.6313333295832549
43,bernoulli,1,32,0.3,pca,32,0.5783729536473687,0.6010272133960955
44,bernoulli,1,32,0.3,pca,32,0.6457874155705653,0.6058277665433004
45,bernoulli,1,32,0.3,pca,32,0.6158745712885839,0.6870707559060918
46,bernoulli,1,32,0.3,pca,32,0.5048898071625344,0.6555331492927731
47,bernoulli,1,32,0.3,pca,32,0.5830965909090908,0.636120216495566
48,bernoulli,1,32,0.3,pca,32,0.6710875331564987,0.601321828679598
49,bernoulli,1,32,0.3,pca,32,0.5244472789115646,0.6083143736440944
5,bernoulli,1,32,0.3,pca,32,0.6083653846153847,0.6349844218017783
6,bernoulli,1,32,0.3,pca,32,0.6549533720773077,0.6448275723009778
7,bernoulli,1,32,0.3,pca,32,0.6420902950586562,0.5054451561068809
8,bernoulli,1,32,0.3,pca,32,0.5334006734006735,0.6055957045816628
9,bernoulli,1,32,0.3,pca,32,0.5709312977099236,0.6723443321599618
