seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,32,0.9,pca,32,0.6113094345282737,0.5033597126210212
1,bernoulli,1,32,0.9,pca,32,0.5906493088333223,0.4910001966287642
10,bernoulli,1,32,0.9,pca,32,0.5961873088041312,0.5385122669933776
11,bernoulli,1,32,0.9,pca,32,0.5968813794900751,0.4926465936035625
12,bernoulli,1,32,0.9,pca,32,0.6184987261542286,0.5223587934522674
13,bernoulli,1,32,0.9,pca,32,0.5683850931677019,0.4901588503349383
14,bernoulli,1,32,0.9,pca,32,0.6406916291839477,0.4877802605639399
15,bernoulli,1,32,0.9,pca,32,0.6039893944999384,0.5113306685137452
16,bernoulli,1,32,0.9,pca,32,0.634723354161007,0.4836966933468439
17,bernoulli,1,32,0.9,pca,32,0.5621692271431938,0.5259099612899847
18,bernoulli,1,32,0.9,pca,32,0.6220242485029057,0.4963140073810279
19,bernoulli,1,32,0.9,pca,32,0.6300147819660015,0.5265455067776219
2,bernoulli,1,32,0.9,pca,32,0.629094427244582,0.4786463033558306
20,bernoulli,1,32,0.9,pca,32,0.6396256419234361,0.4743345116184922
21,bernoulli,1,32,0.9,pca,32,0.6421904677113011,0.6452057055020628
22,bernoulli,1,32,0.9,pca,32,0.62699808853655,0.4810691276857967
23,bernoulli,1,32,0.9,pca,32,0.6624727749466073,0.5765854724969872
24,bernoulli,1,32,0.9,pca,32,0.6458917174088474,0.5100034838445264
25,bernoulli,1,32,0.9,pca,32,0.6248656235069279,0.4798635377222963
26,bernoulli,1,32,0.9,pca,32,0.5931857075416027,0.5189419322393702
27,bernoulli,1,32,0.9,pca,32,0.6066987579401089,0.6096322665865758
28,bernoulli,1,32,0.9,pca,32,0.5901935743087144,0.5400848921080508
29,bernoulli,1,32,0.9,pca,32,0.5555086690652807,0.5810259130710124
3,bernoulli,1,32,0.9,pca,32,0.5972060450760003,0.5224265684427829
30,bernoulli,1,32,0.9,pca,32,0.611374372924985,0.6267291468136206
31,bernoulli,1,32,0.9,pca,32,0.601253567060742,0.590994564873736
32,bernoulli,1,32,0.9,pca,32,0.6139875421570652,0.4319680124533328
33,bernoulli,1,32,0.9,pca,32,0.6471627321995096,0.4991442987507137
34,bernoulli,1,32,0.9,pca,32,0.6193808049535604,0.4627681199868952
35,bernoulli,1,32,0.9,pca,32,0.6375155370329751,0.5295928465406181
36,bernoulli,1,32,0.9,pca,32,0.64917290886392,0.4597293084255687
37,bernoulli,1,32,0.9,pca,32,0.596563251422204,0.4911553747707295
38,bernoulli,1,32,0.9,pca,32,0.6291652077497667,0.4961716147764325
39,bernoulli,1,32,0.9,pca,32,0.6103328944623111,0.5364138452051637
4,bernoulli,1,32,0.9,pca,32,0.6222599509526504,0.4903784156532556
40,bernoulli,1,32,0.9,pca,32,0.6387728422428738,0.5028568548408371
41,bernoulli,1,32,0.9,pca,32,0.6386318585019019,0.4840336181121651
42,bernoulli,1,32,0.9,pca,32,0.6236785512167515,0.4935499135953796
43,bernoulli,1,32,0.9,pca,32,0.6018942482594242,0.5327624221939535
44,bernoulli,1,32,0.9,pca,32,0.6047065507145043,0.4886673735755076
45,bernoulli,1,32,0.9,pca,32,0.6029498941425546,0.5236617220133817
46,bernoulli,1,32,0.9,pca,32,0.6333940912888281,0.4942959778730687
47,bernoulli,1,32,0.9,pca,32,0.6182735211504757,0.4954990216273436
48,bernoulli,1,32,0.9,pca,32,0.5771547729379054,0.52320882442401
49,bernoulli,1,32,0.9,pca,32,0.6129091465279902,0.4841327061235579
5,bernoulli,1,32,0.9,pca,32,0.6071895424836601,0.447685094972568
6,bernoulli,1,32,0.9,pca,32,0.6068238304093567,0.4963362243894575
7,bernoulli,1,32,0.9,pca,32,0.6153572107163215,0.5259214931234937
8,bernoulli,1,32,0.9,pca,32,0.6025403817914831,0.5033256675544882
9,bernoulli,1,32,0.9,pca,32,0.624870847013983,0.4907829285610852
