seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,8,1.0,pca,8,0.7056568489948574,0.4487347358774686
1,bernoulli,1,8,1.0,pca,8,0.7126869137178417,0.432684624024988
10,bernoulli,1,8,1.0,pca,8,0.6858029839681217,0.4341096815607886
11,bernoulli,1,8,1.0,pca,8,0.6823881447705898,0.4263453989582123
12,bernoulli,1,8,1.0,pca,8,0.6302719200887903,0.4452413033573706
13,bernoulli,1,8,1.0,pca,8,0.6218377976190476,0.4454018352645453
14,bernoulli,1,8,1.0,pca,8,0.7454084221207509,0.4019936454968177
15,bernoulli,1,8,1.0,pca,8,0.6917608286252355,0.418397647734762
16,bernoulli,1,8,1.0,pca,8,0.667948717948718,0.4464927225342158
17,bernoulli,1,8,1.0,pca,8,0.6949939630352002,0.4451764216728258
18,bernoulli,1,8,1.0,pca,8,0.6528088839119075,0.4484604613642838
19,bernoulli,1,8,1.0,pca,8,0.6990701606086221,0.4197494330195039
2,bernoulli,1,8,1.0,pca,8,0.633734939759036,0.4514840767419308
20,bernoulli,1,8,1.0,pca,8,0.6610983102918587,0.4338035419629049
21,bernoulli,1,8,1.0,pca,8,0.7105971951332776,0.4270709043725676
22,bernoulli,1,8,1.0,pca,8,0.69492230854606,0.4053550729914802
23,bernoulli,1,8,1.0,pca,8,0.6870967741935484,0.4193462951546531
24,bernoulli,1,8,1.0,pca,8,0.651986909770921,0.4484875242396951
25,bernoulli,1,8,1.0,pca,8,0.61669921875,0.4588810743596473
26,bernoulli,1,8,1.0,pca,8,0.6503467016491754,0.4497772393939337
27,bernoulli,1,8,1.0,pca,8,0.6070254531792993,0.4760497727597799
28,bernoulli,1,8,1.0,pca,8,0.6880270595866926,0.4350595699003937
29,bernoulli,1,8,1.0,pca,8,0.6288230739450252,0.441321609619149
3,bernoulli,1,8,1.0,pca,8,0.7028070175438597,0.4244868876529268
30,bernoulli,1,8,1.0,pca,8,0.6582947785855915,0.4424311293601246
31,bernoulli,1,8,1.0,pca,8,0.6294990723562153,0.4619276597197231
32,bernoulli,1,8,1.0,pca,8,0.6024868483978957,0.4570343799972948
33,bernoulli,1,8,1.0,pca,8,0.723124300111982,0.4254613602101912
34,bernoulli,1,8,1.0,pca,8,0.6494727842690226,0.4547234983056697
35,bernoulli,1,8,1.0,pca,8,0.7068181818181818,0.4159281822324525
36,bernoulli,1,8,1.0,pca,8,0.63657148189623,0.4541202828435035
37,bernoulli,1,8,1.0,pca,8,0.7174700473669545,0.4220176561546745
38,bernoulli,1,8,1.0,pca,8,0.6700878267973857,0.4220273484547897
39,bernoulli,1,8,1.0,pca,8,0.6449234789100411,0.4459147479983729
4,bernoulli,1,8,1.0,pca,8,0.5567228915662651,0.4512313374229173
40,bernoulli,1,8,1.0,pca,8,0.7118307997356246,0.4099712317829454
41,bernoulli,1,8,1.0,pca,8,0.7159887798036465,0.4286408421383036
42,bernoulli,1,8,1.0,pca,8,0.6833139759969028,0.4417906243837466
43,bernoulli,1,8,1.0,pca,8,0.6592278719397364,0.4296049385514627
44,bernoulli,1,8,1.0,pca,8,0.6511563109501253,0.4432166621875735
45,bernoulli,1,8,1.0,pca,8,0.6426851851851852,0.4574549414641019
46,bernoulli,1,8,1.0,pca,8,0.6831480953738007,0.4315233545967133
47,bernoulli,1,8,1.0,pca,8,0.69423828125,0.4267130289214555
48,bernoulli,1,8,1.0,pca,8,0.5943378741543879,0.4685839676861463
49,bernoulli,1,8,1.0,pca,8,0.6795811026580258,0.4370265510641976
5,bernoulli,1,8,1.0,pca,8,0.5547041887248073,0.4695577813902407
6,bernoulli,1,8,1.0,pca,8,0.7031441790199227,0.431668000194645
7,bernoulli,1,8,1.0,pca,8,0.6386896221903395,0.443692758387427
8,bernoulli,1,8,1.0,pca,8,0.675119752042829,0.4423967910814917
9,bernoulli,1,8,1.0,pca,8,0.6014304915514593,0.4715468415074144
