seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_2pl,rmse_2pl
3,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4604986163427721,0.4799048673710819
2,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5678771689168051,0.4664210478513443
1,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5846431400744276,0.478238582209575
6,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.3871371882086167,0.4950572923777193
0,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.4704926816407412,0.4672025729143237
4,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5448384831460674,0.4685689099511841
12,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4789480152390316,0.4674805937018386
11,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4975099082186066,0.4681587782312119
10,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.4579728187571324,0.4760204265232738
30,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.501987463152785,0.478529700247393
42,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5295476563082198,0.4643946329281879
14,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5290022039671409,0.4744372742629365
38,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5286764705882353,0.4681051428063121
7,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5725500490646465,0.4740475127051999
22,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5244360902255639,0.4702947435797443
18,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5053664921465969,0.4751581543592922
46,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4688416230854739,0.4876882843623343
34,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.6189128770479253,0.4673100447927591
26,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5283329605758087,0.4882107645658872
35,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5514913793103449,0.4836679651259158
39,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4234015254955506,0.4868295681168018
27,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.4783362901636112,0.4740089417431036
23,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5231084179495579,0.4648334277633802
19,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5615919327136423,0.4760117083860591
31,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5641556511121728,0.4595442259096944
15,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,2,0.5967309458218548,0.4561094459480579
43,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5323076923076923,0.4786888431849488
47,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5583866837387963,0.4675932758270003
24,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5007021565082643,0.4868539166323417
40,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5536370464291772,0.4662006353063849
28,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5607869839449541,0.4796679576658028
8,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.6025652870165066,0.4665883767782626
36,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5101423877327491,0.490205543551739
48,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5283687343093284,0.4914310637063135
16,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5516929658178297,0.456979911724753
44,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5792625865618566,0.4571688681226251
32,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.4860428607936913,0.4715751547913417
20,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5209823848238483,0.4792454506195993
21,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.4814728978078307,0.4756081671875368
25,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5234926028759688,0.4551150425683684
33,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.6645344055560632,0.4642778044854761
45,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5112011156607916,0.4819451111380625
9,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.4748241855679873,0.4820366375342316
13,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.49757080078125,0.4830325659036589
41,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.6434610541464293,0.4702615209686138
5,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5680733298078618,0.4724116362340169
37,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5933262357414448,0.4700143134950798
49,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5383580705009277,0.4772580652080001
17,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5262246412666997,0.4656007837232404
29,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.4006299282953961,0.47038266048331684
