seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
42,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.60680781237493,0.4352795075335063,22,2,30,2
48,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6164643190682855,0.403546396948892,2,2,30,2
8,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5790113169521742,0.4310431336693976,9,2,30,2
20,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5804109600168965,0.415049474249,2,2,30,2
36,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,5,0.5856161009949458,0.4323699106698264,2,2,30,2
40,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5821784327012938,0.415741754209233,2,2,30,2
44,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6010044451309512,0.4267347491075083,15,2,30,2
32,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5919977904955085,0.4142562664745929,5,2,30,2
24,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,10,0.5492449932179047,0.445655071934544,3,2,30,2
16,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,5,0.5633008180778881,0.430959881069253,3,2,30,2
9,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6137809171649976,0.4339443885380634,28,2,30,2
25,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5703941594191335,0.4494777430411993,30,2,30,2
13,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5806045113646987,0.4329872012878795,2,2,30,2
28,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5437354005607602,0.4496171925757459,26,2,30,2
29,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5529686966230347,0.4254158622044134,3,2,30,2
21,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.6131143554544121,0.432210175366903,30,2,30,2
45,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5550920357207946,0.4476394090929887,27,2,30,2
33,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5796945957333915,0.4450250835796427,30,2,30,2
37,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5738122744765606,0.4295529935293555,6,2,30,2
17,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5667200622344163,0.4197426346887551,2,2,30,2
49,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,20,0.5673314261128178,0.4322966858752459,6,2,30,2
41,bernoulli,32,none,1.0,1.0,raw,none,,32,32.0,50,0.5969626340920177,0.4125787493645585,6,2,30,2
