seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
35,bernoulli,1,32,1.0,raw,32,0.618501841997544,0.5441851540862463
42,bernoulli,1,32,1.0,raw,32,0.6129573170731707,0.6171349128821749
26,bernoulli,1,32,1.0,raw,32,0.56530685168091,0.6558135715869585
34,bernoulli,1,32,1.0,raw,32,0.6043487517045749,0.6465024455792048
23,bernoulli,1,32,1.0,raw,32,0.5816682635078245,0.6234423778218825
31,bernoulli,1,32,1.0,raw,32,0.5504666146600792,0.5744318404522268
18,bernoulli,1,32,1.0,raw,32,0.597449159515693,0.6385892062099046
10,bernoulli,1,32,1.0,raw,32,0.5901754994651169,0.6623735829064795
30,bernoulli,1,32,1.0,raw,32,0.5373494665725137,0.692746237862654
39,bernoulli,1,32,1.0,raw,32,0.6373372781065089,0.6322684834193074
15,bernoulli,1,32,1.0,raw,32,0.599011600378788,0.4795728720472154
3,bernoulli,1,32,1.0,raw,32,0.5875336021505376,0.5323094854588624
2,bernoulli,1,32,1.0,raw,32,0.5890884529182402,0.685377507603323
6,bernoulli,1,32,1.0,raw,32,0.5707171603115319,0.5588391438574715
47,bernoulli,1,32,1.0,raw,32,0.5840191713406447,0.5999094805385322
27,bernoulli,1,32,1.0,raw,32,0.5779067007435458,0.6437641549637464
19,bernoulli,1,32,1.0,raw,32,0.6187953151143335,0.6062266374786058
7,bernoulli,1,32,1.0,raw,32,0.608483660531071,0.6870427344938912
14,bernoulli,1,32,1.0,raw,32,0.5402714932126697,0.5755170301308838
43,bernoulli,1,32,1.0,raw,32,0.6092876084860173,0.5473474097013838
22,bernoulli,1,32,1.0,raw,32,0.6526594593962498,0.6437428131443061
11,bernoulli,1,32,1.0,raw,32,0.585766778533386,0.6436014578094473
46,bernoulli,1,32,1.0,raw,32,0.5838583831457514,0.6779788453070746
38,bernoulli,1,32,1.0,raw,32,0.5661273271336165,0.6267189467930776
36,bernoulli,1,32,1.0,raw,32,0.5884425901044246,0.6292796477713085
12,bernoulli,1,32,1.0,raw,32,0.588938053097345,0.6268801067292618
28,bernoulli,1,32,1.0,raw,32,0.5616761898105274,0.6334037373544846
48,bernoulli,1,32,1.0,raw,32,0.6041014764851772,0.6599370152229345
44,bernoulli,1,32,1.0,raw,32,0.6281988304093566,0.5843425405126571
16,bernoulli,1,32,1.0,raw,32,0.6123629397899084,0.584574143243914
32,bernoulli,1,32,1.0,raw,32,0.5884201577203835,0.6488043425333532
24,bernoulli,1,32,1.0,raw,32,0.5781002162941601,0.4883644338323495
0,bernoulli,1,32,1.0,raw,32,0.5774457470374297,0.5927412096592115
40,bernoulli,1,32,1.0,raw,32,0.6115914786967418,0.6266408600168866
20,bernoulli,1,32,1.0,raw,32,0.5978710077139375,0.6758565254402699
8,bernoulli,1,32,1.0,raw,32,0.5852852173084254,0.5909181876332664
4,bernoulli,1,32,1.0,raw,32,0.5764343904930367,0.646713492829954
17,bernoulli,1,32,1.0,raw,32,0.5784352592388307,0.4664330760710747
37,bernoulli,1,32,1.0,raw,32,0.5779726585223968,0.6436819549819521
45,bernoulli,1,32,1.0,raw,32,0.602294077804282,0.6108400145118041
5,bernoulli,1,32,1.0,raw,32,0.5991811557607675,0.5807620810402881
41,bernoulli,1,32,1.0,raw,32,0.6172284508957855,0.6172087701922856
9,bernoulli,1,32,1.0,raw,32,0.6176387714849254,0.5185362961663287
21,bernoulli,1,32,1.0,raw,32,0.6289696098874462,0.6342772027911939
33,bernoulli,1,32,1.0,raw,32,0.5745873048763641,0.67654155672356
49,bernoulli,1,32,1.0,raw,32,0.5698535147785386,0.6814614090421985
1,bernoulli,1,32,1.0,raw,32,0.6253521126760563,0.493489103560269
13,bernoulli,1,32,1.0,raw,32,0.6124314494198695,0.6085358490535777
25,bernoulli,1,32,1.0,raw,32,0.5599337748344372,0.6702031915633646
29,bernoulli,1,32,1.0,raw,32,0.6238494411571335,0.630926099148019
