seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,32,0.1,pca,32,0.5774218154080855,0.5430773619555256
1,beta,1,32,0.1,pca,32,0.6183385579937305,0.4960398306793282
10,beta,1,32,0.1,pca,32,0.6126984126984127,0.6999468076454783
11,beta,1,32,0.1,pca,32,0.553191489361702,0.6347384402982977
12,beta,1,32,0.1,pca,32,0.6271929824561403,0.6708193181234395
13,beta,1,32,0.1,pca,32,0.6247582205029014,0.6132847731179283
14,beta,1,32,0.1,pca,32,0.6216216216216216,0.6877116614415962
15,beta,1,32,0.1,pca,32,0.3236677115987461,0.5344538290317216
16,beta,1,32,0.1,pca,32,0.5240775484677924,0.6340154117266393
17,beta,1,32,0.1,pca,32,0.5620370370370371,0.5992072431312453
18,beta,1,32,0.1,pca,32,0.556390977443609,0.6554622008731923
19,beta,1,32,0.1,pca,32,0.4530434782608696,0.5150207388970509
2,beta,1,32,0.1,pca,32,0.6072727272727273,0.4657806443572306
20,beta,1,32,0.1,pca,32,0.4465408805031446,0.5770888709297234
21,beta,1,32,0.1,pca,32,0.6417378917378918,0.4290670770844157
22,beta,1,32,0.1,pca,32,0.4071794871794871,0.4204194248431604
23,beta,1,32,0.1,pca,32,0.6751918158567776,0.5859337361532758
24,beta,1,32,0.1,pca,32,0.5457393483709273,0.513705118358258
25,beta,1,32,0.1,pca,32,0.4713627386438446,0.616882973400094
26,beta,1,32,0.1,pca,32,0.5329981143934632,0.7219764192354888
27,beta,1,32,0.1,pca,32,0.4914965986394557,0.6004113416504006
28,beta,1,32,0.1,pca,32,0.5888634630053394,0.5293864494625862
29,beta,1,32,0.1,pca,32,0.4046717171717171,0.6194756019874166
3,beta,1,32,0.1,pca,32,0.5773535220539829,0.5674074466367267
30,beta,1,32,0.1,pca,32,0.6694373401534527,0.6202763871219434
31,beta,1,32,0.1,pca,32,0.6955810147299509,0.5578091586571216
32,beta,1,32,0.1,pca,32,0.5092063492063492,0.6566962813664049
33,beta,1,32,0.1,pca,32,0.3522727272727273,0.5513344009386002
34,beta,1,32,0.1,pca,32,0.4707730986800754,0.6305052764408607
35,beta,1,32,0.1,pca,32,0.4327731092436974,0.392169094033733
36,beta,1,32,0.1,pca,32,0.6285355122564426,0.6119518328034185
37,beta,1,32,0.1,pca,32,0.4421052631578947,0.6403647336045676
38,beta,1,32,0.1,pca,32,0.5186046511627908,0.4878530837582124
39,beta,1,32,0.1,pca,32,0.6878787878787879,0.7310061594342196
4,beta,1,32,0.1,pca,32,0.531875,0.692675960233658
40,beta,1,32,0.1,pca,32,0.6937340153452685,0.6184583689525937
41,beta,1,32,0.1,pca,32,0.5476673427991887,0.7276744332559456
42,beta,1,32,0.1,pca,32,0.6978275181040158,0.6922918994439011
43,beta,1,32,0.1,pca,32,0.4296675191815856,0.5925334211975334
44,beta,1,32,0.1,pca,32,0.5277777777777777,0.6008560193664628
45,beta,1,32,0.1,pca,32,0.6412037037037037,0.6267565838072737
46,beta,1,32,0.1,pca,32,0.4059065934065934,0.580808879245386
47,beta,1,32,0.1,pca,32,0.6508838383838383,0.6558162072921344
48,beta,1,32,0.1,pca,32,0.5069124423963134,0.6253991044831948
49,beta,1,32,0.1,pca,32,0.40625,0.5186520932196427
5,beta,1,32,0.1,pca,32,0.6920175989943432,0.5428221250744736
6,beta,1,32,0.1,pca,32,0.5902777777777778,0.633902964180321
7,beta,1,32,0.1,pca,32,0.4686700767263427,0.6210686780559517
8,beta,1,32,0.1,pca,32,0.4505208333333333,0.6185914501158031
9,beta,1,32,0.1,pca,32,0.4976958525345622,0.618651910193095
