seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
2,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5375706975491517,0.4547692589155085
3,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4996581196581196,0.4656971222750296
1,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.47232865048957,0.4335068452365028
0,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5535087719298245,0.4851467383491983
5,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4225721784776903,0.4935695378764361
4,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5039669421487604,0.4803005482335151
8,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4740496147658962,0.4667486381347436
6,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5842975206611571,0.4682413520401375
7,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.3447107438016529,0.5143013060331219
10,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4571726656233699,0.4999742203265431
16,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.617311507936508,0.4683698066014237
23,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5601739318316858,0.4541910883114906
14,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5008139534883721,0.4705786164414783
26,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5888916439375155,0.4721879294120204
46,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.680416068866571,0.4738507113690987
30,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4803149606299212,0.4641703367972796
42,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5558088483620398,0.4634656433028095
15,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.3554147072854903,0.4827148227587461
39,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5427626137303557,0.4962349037545471
22,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4240232907588279,0.4637023793625308
34,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5793306399321662,0.4791067714851199
38,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4727615184004636,0.4521291905831971
31,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.6187214611872146,0.4327590744151386
11,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.6622030479605557,0.4642939321215105
27,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5164865423005438,0.4742456148886962
40,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4869667253373564,0.4680982827582721
35,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5435064170493347,0.4608900078051839
24,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5207036760434818,0.4770129529465881
18,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4965631469979296,0.4705990086555577
36,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5777666999002992,0.4404455211694462
32,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4606009070294785,0.4743843487055845
19,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.6541471048513301,0.4411254935171296
33,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4331730769230769,0.4804733090068099
47,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4944173352080059,0.483300231822286
12,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4323899371069182,0.4777295409462523
45,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.6354128214593331,0.4717151478455805
43,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.3477035784728092,0.481957633086609
44,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5952925239183812,0.487388267306179
25,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5195985933613517,0.4700142817914459
41,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.3915289256198347,0.4975134442540001
48,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.6570406337848199,0.4800765289702241
37,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4978074127470415,0.4747970115954428
49,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5958346221259925,0.4459861378386482
20,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4992280446825901,0.4779174023644467
29,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5661938534278959,0.4567252218627725
9,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4120453190220632,0.4788981251859738
28,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.498013723365836,0.4569638846544763
13,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5358182877111242,0.4785311015214866
21,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.6201261213251621,0.4453544764226417
