seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
11,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4805860600627522,0.4500150671396823,18,2,30,2
27,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5605080195498038,0.4295613016860834,4,2,30,2
40,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5345318917106697,0.4564039049150345,25,2,30,2
35,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4750382668079594,0.4450350951435875,11,2,30,2
24,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5428180234005476,0.4634987904153244,12,2,30,2
18,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4814492753623188,0.4546674258595408,14,2,30,2
36,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5319458291791292,0.4352104358734916,24,2,30,2
32,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.51281179138322,0.4418299169351962,17,2,30,2
19,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5278038601982264,0.4346616670404116,7,2,30,2
33,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5252704326923078,0.4376696189682499,7,2,30,2
47,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4959060458192043,0.4614597530070469,28,2,30,2
12,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5055858987090367,0.4708357184977024,3,2,30,2
45,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5313768918420081,0.4538335029492228,26,2,30,2
43,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5512820512820513,0.4365459496071761,12,2,30,2
44,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.492760985521971,0.4933936613828876,7,2,30,2
25,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5085770649283815,0.4565030003968208,2,2,30,2
41,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5768767217630854,0.4779437637906359,21,2,30,2
48,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4987648010903825,0.4760646877801963,16,2,30,2
37,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.471015798642398,0.4470132840548712,17,2,30,2
49,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5082482730178369,0.4281664194829239,19,2,30,2
20,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4842430296975751,0.463597060404839,7,2,30,2
29,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5290020263424519,0.4444865212622842,19,2,30,2
9,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5091149160916603,0.4578942359374497,5,2,30,2
28,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4907006139400506,0.4445930491633839,17,2,30,2
13,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4465013728263582,0.4692872306705294,20,2,30,2
21,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5223820943245403,0.432673121295936,25,2,30,2
17,bernoulli,1,32,0.1,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5430893422057379,0.44704141785925855,29,2,30,2
