seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
42,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5133024157644324,0.4542371321909376,11,2,30,2
35,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5426796158770207,0.4506440977105136,13,2,30,2
26,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5413215196280277,0.4503213701823925,9,2,30,2
14,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5204741257953713,0.4461003411602776,15,2,30,2
7,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5303910789562004,0.4474219669470501,4,2,30,2
15,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5129919283432944,0.4499994377291663,9,2,30,2
39,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5305079438917912,0.4463101471776288,21,2,30,2
47,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5289753812009371,0.4439964087132679,30,2,30,2
46,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5285839006012562,0.4503254236965084,16,2,30,2
22,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5322775954974608,0.4488097941587047,16,2,30,2
43,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5116628482420107,0.4497858200058405,14,2,30,2
30,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5344987662418791,0.461210460984068,13,2,30,2
38,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5304571614521559,0.4447039913837738,20,2,30,2
34,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5324186449719925,0.4533999693972758,27,2,30,2
16,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.521437352910183,0.4483981889514182,25,2,30,2
8,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5154887988145048,0.4500489234820746,11,2,30,2
24,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5226836399652665,0.4448665929516042,4,2,30,2
28,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5355918178675704,0.456904352943798,21,2,30,2
32,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5270087853855808,0.4526438789665513,22,2,30,2
40,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5216487585398185,0.4440970816358089,11,2,30,2
20,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5437901272312504,0.4374203268801476,23,2,30,2
12,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5170967399747465,0.4437529543657413,25,2,30,2
48,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5335455754063098,0.4516584901521213,30,2,30,2
13,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5330493252439615,0.4562362701492667,28,2,30,2
44,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5142912185243136,0.4460255285096681,23,2,30,2
21,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5281854895350471,0.4458529054350481,20,2,30,2
36,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5291630161579892,0.4596521754537121,14,2,30,2
9,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5361791315571575,0.4473609822665309,26,2,30,2
29,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5203962354905751,0.4515614664666514,18,2,30,2
25,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5447001121748729,0.444565497823878,21,2,30,2
37,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,10,0.5318070737724377,0.4509094928548439,4,2,30,2
17,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5173583676268863,0.4580211027449832,12,2,30,2
33,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5200942040712565,0.4465160502147322,10,2,30,2
45,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5201674366109246,0.4468108617998283,26,2,30,2
49,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,50,0.5252002413778322,0.4594452025819069,30,2,30,2
41,beta,1,64,1.0,1.0,raw,transport_binary_strength,1,64,64.0,20,0.5037876776635397,0.45242683293309144,10,2,30,2
