seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,2,0.4506903717093416,0.520354877234436,0.4479904298888403,0.7489713784497214
0,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,2,0.4546396000856436,0.533962916437048,0.4501335780251453,0.7582132549989693
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,3,0.4508433115795677,0.5171297128621327,0.4485537375021746,0.7596349396523578
4,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,2,0.4545821569266104,0.5611704476458574,0.4465860759953178,0.7610660295753182
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,4,0.4509941510669177,0.5224117783028559,0.4497545944061895,0.7638654657089257
0,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,3,0.4547239734663448,0.5232588627114061,0.4505317241991395,0.7689119081976226
4,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,3,0.4545451141215263,0.531953413920627,0.4444371370204902,0.7574520121926103
2,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,2,0.4395507873521595,0.5533173134549128,0.4471136276306831,0.747390420142357
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,5,0.4510317332941063,0.5287702897061844,0.4484837033065711,0.758830096899332
0,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,4,0.4548029087853913,0.5177901153855369,0.449078031973459,0.753697175840033
4,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,4,0.4545953014795984,0.5499410084451068,0.4470537175089558,0.7795128448050967
2,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,3,0.4399902452124485,0.5290050546138015,0.4439711697890345,0.7754646886466664
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,6,0.4511665409978337,0.5058808043969591,0.4498317185303795,0.7540952903382899
0,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,5,0.454774763640994,0.5272434460261988,0.4521668762006648,0.7674740603312032
4,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,5,0.4547008538661177,0.5396702682563338,0.448991834300751,0.7741226263541623
2,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,4,0.4397387106434706,0.5077696835383316,0.4512746619515074,0.765808724026201
1,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,7,0.4513007966507673,0.521117667454284,0.4487650196940924,0.7509546050701981
0,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,6,0.4557220422097038,0.5147591485225106,0.4495723659419761,0.7596117638974782
2,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,5,0.4400201826451843,0.5260100939260476,0.4513648309980388,0.7614304097040376
4,bernoulli,1,64,1.0,1.0,raw,transport_binary_strength,1,6,0.4546559548987623,0.5291842606391787,0.4475231512037587,0.7813985459488405
