seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
1,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4383000308198069,0.4754308334059708
2,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.49249713733401,0.4632960769056185
4,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5179941491416901,0.4679575420432162
0,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5028755677714607,0.471331291978472
6,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5444337777394256,0.4653980252361327
30,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5418946776611694,0.4752990358591283
8,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5334491951417946,0.4654681235901765
35,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5103526198394885,0.4688121913343887
27,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5113471030176726,0.4715794679939786
3,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5131176977001599,0.4676965956995703
34,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5054841897233202,0.4677366110813715
7,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4284204471842441,0.4775641343101651
42,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5674351635846,0.4689684358907011
43,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5457137762705935,0.4675445474472934
22,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4803035055383065,0.4675862170597165
46,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5146627987132353,0.4693640660410562
47,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5476908092295869,0.4642347465694171
12,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5143763452266482,0.4623856667368243
31,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5403207959438407,0.4644919755373936
