seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
2,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5256700278359364,0.4411063230251593,10,2,30,2
3,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5099948151896204,0.4524804002774386,10,2,30,2
7,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5224916090078942,0.4459587728055119,25,2,30,2
1,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5566429004147444,0.4634520751297155,15,2,30,2
0,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.536090014543166,0.450922364438916,16,2,30,2
8,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5224886055678739,0.4506571917999184,22,2,30,2
5,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.497161995416887,0.4553207765611123,18,2,30,2
18,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5321942782348541,0.4584031340883044,4,2,30,2
22,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5150606780108165,0.4424076704910667,24,2,30,2
14,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4810408735724303,0.4588583103502326,30,2,30,2
15,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5033976124885216,0.4415447220459758,30,2,30,2
35,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4921422413793103,0.4669891344558555,19,2,30,2
6,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5153656462585035,0.4561656024682581,9,2,30,2
34,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5070463941203491,0.4496038527692288,7,2,30,2
42,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5027107086966243,0.4472292089837948,25,2,30,2
10,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5230106857557838,0.4483665676041869,19,2,30,2
39,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5511500070624794,0.4561592978631566,20,2,30,2
46,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5377011511403228,0.4630880457951994,6,2,30,2
