seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
3,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.527076579024631,0.4751069243449402
6,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4121938775510204,0.4881055744765266
7,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.482783621783453,0.4755579413412213
2,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4964102070448183,0.464881943488008
1,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4757244712508238,0.4795179029976993
0,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5083729514122179,0.4613369164852549
5,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4446677243081262,0.4801295408894735
9,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5512484686038406,0.4719966352714609
4,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4547682584269663,0.4682984879649122
8,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4855875831485587,0.4730276114890959
11,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5803608677513559,0.4620204101467446
23,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4132820176875205,0.4621972472096088
30,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5254782223285329,0.4752247749097701
14,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4386538626670865,0.4800573153598854
38,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4592335972850678,0.4651627928325248
27,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5403508771929824,0.4665693582540458
39,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4458248975940487,0.482406137186561
31,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5034923668464042,0.4571111723310818
19,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.556601478707642,0.4742791082441043
10,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5371649894525712,0.4691621875492666
22,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4652288616277535,0.4664009841545004
42,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5288769654966838,0.4539207836982462
43,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.558863405723564,0.4723485938456992
35,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.528,0.4758145137490206
15,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.517245179063361,0.4589482881685111
18,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5405011219147344,0.4732585568810648
