seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
1,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.716015063180604,0.4141822677714697
0,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.7043676044237398,0.4205089988992966
3,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7224944656253844,0.4084165097529316
10,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.7229304355346706,0.4046003336171535
11,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7245827463237768,0.4123876093428001
2,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7163531547981852,0.4017428939193254
6,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6995512792854987,0.4168176397354781
4,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7160912402715681,0.413901513671273
5,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7525022488283204,0.3794540299704624
30,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6967820777111445,0.4308016464280745
15,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7195375992157608,0.4135671567708017
26,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.6785338524316831,0.4245039653750128
14,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6622107100625035,0.4293955417922211
18,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7662255492794532,0.3965482801228129
47,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7693373076218006,0.380049269424748
23,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7172437872775055,0.400116263569796
35,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7695560538221546,0.387395363185372
34,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7346195349062781,0.4010949615472106
38,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7106552957079597,0.4038816522010874
28,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7244921543088131,0.4140075431196441
42,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.719311677969501,0.4114703607209714
27,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6584458251695345,0.4354652191391264
46,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7309522441789215,0.4049915482380923
7,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7902400926683487,0.3781139112060366
19,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7235688994819794,0.4012957321380643
22,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6955721741949809,0.4203015230298271
24,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6997747747747748,0.4127416415913399
39,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7575079319640259,0.382899858277395
16,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7308076727796423,0.4024827772507379
31,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7657645413345063,0.3792939316608853
37,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7329103830551513,0.4036464896248025
43,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7152302997883885,0.4119811197452411
48,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6273676505736138,0.4409661419850617
17,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.7058436213991769,0.4212180426613094
25,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.6613023682695076,0.4290832605916905
29,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7334543397436479,0.4048804894475912
32,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.6502722772277229,0.4342968541114611
41,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7125063013438494,0.4107846487085337
44,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.6822701762228974,0.4149467814459374
49,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7212026683461992,0.416792095696774
21,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,2,0.6894072201151847,0.417119616439734
8,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.730115534925616,0.4037274390965048
9,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7357955652428035,0.3985626173852225
12,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7517381440406244,0.3930693632216027
20,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.717610489522824,0.3963376041348813
36,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.692147935368043,0.4233957009605833
33,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7288556806470192,0.4043067341215136
40,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7300920261038035,0.3967843823344961
45,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7438676116119001,0.3917089300822991
13,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,2,0.7405075475745636,0.40525854611901696
