seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,8,1.0,pca,8,0.5,0.4742457719925075
1,beta,1,8,1.0,pca,8,0.5,0.4671140096268303
10,beta,1,8,1.0,pca,8,0.5,0.4624704957263145
11,beta,1,8,1.0,pca,8,0.5,0.4443013607447339
12,beta,1,8,1.0,pca,8,0.5,0.4495220321542876
13,beta,1,8,1.0,pca,8,0.5,0.4499014435236018
14,beta,1,8,1.0,pca,8,0.5,0.4475856452372707
15,beta,1,8,1.0,pca,8,0.5,0.4527670663348007
16,beta,1,8,1.0,pca,8,0.5,0.4544030777967595
17,beta,1,8,1.0,pca,8,0.5,0.4700361884926507
18,beta,1,8,1.0,pca,8,0.5,0.4661750322570315
19,beta,1,8,1.0,pca,8,0.5,0.4475610082479226
2,beta,1,8,1.0,pca,8,0.5,0.454400192018883
20,beta,1,8,1.0,pca,8,0.5,0.4530454598694323
21,beta,1,8,1.0,pca,8,0.5,0.4554184226601064
22,beta,1,8,1.0,pca,8,0.5,0.4440806399512056
23,beta,1,8,1.0,pca,8,0.5,0.4487429545494976
24,beta,1,8,1.0,pca,8,0.5,0.4555696935013785
25,beta,1,8,1.0,pca,8,0.5,0.4486754573603949
26,beta,1,8,1.0,pca,8,0.5,0.4613643867782968
27,beta,1,8,1.0,pca,8,0.5,0.4654774553676428
28,beta,1,8,1.0,pca,8,0.5,0.4562360251912345
29,beta,1,8,1.0,pca,8,0.5,0.4514244165458907
3,beta,1,8,1.0,pca,8,0.5,0.4456150967646508
30,beta,1,8,1.0,pca,8,0.5,0.453404932042133
31,beta,1,8,1.0,pca,8,0.5,0.4572179690029682
32,beta,1,8,1.0,pca,8,0.5,0.4530764751102367
33,beta,1,8,1.0,pca,8,0.5,0.4653368186103996
34,beta,1,8,1.0,pca,8,0.5,0.4614608993487633
35,beta,1,8,1.0,pca,8,0.5,0.443109500732318
36,beta,1,8,1.0,pca,8,0.5,0.4645117046608181
37,beta,1,8,1.0,pca,8,0.5,0.4592142543981529
38,beta,1,8,1.0,pca,8,0.5,0.4465027011904969
39,beta,1,8,1.0,pca,8,0.5,0.4538680265684651
4,beta,1,8,1.0,pca,8,0.5,0.4430709606573057
40,beta,1,8,1.0,pca,8,0.5,0.4467833971957989
41,beta,1,8,1.0,pca,8,0.5,0.4643897877234445
42,beta,1,8,1.0,pca,8,0.5,0.4614053873066341
43,beta,1,8,1.0,pca,8,0.5,0.4474646113164534
44,beta,1,8,1.0,pca,8,0.5,0.458107862138971
45,beta,1,8,1.0,pca,8,0.5,0.4610563060431838
46,beta,1,8,1.0,pca,8,0.5,0.449278736255791
47,beta,1,8,1.0,pca,8,0.5,0.4460132172105765
48,beta,1,8,1.0,pca,8,0.5,0.4609772616548314
49,beta,1,8,1.0,pca,8,0.5,0.46034780054898
5,beta,1,8,1.0,pca,8,0.5,0.4445734248744937
6,beta,1,8,1.0,pca,8,0.5,0.4561535648434954
7,beta,1,8,1.0,pca,8,0.5,0.4516598593221152
8,beta,1,8,1.0,pca,8,0.5,0.4640925291730017
9,beta,1,8,1.0,pca,8,0.5,0.4563690343804911
