seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
0,bernoulli,1,16,1.0,raw,16,0.6414473684210527,0.446629767720494,4,2,30,2
47,bernoulli,1,16,1.0,raw,16,0.5302083333333333,0.4572087456752807,23,2,30,2
39,bernoulli,1,16,1.0,raw,16,0.6038961038961039,0.4517768502914031,16,2,30,2
18,bernoulli,1,16,1.0,raw,16,0.589885752688172,0.4509579535304751,14,2,30,2
31,bernoulli,1,16,1.0,raw,16,0.589827765576234,0.45278342296472,15,2,30,2
15,bernoulli,1,16,1.0,raw,16,0.6034309766781686,0.4415680917762418,9,2,30,2
6,bernoulli,1,16,1.0,raw,16,0.5686274509803921,0.4511102411356232,17,2,30,2
30,bernoulli,1,16,1.0,raw,16,0.5623405774920927,0.4577766762475744,17,2,30,2
46,bernoulli,1,16,1.0,raw,16,0.5990081738437001,0.4418106420987591,2,2,30,2
43,bernoulli,1,16,1.0,raw,16,0.5819949281487743,0.4544671996443715,9,2,30,2
35,bernoulli,1,16,1.0,raw,16,0.6513657149919664,0.4266691312153735,11,2,30,2
38,bernoulli,1,16,1.0,raw,16,0.561668011294877,0.4395795174142295,24,2,30,2
3,bernoulli,1,16,1.0,raw,16,0.56866073377143,0.4388617881507275,26,2,30,2
42,bernoulli,1,16,1.0,raw,16,0.5616490647665098,0.4453843543991836,28,2,30,2
26,bernoulli,1,16,1.0,raw,16,0.5988451086956521,0.4435710821645098,2,2,30,2
23,bernoulli,1,16,1.0,raw,16,0.5616370808678501,0.4501327338757966,7,2,30,2
2,bernoulli,1,16,1.0,raw,16,0.5752403905270147,0.4451292564426398,18,2,30,2
7,bernoulli,1,16,1.0,raw,16,0.599591717701954,0.4417792406955932,29,2,30,2
27,bernoulli,1,16,1.0,raw,16,0.6058351370851371,0.4420254171019651,13,2,30,2
14,bernoulli,1,16,1.0,raw,16,0.5444878472222222,0.4357031469155276,11,2,30,2
11,bernoulli,1,16,1.0,raw,16,0.651875699888018,0.4445046911367541,5,2,30,2
34,bernoulli,1,16,1.0,raw,16,0.5455116491548653,0.4517637226857758,25,2,30,2
19,bernoulli,1,16,1.0,raw,16,0.6170409254398757,0.4288410866853487,18,2,30,2
22,bernoulli,1,16,1.0,raw,16,0.5693442471328154,0.4456034094942436,28,2,30,2
10,bernoulli,1,16,1.0,raw,16,0.6222869426530754,0.4463223501266203,7,2,30,2
1,bernoulli,1,16,1.0,raw,16,0.6043367346938775,0.4532239740077602,8,2,30,2
28,bernoulli,1,16,1.0,raw,16,0.6406576139215273,0.4360187864915206,2,2,30,2
40,bernoulli,1,16,1.0,raw,16,0.6282952957615278,0.4416722871614708,3,2,30,2
36,bernoulli,1,16,1.0,raw,16,0.6073541842772612,0.4474755173651031,5,2,30,2
4,bernoulli,1,16,1.0,raw,16,0.5437081161578555,0.4551416933905652,12,2,30,2
16,bernoulli,1,16,1.0,raw,16,0.5661053039101819,0.4457536152250717,15,2,30,2
48,bernoulli,1,16,1.0,raw,16,0.6165078923579722,0.4484362047289707,17,2,30,2
8,bernoulli,1,16,1.0,raw,16,0.5904394576905097,0.4526187930214856,2,2,30,2
44,bernoulli,1,16,1.0,raw,16,0.5974587912087912,0.442523757005884,29,2,30,2
32,bernoulli,1,16,1.0,raw,16,0.5907855234853321,0.4488552115212714,12,2,30,2
24,bernoulli,1,16,1.0,raw,16,0.5640799322129644,0.4536004695992503,30,2,30,2
20,bernoulli,1,16,1.0,raw,16,0.5884993912337662,0.4447989262949554,7,2,30,2
12,bernoulli,1,16,1.0,raw,16,0.6050065998193733,0.434937705424606,2,2,30,2
41,bernoulli,1,16,1.0,raw,16,0.6022087535634717,0.4473256233318866,2,2,30,2
33,bernoulli,1,16,1.0,raw,16,0.5905371671597633,0.4360801272039625,6,2,30,2
37,bernoulli,1,16,1.0,raw,16,0.5640697971607147,0.4514163127132777,9,2,30,2
45,bernoulli,1,16,1.0,raw,16,0.6351721020956731,0.4452550081317311,24,2,30,2
17,bernoulli,1,16,1.0,raw,16,0.5720052914880029,0.4524250708499913,6,2,30,2
25,bernoulli,1,16,1.0,raw,16,0.5764673255344896,0.4420587898270207,7,2,30,2
9,bernoulli,1,16,1.0,raw,16,0.6009836141994732,0.4540279697959003,16,2,30,2
13,bernoulli,1,16,1.0,raw,16,0.6059767441860465,0.4525081283144883,25,2,30,2
21,bernoulli,1,16,1.0,raw,16,0.6305260442318066,0.439124056210523,23,2,30,2
5,bernoulli,1,16,1.0,raw,16,0.6361071257771401,0.4386706358160925,9,2,30,2
49,bernoulli,1,16,1.0,raw,16,0.5549451823007209,0.4585837705913836,20,2,30,2
29,bernoulli,1,16,1.0,raw,16,0.6260807083420253,0.4376007713338097,9,2,30,2
