seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,32,0.3,pca,32,0.5797745358090185,0.4504437206035145
1,bernoulli,1,32,0.3,pca,32,0.659421872724625,0.4525448274800879
10,bernoulli,1,32,0.3,pca,32,0.7707431457431457,0.3900293004204458
11,bernoulli,1,32,0.3,pca,32,0.6559469622006728,0.4390625638045404
12,bernoulli,1,32,0.3,pca,32,0.5585096423890658,0.4644267832710974
13,bernoulli,1,32,0.3,pca,32,0.6475924200062132,0.4553108111620537
14,bernoulli,1,32,0.3,pca,32,0.5867627785058978,0.4694593307839119
15,bernoulli,1,32,0.3,pca,32,0.5403214774281806,0.4492336104878976
16,bernoulli,1,32,0.3,pca,32,0.5362203275470773,0.4600979708178901
17,bernoulli,1,32,0.3,pca,32,0.6029298082869512,0.4410588070159555
18,bernoulli,1,32,0.3,pca,32,0.6116834554334554,0.451296289637541
19,bernoulli,1,32,0.3,pca,32,0.6135251322751323,0.4566874392801643
2,bernoulli,1,32,0.3,pca,32,0.6657544378698225,0.4223576716232428
20,bernoulli,1,32,0.3,pca,32,0.6388634560214856,0.4434653336202042
21,bernoulli,1,32,0.3,pca,32,0.6280900933894892,0.4555283476375997
22,bernoulli,1,32,0.3,pca,32,0.6562761371678568,0.4279137849138067
23,bernoulli,1,32,0.3,pca,32,0.7080586080586081,0.370751594614624
24,bernoulli,1,32,0.3,pca,32,0.5408044924616981,0.4890548833430656
25,bernoulli,1,32,0.3,pca,32,0.5953770342994229,0.4419268348646692
26,bernoulli,1,32,0.3,pca,32,0.6346801346801347,0.4680057657469453
27,bernoulli,1,32,0.3,pca,32,0.5247217465753424,0.4759889340426703
28,bernoulli,1,32,0.3,pca,32,0.6204093721205739,0.4633590484962734
29,bernoulli,1,32,0.3,pca,32,0.684686806162955,0.4183096164209003
3,bernoulli,1,32,0.3,pca,32,0.6682462884411453,0.4224500622101272
30,bernoulli,1,32,0.3,pca,32,0.68889167659788,0.437764411452669
31,bernoulli,1,32,0.3,pca,32,0.6703542872897712,0.4053799592631396
32,bernoulli,1,32,0.3,pca,32,0.6676256613756613,0.4351581498109722
33,bernoulli,1,32,0.3,pca,32,0.7551005212211468,0.3927057732448896
34,bernoulli,1,32,0.3,pca,32,0.7288993710691825,0.4300596706162594
35,bernoulli,1,32,0.3,pca,32,0.6938316993464053,0.4413093359228293
36,bernoulli,1,32,0.3,pca,32,0.5696512269092914,0.4813624034007093
37,bernoulli,1,32,0.3,pca,32,0.6848257006151743,0.4351100698516138
38,bernoulli,1,32,0.3,pca,32,0.6836774193548388,0.4222982543986016
39,bernoulli,1,32,0.3,pca,32,0.5707161981258367,0.4612688716139573
4,bernoulli,1,32,0.3,pca,32,0.6886214018329676,0.4438018439458315
40,bernoulli,1,32,0.3,pca,32,0.4962759462759462,0.4926363699568137
41,bernoulli,1,32,0.3,pca,32,0.7519143413367944,0.396315308402542
42,bernoulli,1,32,0.3,pca,32,0.65234145625367,0.4271825427065617
43,bernoulli,1,32,0.3,pca,32,0.6454556858809508,0.443553898691797
44,bernoulli,1,32,0.3,pca,32,0.6515463917525773,0.4354297839779164
45,bernoulli,1,32,0.3,pca,32,0.5753715498938429,0.4686783735864719
46,bernoulli,1,32,0.3,pca,32,0.6334022038567493,0.4610516035155702
47,bernoulli,1,32,0.3,pca,32,0.6072443181818181,0.4861793137192295
48,bernoulli,1,32,0.3,pca,32,0.7076259946949602,0.4381293130354878
49,bernoulli,1,32,0.3,pca,32,0.744437358276644,0.4079018900451302
5,bernoulli,1,32,0.3,pca,32,0.6352884615384615,0.4489336518881241
6,bernoulli,1,32,0.3,pca,32,0.7415529125557507,0.4098862985796996
7,bernoulli,1,32,0.3,pca,32,0.700568787771063,0.4167679802586306
8,bernoulli,1,32,0.3,pca,32,0.6172390572390573,0.4507643770864878
9,bernoulli,1,32,0.3,pca,32,0.6724274809160306,0.4474114092986123
